seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
30,30,0.6248853186069365,-0.12023494642128303,0.29407302848389816,-0.6483980847944026,-0.7749988558298073,-1.0220208068412728,-0.828361416085426,-0.8870388624527157,-0.5503304503788568,0.2388805371608099
