seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
4,0.5,4,0.25,10,1,-5.709705265007428,0.3075,-5.756953068980772,0.318,0.00014834,0.26,0.246
4,0.5408163265306123,4,0.25,10,1,-5.689662705443669,0.295,-5.74534621072199,0.298,0.00014834,0.29,0.28
4,0.5816326530612245,4,0.25,10,1,-5.664737605734427,0.2775,-5.72267423241295,0.271,0.00014834,0.34,0.312
4,0.6224489795918368,4,0.25,10,1,-5.633021926334902,0.265,-5.6898394434536685,0.254,0.00014834,0.375,0.357
4,0.6632653061224489,4,0.25,10,1,-5.5962074692634305,0.2525,-5.6474233254951285,0.237,0.00014834,0.4175,0.401
4,0.7040816326530612,4,0.25,10,1,-5.552600626934893,0.23,-5.5977859568768285,0.219,0.00014834,0.4525,0.427
4,0.7448979591836735,4,0.25,10,1,-5.49697854129995,0.205,-5.540786345929768,0.207,0.00014834,0.495,0.463
4,0.7857142857142857,4,0.25,10,1,-5.43492217515557,0.185,-5.477350953237103,0.192,0.00014834,0.5175,0.484
4,0.8265306122448979,4,0.25,10,1,-5.3600127949318495,0.155,-5.407157188065394,0.173,0.00014834,0.54,0.513
4,0.8673469387755102,4,0.25,10,1,-5.275068784122691,0.135,-5.32884846597076,0.157,0.00014834,0.5725,0.557
4,0.9081632653061225,4,0.25,10,1,-5.180194911415211,0.115,-5.24291679933649,0.14,0.00014834,0.6125,0.592
4,0.9489795918367346,4,0.25,10,1,-5.0805368187252204,0.1125,-5.150049056815443,0.123,0.00014834,0.6325,0.629
4,0.9897959183673469,4,0.25,10,1,-4.97923064667646,0.1,-5.051082671244862,0.109,0.00014834,0.6625,0.669
4,1.030612244897959,4,0.25,10,1,-4.8731607714385285,0.085,-4.946614309312362,0.095,0.00014834,0.7025,0.71
4,1.0714285714285714,4,0.25,10,1,-4.78084288366388,0.0825,-4.851310348049399,0.085,0.00014834,0.72,0.731
4,1.1122448979591835,4,0.25,10,1,-4.692173517875295,0.0675,-4.759850278514325,0.076,0.00014834,0.75,0.761
4,1.1530612244897958,4,0.25,10,1,-4.619825900559302,0.0625,-4.687581001000569,0.064,0.00014834,0.7875,0.782
4,1.193877551020408,4,0.25,10,1,-4.547420576451336,0.0575,-4.613508878681864,0.059,0.00014834,0.8075,0.811
4,1.2346938775510203,4,0.25,10,1,-4.4736483253934,0.0525,-4.538595891857126,0.051,0.00014834,0.8275,0.83
4,1.2755102040816326,4,0.25,10,1,-4.398113492138302,0.05,-4.461895233351019,0.045,0.00014834,0.8425,0.851
4,1.316326530612245,4,0.25,10,1,-4.322416813754836,0.04,-4.384600228622703,0.04,0.00014834,0.8575,0.869
4,1.3571428571428572,4,0.25,10,1,-4.245206073248549,0.035,-4.305833975781839,0.037,0.00014834,0.8775,0.887
4,1.3979591836734693,4,0.25,10,1,-4.166910839243647,0.0325,-4.226104095540821,0.033,0.00014834,0.885,0.9
4,1.4387755102040816,4,0.25,10,1,-4.088615605789429,0.0325,-4.145048479304431,0.026,0.00014834,0.9075,0.913
4,1.4795918367346939,4,0.25,10,1,-4.009522681460916,0.03,-4.063043803623791,0.025,0.00014834,0.9125,0.922
4,1.5204081632653061,4,0.25,10,1,-3.9348866027922242,0.0275,-3.984564811339625,0.021,0.00014834,0.915,0.93
4,1.5612244897959182,4,0.25,10,1,-3.861629154049481,0.0225,-3.9088772307935313,0.019,0.00014834,0.925,0.941
4,1.6020408163265305,4,0.25,10,1,-3.7885738601083165,0.015,-3.8332777034630436,0.018,0.00014834,0.94,0.949
4,1.6428571428571428,4,0.25,10,1,-3.7155185724248567,0.015,-3.7574110701803254,0.017,0.00014834,0.95,0.956
4,1.683673469387755,4,0.25,10,1,-3.6454745737037206,0.015,-3.6831361717062334,0.013,0.00014834,0.9625,0.96
4,1.7244897959183672,4,0.25,10,1,-3.5860827497193872,0.015,-3.6170111023551033,0.011,0.00014834,0.97,0.969
4,1.7653061224489794,4,0.25,10,1,-3.526296266906373,0.01,-3.5504353130774366,0.009,0.00014834,0.9725,0.974
4,1.8061224489795917,4,0.25,10,1,-3.4649066580329135,0.01,-3.4832314817458854,0.007,0.00014834,0.9775,0.979
4,1.846938775510204,4,0.25,10,1,-3.4037947323710798,0.01,-3.4154414112501974,0.005,0.00014834,0.98,0.979
4,1.8877551020408163,4,0.25,10,1,-3.342503838190904,0.01,-3.3468703378766564,0.003,0.00014834,0.9825,0.982
4,1.9285714285714284,4,0.25,10,1,-3.2805658520896133,0.0075,-3.278147557338944,0.001,0.00014834,0.9875,0.986
4,1.9693877551020407,4,0.25,10,1,-3.2228522492508835,0.0075,-3.2143713259103803,0.001,0.00014834,0.99,0.99
4,2.010204081632653,4,0.25,10,1,-3.1721456074404553,0.0075,-3.1579509439043014,0.001,0.00014834,0.9925,0.991
4,2.0510204081632653,4,0.25,10,1,-3.1214364168437783,0.0075,-3.1014115511629257,0.001,0.00014834,0.9925,0.993
4,2.091836734693877,4,0.25,10,1,-3.0742840255278954,0.0075,-3.047780391851993,0.001,0.00014834,0.9925,0.993
4,2.13265306122449,4,0.25,10,1,-3.0429546368695726,0.0075,-3.0077125926208454,0.001,0.00014834,0.9925,0.993
4,2.1734693877551017,4,0.25,10,1,-3.011242767327114,0.005,-2.9671090287340487,0.001,0.00014834,0.9925,0.994
4,2.2142857142857144,4,0.25,10,1,-2.97268412922082,0.005,-2.9182381686202725,0.001,0.00014834,0.995,0.996
4,2.2551020408163263,4,0.25,10,1,-2.9345611830400626,0.0025,-2.871532036293177,0.001,0.00014834,0.995,0.996
4,2.2959183673469385,4,0.25,10,1,-2.900461412233294,0.0025,-2.830796169780623,0.0,0.00014834,0.995,0.998
4,2.336734693877551,4,0.25,10,1,-2.869794653715755,0.0,-2.7948967043834934,0.0,0.00014834,0.995,0.998
4,2.377551020408163,4,0.25,10,1,-2.8389105356103914,0.0,-2.759659500311649,0.0,0.00014834,0.995,0.998
4,2.4183673469387754,4,0.25,10,1,-2.8053715559553005,0.0,-2.7235649569850273,0.0,0.00014834,0.9975,0.998
4,2.4591836734693877,4,0.25,10,1,-2.7711532011237536,0.0,-2.6866696323384875,0.0,0.00014834,1.0,0.998
4,2.5,4,0.25,10,1,-2.736923458037395,0.0,-2.6493264687802514,0.0,0.00014834,1.0,0.999
