,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],0.34561931178384775,0.835,0.04,1.0
1,"(100,)",-4.825576120016177,-7.133856390751442,0.0,[0.075],1.0927908217442366,0.77,0.075,1.0
2,"(200,)",-4.934586962288197,-7.257882125988711,0.0,[0.08],1.2602062021984948,0.705,0.08,1.0
3,"(300,)",-4.961490378284096,-7.289850850219299,-8.503275861215798e-11,[0.085],1.303187291990482,0.7,0.085,1.0
4,"(400,)",-4.969376739128593,-7.298593543667369,-1.2928103032550098e-10,[0.09],1.319342235898051,0.7,0.09,1.0
5,"(500,)",-4.971146239737827,-7.300714011224928,-1.1717027348367992e-10,[0.09],1.323164979154139,0.7,0.09,1.0
