,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-34.48974319661781,-4.654748414481924,[0.04],0.5315284628849632,0.04,34.289299269092155,[1.53152846],1,0.0,tensor(-0.8577),"[np.float64(0.6136624199953791), np.float64(9.131995783165918), np.float64(0.0), np.float64(2.424619603530999)]",1.0
1,1,-36.736403898099226,-4.697177880223255,[0.03],0.7213296082531749,0.03,34.24382079286845,[1.53152846],1,9.999999883403129e-05,tensor(1.9825),"[np.float64(0.6135082727070899), np.float64(9.132137045591548), np.float64(0.00039999999976405475), np.float64(2.424467547346694)]",1.0
2,2,-36.96067017408986,-4.703096066933681,[0.03],0.7249150296958329,0.03,34.19856561072118,[1.53152846],1,5.829109713842482e-05,tensor(1.9857),"[np.float64(0.6133547224864169), np.float64(9.132278079664317), np.float64(0.0007977989703597207), np.float64(2.424315750927511)]",1.0
3,3,-37.184649377873185,-4.709006147655703,[0.03],0.7284955221995432,0.03,34.15339491641921,[1.53152846],1,-8.684550689678096e-06,tensor(-3.9324),"[np.float64(0.6132013585771072), np.float64(9.132419060500888), np.float64(0.0011950311827670812), np.float64(2.4241640289397823)]",1.0
4,4,-37.40838393311028,-4.714912166741575,[0.03],0.7320990534461227,0.03,34.10828766060516,[1.53152846],1,5.11468062897107e-06,tensor(1.9920),"[np.float64(0.6130481123379412), np.float64(9.132560021618845), np.float64(0.0015918946073478738), np.float64(2.424012348913652)]",1.0
5,5,-37.631928349066406,-4.72081529564828,[0.03],0.7357138860140457,0.03,34.06323871968991,[1.53152846],1,-4.613659276613843e-06,tensor(-3.9450),"[np.float64(0.612894963277541), np.float64(9.13270097451081), np.float64(0.00198838783806795), np.float64(2.4238607023379295)]",1.0
6,6,-37.85530751926014,-4.726715985077756,[0.03],0.7393329249350803,0.03,34.01824691058377,[1.53152846],1,1.9881685914651827e-05,tensor(1.9984),"[np.float64(0.6127419033924411), np.float64(9.132841924300061), np.float64(0.0023844580273411253), np.float64(2.4237090877077185)]",1.0
7,7,-38.07854878461389,-4.732614443148118,[0.03],0.742945239788241,0.03,33.97331234183237,[1.53152846],1,2.5669950379177172e-05,tensor(2.0015),"[np.float64(0.6125889290649209), np.float64(9.132982873628432), np.float64(0.002780033913238925), np.float64(2.423557506298139)]",1.0
8,8,-38.30105571976096,-4.738443143217316,[0.035],0.7468126786429576,0.035,33.92843561040318,[1.53152846],1,1.673580796680599e-05,tensor(1.9594),"[np.float64(0.6124360385319013), np.float64(9.1331238239822), np.float64(0.003175035866040101), np.float64(2.4234059607210834)]",1.0
9,9,-38.52295872360418,-4.744225821785927,[0.035],0.7508524612379283,0.035,33.883628102933926,[1.53152846],1,-3.8003254715619814e-06,tensor(-3.9713),"[np.float64(0.6122832643586655), np.float64(9.133264735383964), np.float64(0.0035692812459716334), np.float64(2.423254503209602)]",1.0
