,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,mean_valid_cover,mean_test_cover,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.25_valid_cover,0.25_test_cover,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time,0.75_valid_cover,0.75_test_cover
0,0.05,1.0,-0.8496973686747591,0.20463666666666666,-0.8675786848706073,0.2041146666666667,0.0004119011,6.666666666666667e-06,7.866666666666666e-05,0.05,1.0,-0.8834575675794748,0.0,-0.8931556301318226,0.0,0.000329021,0.0,0.0,0.05,1.0,-0.8137368845911448,0.371875,-0.8510845440210004,0.36575,0.000490692,0.0,0.0
1,0.1,1.0,-0.8511318972538449,0.21898333333333334,-0.8713933246769746,0.21341866666666665,0.00046722530000000003,0.0,0.0,0.1,1.0,-0.8781198086993371,0.0,-0.898655173953554,0.0,0.000415151,0.0,0.0,0.1,1.0,-0.8206843420255165,0.409375,-0.8413484342500511,0.38925,0.000506631,0.0,0.0
2,0.15,1.0,-0.8400231988671418,0.2647633333333333,-0.8617718419240937,0.261216,0.0004345634,3.3333333333333333e-06,6.266666666666667e-05,0.15,1.0,-0.871223725978595,0.0,-0.8968281813375545,0.0,0.000386421,0.0,0.0,0.15,1.0,-0.8112464347577313,0.574375,-0.8257482072567576,0.5605,0.000484071,0.0,0.0
3,0.2,1.0,-0.8490211869727284,0.26812,-0.8626093042544981,0.266176,0.0004546433,1.9999999999999998e-05,3.066666666666667e-05,0.2,1.0,-0.8830217006842902,0.0,-0.8861472630393847,0.0,0.000421912,0.0,0.0,0.2,1.0,-0.8104031807206542,0.5575,-0.8356136162254191,0.5487500000000001,0.000524071,0.0,0.0
4,0.23,1.0,-0.8388556390808733,0.2734333333333333,-0.8586333185169166,0.2722253333333334,0.000452154,0.00015333333333333334,5.6000000000000006e-05,0.23,1.0,-0.8781709414977458,0.0,-0.8835427790435478,0.0,0.000382231,0.0,0.0,0.23,1.0,-0.7976894476205854,0.58,-0.8332322084099176,0.583,0.000529331,0.0,0.0
5,0.25,1.0,-0.8406957923993488,0.27555999999999997,-0.865807540724315,0.27368133333333333,0.0004510445,7.333333333333333e-05,8.933333333333334e-05,0.25,1.0,-0.8784730638054276,0.0,-0.8904773098267078,0.001,0.000385101,0.0,0.0,0.25,1.0,-0.8012501743418939,0.58125,-0.8425593185019709,0.5805,0.000502432,0.0,0.0
6,0.3,1.0,-0.8489966646987344,0.31106333333333336,-0.869790598425455,0.307488,0.0004989279,9.999999999999999e-06,6.266666666666667e-05,0.3,1.0,-0.8868902140527056,0.0,-0.9016471434967024,0.0,0.000475551,0.0,0.0,0.3,1.0,-0.8087409022682536,0.69875,-0.8395063383180102,0.6964999999999999,0.000540221,0.0,0.0
7,0.33,1.0,-0.8404684262397885,0.31526,-0.8665442291773706,0.31,0.0004662361,4.3333333333333334e-05,3.9999999999999996e-05,0.33,1.0,-0.8694132056416355,0.0025,-0.8906156122982369,0.003,0.000407331,0.0,0.0,0.33,1.0,-0.7997169129908837,0.690625,-0.8470015426493995,0.667,0.000525411,0.0,0.0
8,0.35,1.0,-0.8266335784648275,0.30307333333333336,-0.8557775097090448,0.29480533333333336,0.00046626590000000003,0.0,0.0,0.35,1.0,-0.8580795263935186,0.0,-0.8834886932562083,0.001,0.000451351,0.0,0.0,0.35,1.0,-0.7940351501729868,0.646875,-0.8207036191060663,0.626,0.000509311,0.0,0.0
