,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.010600000000000002,-0.8978279357844497,-0.9122622397432407,-0.8796021193875314,0.006500000000000001,-0.8394301361301038,-0.8541001959630614,-0.8281799066999207,0.0231,-0.7992955897709815,-0.8038912118417154,-0.7947337301997472,0.0258,-0.8074373497199456,-0.8106757153187252,-0.8038884835897695,0.0201,-0.8074058178487107,-0.8124902743605056,-0.8031509512478592,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.02,0.0156,-0.9024894079199578,-0.912532758573174,-0.8816904542947641,0.013900000000000001,-0.8293197818606488,-0.8517834629190143,-0.8075931272092514,0.033999999999999996,-0.8004560827830336,-0.8045980656081609,-0.7953590575237123,0.0333,-0.8082859303968544,-0.8110822919545138,-0.80467098283444,0.030900000000000004,-0.8085302321727763,-0.813644071881092,-0.8042691526670507,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.03,0.027100000000000003,-0.9010281231425374,-0.9109473825631693,-0.8829571702455029,0.0159,-0.8309840700007427,-0.8538260611224802,-0.8075931272092514,0.04359999999999999,-0.8014541956357222,-0.8059392334806081,-0.7965015280968231,0.041400000000000006,-0.8092174277780929,-0.812169809852276,-0.8066237035794072,0.038599999999999995,-0.8091994080405731,-0.8141733617599402,-0.804819621241186,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.05,0.04429999999999999,-0.9029353027774201,-0.9115442964950892,-0.8858933756955276,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.0644,-0.8038039090965572,-0.8099253837168994,-0.7985743657237605,0.05850000000000001,-0.8109877513383894,-0.8142658902000109,-0.8086062495113728,0.0591,-0.8111696664707166,-0.8165653861964057,-0.8070499453274707,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.08,0.07310000000000001,-0.9065431458669462,-0.9156013809892887,-0.8877672639792991,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.0954,-0.8067403555261627,-0.8123079490729885,-0.802413292192667,0.08279999999999998,-0.8133785754353511,-0.8156953083134517,-0.8115947698114444,0.0883,-0.8139685500620308,-0.8188539419283862,-0.8095570131437888,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.1,0.1005,-0.895265188988214,-0.9064363252946319,-0.8775024350583978,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.1233,-0.8089234610540904,-0.8140673351529959,-0.8056469080637472,0.09899999999999999,-0.8148621816345389,-0.8178213525140778,-0.8129150841910102,0.1042,-0.8154683284386467,-0.8199923824469264,-0.8108711032066565,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.12,0.11120000000000001,-0.9029855873709043,-0.9090806903501817,-0.8849544742187124,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.1396,-0.810269438247339,-0.8150955396285948,-0.8057851576413801,0.11340000000000001,-0.8161599688906043,-0.8190496469151101,-0.814311582133548,0.12200000000000003,-0.8174248797487611,-0.821926275880345,-0.8133259999827485,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.15,0.1387,-0.9048326248521343,-0.9119523436354873,-0.88705493729973,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.16999999999999998,-0.812902056544511,-0.8165596928697599,-0.8095077034165051,0.1422,-0.8190605261845763,-0.822319932213411,-0.8160783033309148,0.1535,-0.8205185930657661,-0.8246339476827756,-0.815251045704616,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.18,0.1763,-0.8983537977639056,-0.907956597884187,-0.8792198384278265,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.1973,-0.8156933131202313,-0.8189445423773956,-0.8108865139902445,0.16799999999999998,-0.8212801988254036,-0.8242985678650266,-0.8183871339724342,0.1815,-0.8236196404788266,-0.8269698249029016,-0.8179814418884549,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
0,0.2,0.2004,-0.9016269866972142,-0.9035578343895172,-0.8873501990862738,0.015,-0.8253226318417148,-0.8517834629190143,-0.7991695403021704,0.21749999999999997,-0.8180481574910731,-0.822949949159652,-0.8128117210436225,0.19440000000000002,-0.8236967169148877,-0.8290454953098394,-0.8201212335589149,0.19790000000000002,-0.826149168963837,-0.8298361498275322,-0.8216646615608529,0.5814262726130983,-0.8724428160374267,0.1588340125417397,-0.8034722874406593,-0.8809552705904335,-0.8550637720128269,-0.8100270500106742,-0.7979077980851584
