seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
50,0.0001,50,0.08,8,4,0.4060733914663908,0.175,0.42996890625003586,0.211,0.002732106,0.0,0.0,0.5023815299345012,0.5290624896356957,-0.7967638518798187
50,0.00021544346900318845,50,0.08,8,4,0.4060733912676332,0.175,0.42996890530518467,0.211,0.002732106,0.0,0.0,0.5023815293439099,0.5290624877046369,-0.7967638519951185
50,0.00046415888336127773,50,0.08,8,4,0.4060733905480806,0.175,0.4299689049340613,0.211,0.002732106,0.0,0.0,0.5023815285607272,0.5290624877424023,-0.7967638518850837
50,0.001,50,0.08,8,4,0.40607338541031407,0.175,0.4299688996454401,0.211,0.002732106,0.0,0.0,0.5023815228503035,0.5290624810657569,-0.7967638517776072
50,0.002154434690031882,50,0.08,8,4,0.3697040876403882,0.1725,0.38696762466314266,0.204,0.002732106,0.0,0.0,0.4610443900036257,0.4771175817325657,-0.7956593222029119
50,0.004641588833612777,50,0.08,8,4,0.2689235728325951,0.145,0.29479807410219383,0.175,0.002732106,0.0,0.0,0.3518237816595236,0.38134541231578634,-0.7905504077114092
50,0.01,50,0.08,8,4,0.2542482007348865,0.1225,0.29097701020287337,0.157,0.002732106,0.0,0.0,0.34081445634728563,0.38085488071842105,-0.7874074404341491
50,0.021544346900318822,50,0.08,8,4,0.040460184290207556,0.075,0.0617235658580214,0.086,0.002732106,0.0,0.0,0.11830187853204582,0.12550768695064055,-0.8007319923497788
50,0.046415888336127774,50,0.08,8,4,-0.2981094388052797,0.01,-0.2226335594939248,0.018,0.002732106,0.0,0.0,-0.26499034826839246,-0.18515947533565094,-0.8137381981725936
50,0.1,50,0.08,8,4,-0.5304984432365822,0.0,-0.46228484898079353,0.0,0.002732106,0.0,0.0,-0.5095541304477753,-0.43592974723844014,-0.8314393481117414
50,0.11,50,0.08,8,4,-0.5471800618192034,0.0,-0.48477659812502555,0.0,0.002732106,0.0,0.0,-0.5272165688429634,-0.46025175755464187,-0.8327495485838806
50,0.17357142857142857,50,0.08,8,4,-0.6002723921017975,0.0,-0.5530448263977006,0.0,0.002732106,0.0,0.0,-0.5843131228919952,-0.5341570555716026,-0.8368906977875579
50,0.23714285714285716,50,0.08,8,4,-0.6214609547209056,0.0,-0.5855955867275219,0.0,0.002732106,0.0,0.0,-0.6073889710375978,-0.5711053369015303,-0.8387065340400063
50,0.3007142857142857,50,0.08,8,4,-0.631344477354909,0.0,-0.6033713079920434,0.0,0.002732106,0.0,0.0,-0.6166557446342431,-0.5896429565624757,-0.8396163597302477
50,0.36428571428571427,50,0.08,8,4,-0.6354777787154304,0.0,-0.6135685493607456,0.0,0.002732106,0.0,0.0,-0.6218139905662546,-0.600394350056782,-0.840113818950636
50,0.4278571428571428,50,0.08,8,4,-0.6390256971175047,0.0,-0.6217361478081235,0.0,0.002732106,0.0,0.0,-0.6265818049011614,-0.609344601432511,-0.8404948009523161
50,0.49142857142857144,50,0.08,8,4,-0.6423427679909213,0.0,-0.628362695935976,0.0,0.002732106,0.0025,0.001,-0.6307431121388652,-0.616366614154292,-0.8406979301789518
50,0.555,50,0.08,8,4,-0.6451177189928613,0.0,-0.6330332564608969,0.0,0.002732106,0.0175,0.017,-0.6338851276697247,-0.6207032188435275,-0.8408436133029884
50,0.6185714285714285,50,0.08,8,4,-0.6474365838590168,0.0,-0.6362374465840583,0.0,0.002732106,0.0675,0.06,-0.6361456217127591,-0.6239809417005184,-0.8409350721463998
50,0.6821428571428572,50,0.08,8,4,-0.6487240469145247,0.0,-0.6386355056921126,0.0,0.002732106,0.175,0.175,-0.6371992181153003,-0.626196103627083,-0.8409941857260647
50,0.7457142857142857,50,0.08,8,4,-0.6495276087785645,0.0,-0.6402566130030171,0.0,0.002732106,0.3225,0.31,-0.6378866253635106,-0.627692253494521,-0.8410188041535421
50,0.8092857142857143,50,0.08,8,4,-0.6501202197625137,0.0,-0.6412743283824004,0.0,0.002732106,0.515,0.426,-0.6384296764735823,-0.6287234525469864,-0.8410140065451581
50,0.8728571428571429,50,0.08,8,4,-0.6506233470959284,0.0,-0.6419852201114887,0.0,0.002732106,0.615,0.522,-0.6388518500558956,-0.6295704822656162,-0.8410127050727624
50,0.9364285714285714,50,0.08,8,4,-0.650979472997737,0.0,-0.6425339465237689,0.0,0.002732106,0.6875,0.621,-0.6392200165630098,-0.6301975211608518,-0.8410144093116656
50,1.0,50,0.08,8,4,-0.6512252565203261,0.0,-0.6429978166065928,0.0,0.002732106,0.765,0.708,-0.6394795977448152,-0.6306035303900431,-0.84101576076165
50,1.1,50,0.08,8,4,-0.6515187661324607,0.0,-0.6435651885554843,0.0,0.002732106,0.8375,0.792,-0.6397535880092311,-0.6310693091279264,-0.8410068671441008
50,1.2000000000000002,50,0.08,8,4,-0.6515932417608902,0.0,-0.643986642323617,0.0,0.002732106,0.89,0.856,-0.6399747849595919,-0.6313446966085307,-0.8409889994871403
50,1.3,50,0.08,8,4,-0.6515802315287295,0.0,-0.6443312488654662,0.0,0.002732106,0.94,0.921,-0.6397819161429119,-0.6315794418285298,-0.8409710235147433
50,1.4000000000000001,50,0.08,8,4,-0.651493088885423,0.0,-0.6446187830940461,0.0,0.002732106,0.97,0.952,-0.6394837377977266,-0.6317856911459019,-0.840944472477634
50,1.5,50,0.08,8,4,-0.6513058701666234,0.0,-0.6448205341236519,0.0,0.002732106,0.9875,0.977,-0.6392308398373105,-0.6319580440620399,-0.8409215556687738
50,1.6,50,0.08,8,4,-0.6510852626551854,0.0,-0.6449699341093728,0.0,0.002732106,0.9925,0.989,-0.6389858478876226,-0.632102808769854,-0.8409017028553053
50,1.7000000000000002,50,0.08,8,4,-0.6509070716614478,0.0,-0.6450893944076996,0.0,0.002732106,0.995,0.994,-0.6386302750649863,-0.6322100510480573,-0.840881053502341
50,1.8000000000000003,50,0.08,8,4,-0.6507513090377804,0.0,-0.6451495311969928,0.0,0.002732106,0.995,0.997,-0.6383419002953391,-0.6322619472755342,-0.8408612735004329
50,1.9000000000000001,50,0.08,8,4,-0.6505780689217447,0.0,-0.6451996295289202,0.0,0.002732106,0.9975,0.998,-0.6380642786993552,-0.632308569505783,-0.8408435393576975
50,2.0,50,0.08,8,4,-0.6504195157738288,0.0,-0.645244540302311,0.0,0.002732106,1.0,0.998,-0.6377362362694804,-0.6323501877878142,-0.8408274048856713
50,2.1,50,0.08,8,4,-0.6502748795878764,0.0,-0.6452773854479571,0.0,0.002732106,1.0,0.998,-0.6374268732597276,-0.6323767914858446,-0.8408127277151684
50,2.2,50,0.08,8,4,-0.6501402361254834,0.0,-0.645300964724252,0.0,0.002732106,1.0,1.0,-0.6371419464079905,-0.6323987155626599,-0.8407987501642253
50,2.3000000000000003,50,0.08,8,4,-0.6500175432422265,0.0,-0.6453228504725127,0.0,0.002732106,1.0,1.0,-0.6368820660225701,-0.632418946597789,-0.8407857124136608
50,2.4000000000000004,50,0.08,8,4,-0.649908950820277,0.0,-0.6453447694800093,0.0,0.002732106,1.0,1.0,-0.636648807697632,-0.6324286111221302,-0.8407721482037008
50,2.5,50,0.08,8,4,-0.6498111267230762,0.0,-0.6453628168249727,0.0,0.002732106,1.0,1.0,-0.6364367815625414,-0.6324357933914322,-0.8407588615026205
50,2.6,50,0.08,8,4,-0.6496924224781871,0.0,-0.6453818497256016,0.0,0.002732106,1.0,1.0,-0.636241920631471,-0.6324385901645857,-0.8407462917017793
50,2.7,50,0.08,8,4,-0.6495530064516365,0.0,-0.645399886304486,0.0,0.002732106,1.0,1.0,-0.6360690571256697,-0.6324419172009492,-0.840734014415421
50,2.8000000000000003,50,0.08,8,4,-0.649428683907719,0.0,-0.6454171897280576,0.0,0.002732106,1.0,1.0,-0.635913099393174,-0.6324463392908293,-0.8407222967042735
50,2.9000000000000004,50,0.08,8,4,-0.6493249267078214,0.0,-0.6454446633294167,0.0,0.002732106,1.0,1.0,-0.6357794684364264,-0.6324664918179335,-0.8407124464034439
50,3.0,50,0.08,8,4,-0.6492224195199235,0.0,-0.6454695620111168,0.0,0.002732106,1.0,1.0,-0.6356552201218888,-0.6324849134758361,-0.8407031561224194
50,3.1,50,0.08,8,4,-0.6491263552286243,0.0,-0.6454874494629023,0.0,0.002732106,1.0,1.0,-0.6355388309436907,-0.6325024468334446,-0.8406945134044217
50,3.2,50,0.08,8,4,-0.6490365871730198,0.0,-0.6455041343321185,0.0,0.002732106,1.0,1.0,-0.6354298228665508,-0.6325187940389547,-0.8406864508544767
50,3.3000000000000003,50,0.08,8,4,-0.648951810223575,0.0,-0.6455199017132904,0.0,0.002732106,1.0,1.0,-0.6353271798331808,-0.6325341614323127,-0.8406788124472622
50,3.4000000000000004,50,0.08,8,4,-0.6488721104720448,0.0,-0.6455348167280518,0.0,0.002732106,1.0,1.0,-0.6352304981214346,-0.632548806195465,-0.8406717485566505
50,3.5000000000000004,50,0.08,8,4,-0.6487973639318999,0.0,-0.6455484758718764,0.0,0.002732106,1.0,1.0,-0.6351399459462661,-0.6325602616091226,-0.8406648938639926
50,3.6,50,0.08,8,4,-0.6487266157667104,0.0,-0.6455587994123052,0.0,0.002732106,1.0,1.0,-0.6350541506754929,-0.6325666460065257,-0.8406584233620961
50,3.7,50,0.08,8,4,-0.6486596750779761,0.0,-0.6455662541523709,0.0,0.002732106,1.0,1.0,-0.6349729385509512,-0.6325654651065754,-0.8406523572872645
50,3.8000000000000003,50,0.08,8,4,-0.648596335462827,0.0,-0.6455733141391315,0.0,0.002732106,1.0,1.0,-0.6348961444150721,-0.6325642935317626,-0.8406466049644202
50,3.9000000000000004,50,0.08,8,4,-0.6485362099702475,0.0,-0.64557982703121,0.0,0.002732106,1.0,1.0,-0.6348232359609832,-0.6325630529041832,-0.8406410905325689
50,4.0,50,0.08,8,4,-0.6484790300133644,0.0,-0.6455861381129185,0.0,0.002732106,1.0,1.0,-0.6347539043085503,-0.6325619743883342,-0.8406359326195423
50,4.1,50,0.08,8,4,-0.6484245984914051,0.0,-0.6455920098282759,0.0,0.002732106,1.0,1.0,-0.634687922221244,-0.6325607418436507,-0.8406310242143534
50,4.2,50,0.08,8,4,-0.6483728226726384,0.0,-0.6455978592534937,0.0,0.002732106,1.0,1.0,-0.6346251564333044,-0.6325599372912025,-0.8406263789066424
50,4.300000000000001,50,0.08,8,4,-0.6483233955469517,0.0,-0.6456033557638227,0.0,0.002732106,1.0,1.0,-0.634565253309333,-0.6325587276489746,-0.8406219362376325
50,4.4,50,0.08,8,4,-0.6482762686320788,0.0,-0.6456085390303602,0.0,0.002732106,1.0,1.0,-0.6345080800380117,-0.6325557611430612,-0.8406176974904853
50,4.5,50,0.08,8,4,-0.6482312586963015,0.0,-0.6456134805384263,0.0,0.002732106,1.0,1.0,-0.6344535010505232,-0.6325529166902366,-0.8406136495278814
50,4.6,50,0.08,8,4,-0.6481880568344263,0.0,-0.6456182210219186,0.0,0.002732106,1.0,1.0,-0.6344011684680884,-0.6325502411921227,-0.8406097492365007
50,4.7,50,0.08,8,4,-0.6481467978183176,0.0,-0.6456228310276165,0.0,0.002732106,1.0,1.0,-0.6343511087199076,-0.6325477605798301,-0.8406060166669792
50,4.800000000000001,50,0.08,8,4,-0.6481044681584804,0.0,-0.645627392267359,0.0,0.002732106,1.0,1.0,-0.6343033223683977,-0.6325455735426718,-0.8406024902521936
50,4.9,50,0.08,8,4,-0.6480604042614387,0.0,-0.6456315083435873,0.0,0.002732106,1.0,1.0,-0.634257396589985,-0.6325431401867204,-0.8405990877603419
50,5.0,50,0.08,8,4,-0.6480179838116423,0.0,-0.6456355148622254,0.0,0.002732106,1.0,1.0,-0.6342132548926557,-0.6325408862314417,-0.8405958114142921
50,5.1,50,0.08,8,4,-0.6479772518335847,0.0,-0.6456393742408335,0.0,0.002732106,1.0,1.0,-0.6341708772005283,-0.6325387241002509,-0.840592667277513
50,5.200000000000001,50,0.08,8,4,-0.6479380937563699,0.0,-0.6456430739049526,0.0,0.002732106,1.0,1.0,-0.6341301336242701,-0.6325366410558195,-0.840589638245483
50,5.300000000000001,50,0.08,8,4,-0.6479004397761735,0.0,-0.6456466308320469,0.0,0.002732106,1.0,1.0,-0.6340909430922435,-0.6325346367479138,-0.840586723485112
50,5.4,50,0.08,8,4,-0.6478643191445809,0.0,-0.645650156130497,0.0,0.002732106,1.0,1.0,-0.6340476108321728,-0.6325328429416183,-0.8405839391262618
50,5.5,50,0.08,8,4,-0.6478293436333831,0.0,-0.6456534352255461,0.0,0.002732106,1.0,1.0,-0.6340019109251571,-0.6325309621559462,-0.840581242654724
50,5.6,50,0.08,8,4,-0.6477954387995708,0.0,-0.6456566022687142,0.0,0.002732106,1.0,1.0,-0.6339578117445195,-0.6325291583104461,-0.8405786228627306
50,5.700000000000001,50,0.08,8,4,-0.6477694594071073,0.0,-0.6456598657431268,0.0,0.002732106,1.0,1.0,-0.6339211335165862,-0.6325275196965044,-0.8405757052331555
50,5.800000000000001,50,0.08,8,4,-0.647744848607809,0.0,-0.6456625817861815,0.0,0.002732106,1.0,1.0,-0.6338862546378432,-0.6325255396541254,-0.8405727407294884
50,5.9,50,0.08,8,4,-0.647721026783594,0.0,-0.6456652503785774,0.0,0.002732106,1.0,1.0,-0.6338525294061305,-0.632523683820253,-0.8405698984615336
50,6.0,50,0.08,8,4,-0.647697779298927,0.0,-0.6456678898459353,0.0,0.002732106,1.0,1.0,-0.6338197350110584,-0.6325215721444752,-0.8405671543722263
50,6.1,50,0.08,8,4,-0.647675580001872,0.0,-0.6456703144962624,0.0,0.002732106,1.0,1.0,-0.6337882574174009,-0.6325188067054678,-0.8405644861656522
50,6.200000000000001,50,0.08,8,4,-0.6476538749899521,0.0,-0.6456726277527661,0.0,0.002732106,1.0,1.0,-0.6337575381884988,-0.6325160908061797,-0.8405619203338384
50,6.300000000000001,50,0.08,8,4,-0.6476326665775175,0.0,-0.6456750118218471,0.0,0.002732106,1.0,1.0,-0.6337276879974615,-0.6325136259397427,-0.8405594482188317
50,6.4,50,0.08,8,4,-0.6476091693837981,0.0,-0.6456773145715308,0.0,0.002732106,1.0,1.0,-0.6336991074697472,-0.6325111937293775,-0.8405570208044107
50,6.5,50,0.08,8,4,-0.647585659463021,0.0,-0.6456795344726015,0.0,0.002732106,1.0,1.0,-0.6336714106325488,-0.6325088672392801,-0.8405546794983081
50,6.6,50,0.08,8,4,-0.6475628312836269,0.0,-0.645681696567698,0.0,0.002732106,1.0,1.0,-0.6336445251518278,-0.6325066570296823,-0.8405524123317438
50,6.700000000000001,50,0.08,8,4,-0.6475406912265845,0.0,-0.6456837717339298,0.0,0.002732106,1.0,1.0,-0.6336184613091521,-0.6325045272944805,-0.8405502446083974
50,6.800000000000001,50,0.08,8,4,-0.6475192837160922,0.0,-0.6456848541086656,0.0,0.002732106,1.0,1.0,-0.6335932747922353,-0.6325025013588674,-0.8405481264787088
50,6.9,50,0.08,8,4,-0.6474983939995449,0.0,-0.6456852724424468,0.0,0.002732106,1.0,1.0,-0.6335686868798338,-0.6325004626734297,-0.8405460761295376
50,7.0,50,0.08,8,4,-0.647478140453531,0.0,-0.645685692114428,0.0,0.002732106,1.0,1.0,-0.6335448454136654,-0.6324984853337183,-0.8405440710061638
