,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-15.865880598939237,-4.556914090547921,[0.05],0.6207828747562828,0.05,34.835334350106265,[1.62078287],1,0.0,tensor(-0.2315),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-23.48197747524541,-5.202231020157319,[0.12],1.274730270759784,0.12,32.0807036623853,[1.62078287],1,2.3154041067946917e-05,tensor(1.9028),"[np.float64(0.5494727352710338), np.float64(9.15983090778103), np.float64(0.019783858945823886), np.float64(2.461629447828527)]",1.0
2,2,-25.598474781595467,-5.863560729847168,[0.175],2.570113221757793,0.175,28.549220910566017,[1.62078287],1,-0.00014859930421160853,tensor(-7.4837),"[np.float64(0.5285027534926021), np.float64(9.161989475474346), np.float64(0.045425251071798636), np.float64(2.459490004766706)]",1.0
3,3,-22.78346508762086,-6.21279485063785,[0.26],4.072877831856768,0.26,25.928109644769204,[1.62078287],1,0.00046237232251368943,tensor(1.4641),"[np.float64(0.5136044776133795), np.float64(9.163651027934119), np.float64(0.06458271928753148), np.float64(2.457811381115314)]",1.0
4,4,-23.953602126279467,-6.1941427189604,[0.23],3.7278424971307347,0.23,26.43252175845734,[1.62078287],1,0.000804741205723878,tensor(1.8338),"[np.float64(0.5158171494636715), np.float64(9.163563691454991), np.float64(0.061590880028879184), np.float64(2.457860021878747)]",1.0
5,5,-25.815735552221895,-5.905702690249755,[0.175],2.584394740619916,0.175,28.502562012369847,[1.62078287],1,0.0008952548709701883,tensor(2.1026),"[np.float64(0.5273169765634556), np.float64(9.162537909576937), np.float64(0.04793107401908669), np.float64(2.4587897993789403)]",1.0
6,6,-25.35837550918664,-5.574870202757373,[0.14],1.9038055349316216,0.14,30.232606320397746,[1.62078287],1,0.0007574069223984266,tensor(2.1148),"[np.float64(0.5379379667401768), np.float64(9.161681007494938), np.float64(0.03811587016454568), np.float64(2.4595252987785035)]",1.0
7,7,-24.718244174104058,-5.437705068368741,[0.13],1.557460255195722,0.13,31.031478604171962,[1.62078287],1,0.00043565325895974296,tensor(1.9978),"[np.float64(0.5437543393585775), np.float64(9.161408977282372), np.float64(0.03576476767059167), np.float64(2.459685320084611)]",1.0
8,8,-25.37256283394232,-5.536275017766151,[0.135],1.6624277144853719,0.135,30.484833853023027,[1.62078287],1,-2.1524954245330078e-05,tensor(-5.0186),"[np.float64(0.541209453927094), np.float64(9.16196032471812), np.float64(0.04167206978090892), np.float64(2.4590491459184873)]",1.0
9,9,-26.319472083396214,-5.823644556916584,[0.155],2.1393881734911138,0.155,29.059469147270313,[1.62078287],1,0.00011459466526040718,tensor(2.0950),"[np.float64(0.5329235421019627), np.float64(9.163090343675838), np.float64(0.05253373106259469), np.float64(2.4578635155650237)]",1.0
