,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.477382438445484,-6.733763313818469,-0.09966058874197192,[0.075],0.5788024300515145,0.765,0.075,1.0
1,"(100,)",-5.771145084508463,-10.045006853921215,-0.15355822180953638,[0.215],2.477256167402483,0.315,0.215,1.0
2,"(200,)",-5.862699784050854,-10.14207772682581,-0.1577159515298625,[0.24],2.9869720297205653,0.26,0.24,1.0
3,"(300,)",-5.827730794332536,-10.238383858750792,-0.15738090750471745,[0.24],2.8056371501739035,0.27,0.24,1.0
4,"(400,)",-5.791140137667409,-10.237492073733666,-0.1560583057016105,[0.21],2.6855497408660822,0.27,0.21,1.0
5,"(500,)",-5.808658176753627,-10.247149246640989,-0.15850279610255313,[0.225],2.7763077186689795,0.27,0.225,1.0
