seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
9,0.5,9,0.05,5,1,-5.364378958779382,0.145,-5.240912584735063,0.182,0.00014143,0.3375,0.328
9,0.5408163265306123,9,0.05,5,1,-5.274715788762876,0.1325,-5.1646568635413805,0.162,0.00014143,0.38,0.367
9,0.5816326530612245,9,0.05,5,1,-5.183127978258573,0.1175,-5.091562276650301,0.144,0.00014143,0.4275,0.415
9,0.6224489795918368,9,0.05,5,1,-5.084947683717881,0.1,-5.012392480889679,0.133,0.00014143,0.48,0.447
9,0.6632653061224489,9,0.05,5,1,-4.983610062941232,0.09,-4.925712930147204,0.114,0.00014143,0.535,0.495
9,0.7040816326530612,9,0.05,5,1,-4.879571858120228,0.0825,-4.8345230176495635,0.1,0.00014143,0.565,0.532
9,0.7448979591836735,9,0.05,5,1,-4.7735753010627615,0.0725,-4.739194085960308,0.088,0.00014143,0.59,0.58
9,0.7857142857142857,9,0.05,5,1,-4.665695375243971,0.0625,-4.638642302249042,0.076,0.00014143,0.6475,0.622
9,0.8265306122448979,9,0.05,5,1,-4.5554690411409835,0.0525,-4.534052195535359,0.063,0.00014143,0.6725,0.653
9,0.8673469387755102,9,0.05,5,1,-4.443100523946314,0.045,-4.426759454177342,0.055,0.00014143,0.7125,0.677
9,0.9081632653061225,9,0.05,5,1,-4.351642747140354,0.04,-4.339360193011363,0.049,0.00014143,0.73,0.716
9,0.9489795918367346,9,0.05,5,1,-4.265972235792419,0.0275,-4.256254013762614,0.04,0.00014143,0.75,0.74
9,0.9897959183673469,9,0.05,5,1,-4.184044479709853,0.0275,-4.176375225875843,0.033,0.00014143,0.78,0.772
9,1.030612244897959,9,0.05,5,1,-4.100891931944091,0.0225,-4.094339748337882,0.023,0.00014143,0.7975,0.799
9,1.0714285714285714,9,0.05,5,1,-4.021209371618145,0.0225,-4.014463322046718,0.023,0.00014143,0.8275,0.818
9,1.1122448979591835,9,0.05,5,1,-3.9540307384441253,0.0225,-3.943948974581426,0.021,0.00014143,0.8425,0.84
9,1.1530612244897958,9,0.05,5,1,-3.886852105853653,0.02,-3.8725828476910307,0.018,0.00014143,0.8575,0.858
9,1.193877551020408,9,0.05,5,1,-3.8227847816228,0.0175,-3.8030130392229102,0.013,0.00014143,0.87,0.87
9,1.2346938775510203,9,0.05,5,1,-3.7709357208359036,0.0125,-3.744890580408234,0.009,0.00014143,0.8825,0.886
9,1.2755102040816326,9,0.05,5,1,-3.7181310497180373,0.01,-3.68657675931843,0.008,0.00014143,0.905,0.904
9,1.316326530612245,9,0.05,5,1,-3.6643172067802423,0.0075,-3.6276947495446756,0.007,0.00014143,0.9225,0.917
9,1.3571428571428572,9,0.05,5,1,-3.610336762157766,0.0075,-3.568081865149925,0.005,0.00014143,0.9325,0.926
9,1.3979591836734693,9,0.05,5,1,-3.556356315190211,0.005,-3.5083283326263808,0.003,0.00014143,0.945,0.939
9,1.4387755102040816,9,0.05,5,1,-3.5018183814139077,0.005,-3.4481402731972257,0.003,0.00014143,0.9475,0.951
9,1.4795918367346939,9,0.05,5,1,-3.4459962776973736,0.005,-3.3873355085829457,0.003,0.00014143,0.9625,0.956
9,1.5204081632653061,9,0.05,5,1,-3.3884587337363263,0.005,-3.3256332696498427,0.002,0.00014143,0.9675,0.961
