,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.0,-414.924625892127,-420.3051908948247,-410.1723399124749,[0.766],11.062811180638997,0.0,0.766,"(0,)",-415.3909119598379,[0.765],11.141357692554418,0.765
1,1.0612244897959184,-414.1452123422205,-419.55811021889326,-409.1906796996103,[0.734],10.235976588839119,0.0,0.734,"(0,)",-414.6076082066859,[0.745],10.260596360064138,0.745
2,1.1224489795918366,-413.36731439567774,-418.81102964005197,-408.20901944306314,[0.696],9.476960884225372,0.0,0.696,"(0,)",-413.82566234334894,[0.715],9.466727328009577,0.715
3,1.183673469387755,-412.5876720082315,-418.0639489659289,-407.2273592483185,[0.664],8.739416082973277,0.0,0.664,"(0,)",-413.04215369388237,[0.69],8.688416914312775,0.69
4,1.2448979591836735,-411.8080299533088,-417.31686788702035,-406.24569869183097,[0.636],8.052361242917394,0.0,0.636,"(0,)",-412.2586455154317,[0.665],7.949431025010776,0.665
5,1.306122448979592,-411.02838737389095,-416.5697882325711,-405.2640384549597,[0.588],7.41940009705969,0.0,0.588,"(0,)",-411.4751365442817,[0.625],7.265490055007191,0.625
6,1.3673469387755102,-410.2487450077977,-415.82270754677387,-404.2823782002783,[0.57],6.829541454066399,0.0,0.57,"(0,)",-410.6916279331927,[0.575],6.636329907859379,0.575
7,1.4285714285714286,-409.46910261971436,-415.07562674902687,-403.3007178991871,[0.554],6.264274870976323,0.0,0.554,"(0,)",-409.90811929852055,[0.545],6.0501788595895,0.545
8,1.489795918367347,-408.68946030923223,-414.328545942831,-402.3190575572995,[0.53],5.724322084296285,0.002,0.53,"(0,)",-409.1246107287209,[0.495],5.513593970365414,0.495
9,1.5510204081632653,-407.9098180104203,-413.58146519403215,-401.3373976668605,[0.506],5.217254990728445,0.002,0.506,"(0,)",-408.34110217624374,[0.465],5.022766763406476,0.465
10,1.6122448979591837,-407.13003727658685,-412.83438448864877,-400.3557372679376,[0.478],4.7355550708885215,0.002,0.478,"(0,)",-407.5574763149094,[0.425],4.56997881620444,0.425
11,1.6734693877551021,-406.35039534993984,-412.08976649856316,-399.37407690315865,[0.44],4.2892013701649985,0.004,0.44,"(0,)",-406.77396720475986,[0.405],4.170921110568208,0.405
12,1.7346938775510203,-405.57089083498056,-411.5712450193965,-398.39241659949136,[0.414],3.8794494650714504,0.004,0.414,"(0,)",-405.9905762229314,[0.375],3.808601324234552,0.375
13,1.7959183673469388,-404.791248566544,-411.04984105376997,-397.41075617562194,[0.394],3.498028558795151,0.006,0.394,"(0,)",-405.2070676657147,[0.345],3.4755510968365986,0.345
14,1.8571428571428572,-404.01060109767224,-410.528436776803,-396.429095993685,[0.354],3.1428170418320662,0.01,0.354,"(0,)",-404.4227965110317,[0.3],3.172293524331732,0.3
15,1.9183673469387754,-403.23196383805737,-410.0070328811806,-395.4474357806434,[0.336],2.840592477948175,0.012,0.336,"(0,)",-403.64005043598047,[0.28],2.9180666282794374,0.28
16,1.9795918367346939,-402.4490835957407,-409.4856293253407,-394.4657757603253,[0.294],2.5406220904112105,0.012,0.294,"(0,)",-402.85364018043197,[0.27],2.6654773415096655,0.27
17,2.0408163265306123,-401.67267928462087,-408.96422563678095,-393.4841153648189,[0.28],2.2956463595880923,0.014,0.28,"(0,)",-402.07303335026785,[0.25],2.449601134453911,0.25
18,2.1020408163265305,-400.8930369647321,-408.4428221818289,-392.5024550854171,[0.248],2.064459132591493,0.018,0.248,"(0,)",-401.28952474838377,[0.245],2.2385239143354725,0.245
19,2.163265306122449,-400.11339453389866,-407.9214178495078,-391.5207947944473,[0.23],1.851002229325335,0.018,0.23,"(0,)",-400.5060160752114,[0.225],2.033964806571143,0.225
20,2.2244897959183674,-399.33375205716277,-407.40001278975416,-390.53913450057706,[0.216],1.6516142702853076,0.022,0.216,"(0,)",-399.7225073575694,[0.21],1.8423288393812045,0.21
21,2.2857142857142856,-398.5541097985168,-406.8786104772775,-389.55747420818403,[0.19],1.471626373824842,0.022,0.19,"(0,)",-398.9389988070457,[0.19],1.6733594681722546,0.19
22,2.3469387755102042,-397.7744674855837,-406.3572064501856,-388.57581391679145,[0.176],1.3154116857751115,0.022,0.176,"(0,)",-398.15549022936835,[0.185],1.515796025631821,0.185
23,2.4081632653061225,-396.9948251606588,-405.83580290858924,-387.594153631874,[0.166],1.1670137181195257,0.026,0.166,"(0,)",-397.37198164066126,[0.155],1.3724297456799541,0.155
24,2.4693877551020407,-396.21518276365185,-405.3143985727471,-386.61249334900333,[0.146],1.0307288795732397,0.028,0.146,"(0,)",-396.5884729875148,[0.15],1.2544888525592912,0.15
25,2.5306122448979593,-395.43554036197776,-404.7929951377091,-385.6308330514,[0.128],0.9177367798662944,0.03,0.128,"(0,)",-395.80496433663245,[0.13],1.1458595703272876,0.13
26,2.5918367346938775,-394.65706522518525,-404.2715912469632,-384.6491727661212,[0.112],0.7965998024293515,0.036,0.112,"(0,)",-395.02191525276646,[0.12],1.0413752282882476,0.12
27,2.6530612244897958,-393.8762557565603,-403.7501872556046,-383.66751248918683,[0.102],0.7197492804706834,0.036,0.102,"(0,)",-394.2379472522309,[0.115],0.9541194894143535,0.115
28,2.7142857142857144,-393.0966134130064,-402.93150447554785,-382.68585220410654,[0.096],0.634631443989366,0.042,0.096,"(0,)",-393.4544386355438,[0.115],0.8614102585709192,0.115
29,2.7755102040816326,-392.3169711300846,-402.05942530456576,-381.7041919249389,[0.09],0.5577247054330271,0.048,0.09,"(0,)",-392.67093008823997,[0.09],0.7847204560938343,0.09
30,2.836734693877551,-391.5373288075267,-401.18734614708814,-380.7225316427137,[0.082],0.4892558463021627,0.054,0.082,"(0,)",-391.8874215016554,[0.085],0.7186441097913854,0.085
31,2.8979591836734695,-390.7541743891621,-400.3152665750864,-379.74087136589134,[0.07],0.4247089569883547,0.058,0.07,"(0,)",-391.1007655472888,[0.085],0.6415326953073952,0.085
32,2.9591836734693877,-389.9780440355999,-399.44318786409826,-378.7592110907478,[0.062],0.3829132737738189,0.06,0.062,"(0,)",-390.32040422012943,[0.07],0.5938757572667223,0.07
33,3.020408163265306,-389.1984016845875,-398.57110875228585,-377.7775508062513,[0.054],0.341449173214708,0.064,0.054,"(0,)",-389.53689561661275,[0.05],0.553535904621303,0.05
34,3.0816326530612246,-388.418759345005,-397.6990293429171,-376.79589053507596,[0.05],0.30496841037251093,0.068,0.05,"(0,)",-388.7533869979182,[0.05],0.5192839017026555,0.05
35,3.142857142857143,-387.6391169957477,-396.82695022695975,-375.81423025745715,[0.046],0.270027153635009,0.076,0.046,"(0,)",-387.96987839220367,[0.05],0.4849753703171017,0.05
36,3.204081632653061,-386.8594746427098,-395.9548711069417,-374.83256998745117,[0.038],0.2410503634013188,0.084,0.038,"(0,)",-387.18636977833097,[0.05],0.45067193044363285,0.05
37,3.2653061224489797,-386.07983229936207,-395.08279197728916,-373.8509097125723,[0.038],0.2152258715277406,0.094,0.038,"(0,)",-386.40286117906885,[0.05],0.4163700295669547,0.05
38,3.326530612244898,-385.3001899014779,-394.2107128429853,-372.86924943547115,[0.036],0.19038490951038012,0.094,0.036,"(0,)",-385.6193525241733,[0.05],0.38239105058193545,0.05
39,3.387755102040816,-384.1452498242062,-391.1690459834952,-371.8875891633454,[0.026],0.16085675583024234,0.102,0.026,"(0,)",-384.2458901601819,[0.04],0.2587092735514222,0.04
40,3.4489795918367347,-383.74090515721775,-392.46655494742083,-370.9059288512503,[0.02],0.15480634065393778,0.11,0.02,"(0,)",-384.05233528663535,[0.045],0.31768284989719164,0.045
41,3.510204081632653,-382.96126272113924,-391.594475767672,-369.9242686051305,[0.02],0.14208565072903595,0.112,0.02,"(0,)",-383.26882659107935,[0.045],0.2863935687721106,0.045
42,3.571428571428571,-382.1816205129729,-390.72239652603855,-368.9426083288398,[0.02],0.12937133574405524,0.118,0.02,"(0,)",-382.48531810047336,[0.045],0.25509409912845915,0.045
43,3.63265306122449,-388.3998490609947,-395.40772586606596,-367.96094805058243,[0.1],5.2711758757613705,0.126,0.1,"(0,)",-392.0959695898084,[0.14],8.43371665992229,0.14
44,3.693877551020408,-380.6223358167969,-388.97823824405714,-366.9792877778226,[0.018],0.1063965876226747,0.134,0.018,"(0,)",-380.91830087640164,[0.03],0.20388925133718816,0.03
45,3.7551020408163263,-379.8426934655038,-388.10615911204144,-365.9976275064893,[0.016],0.09577283954947673,0.138,0.016,"(0,)",-380.13479226178754,[0.025],0.18146528500752068,0.025
46,3.816326530612245,-379.0630511959164,-387.23407998854975,-365.01596725760174,[0.016],0.08572622565980507,0.142,0.016,"(0,)",-379.35128374466984,[0.02],0.16121057708329245,0.02
47,3.877551020408163,-378.28340879885354,-386.36200087108966,-364.03430698598163,[0.014],0.07580695641028526,0.15,0.014,"(0,)",-378.5677750916574,[0.02],0.14726328417276413,0.02
48,3.9387755102040813,-377.50376640965254,-385.4899218022753,-363.0526466814366,[0.012],0.06748923663698463,0.156,0.012,"(0,)",-377.78426643369255,[0.02],0.1335688213814284,0.02
49,4.0,-376.72412400182145,-384.61784273316226,-362.0709863260592,[0.012],0.0601137915391373,0.17,0.012,"(0,)",-377.0007577861218,[0.02],0.11987494917182437,0.02
