seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,1.0,30,0.1,0.5,1,-414.30167404006556,0.65,-413.86361660740073,0.694
30,1.0612244897959184,30,0.1,0.5,1,-413.5342517906493,0.62,-413.0970453884528,0.654
30,1.1224489795918366,30,0.1,0.5,1,-412.7668295434221,0.6,-412.3304741712983,0.606
30,1.183673469387755,30,0.1,0.5,1,-411.99940729782435,0.545,-411.563902955485,0.566
30,1.2448979591836735,30,0.1,0.5,1,-411.23198510735443,0.5,-410.7973317881657,0.53
30,1.306122448979592,30,0.1,0.5,1,-410.4645628694606,0.475,-410.0307605784394,0.502
30,1.3673469387755102,30,0.1,0.5,1,-409.6971405927639,0.47,-409.26418932793774,0.468
30,1.4285714285714286,30,0.1,0.5,1,-408.9297183594198,0.445,-408.4976181256665,0.426
30,1.489795918367347,30,0.1,0.5,1,-408.16229606079133,0.41,-407.7310468479546,0.4
30,1.5510204081632653,30,0.1,0.5,1,-407.3948738738091,0.385,-406.9644757148374,0.378
30,1.6122448979591837,30,0.1,0.5,1,-406.62745167203144,0.375,-406.19790454572546,0.348
30,1.6734693877551021,30,0.1,0.5,1,-405.86002943685713,0.35,-405.43133332030754,0.326
30,1.7346938775510203,30,0.1,0.5,1,-405.0926072357776,0.325,-404.6647621602215,0.314
30,1.7959183673469388,30,0.1,0.5,1,-404.32518497053724,0.295,-403.8981909039898,0.296
30,1.8571428571428572,30,0.1,0.5,1,-403.55776278923145,0.285,-403.13161975476504,0.27
30,1.9183673469387754,30,0.1,0.5,1,-402.79034052795885,0.27,-402.36504853818764,0.25
30,1.9795918367346939,30,0.1,0.5,1,-402.02291832471906,0.255,-401.59847736402344,0.232
30,2.0408163265306123,30,0.1,0.5,1,-401.2554961169573,0.22,-400.83190618273954,0.222
30,2.1020408163265305,30,0.1,0.5,1,-400.48807388313145,0.21,-400.0653349763982,0.204
30,2.163265306122449,30,0.1,0.5,1,-399.7206516522125,0.205,-399.29876377215055,0.194
30,2.2244897959183674,30,0.1,0.5,1,-398.95322939403684,0.195,-398.5321925480491,0.186
30,2.2857142857142856,30,0.1,0.5,1,-398.18580709225074,0.155,-397.76562128069105,0.18
30,2.3469387755102042,30,0.1,0.5,1,-397.4183848703705,0.135,-396.99905007971535,0.166
30,2.4081632653061225,30,0.1,0.5,1,-396.6509626088313,0.12,-396.23247884972346,0.15
30,2.4693877551020407,30,0.1,0.5,1,-395.8835403506826,0.11,-395.46590761921976,0.138
30,2.5306122448979593,30,0.1,0.5,1,-395.116118184854,0.1,-394.69933648688965,0.128
30,2.5918367346938775,30,0.1,0.5,1,-394.3486959191567,0.1,-393.93276526636026,0.118
30,2.6530612244897958,30,0.1,0.5,1,-393.58127370062516,0.1,-393.16619406015076,0.102
30,2.7142857142857144,30,0.1,0.5,1,-392.81385146357496,0.1,-392.3996228534338,0.096
30,2.7755102040816326,30,0.1,0.5,1,-392.04642929793494,0.08,-391.6330517212384,0.096
30,2.836734693877551,30,0.1,0.5,1,-391.27900703102756,0.075,-390.8664804725773,0.09
30,2.8979591836734695,30,0.1,0.5,1,-390.51158484378954,0.065,-390.0999093278118,0.082
30,2.9591836734693877,30,0.1,0.5,1,-389.74416251873606,0.055,-389.33333804103205,0.074
30,3.020408163265306,30,0.1,0.5,1,-388.9767402858533,0.05,-388.5667668396963,0.07
30,3.0816326530612246,30,0.1,0.5,1,-388.2093180960665,0.045,-387.8001956684049,0.068
30,3.142857142857143,30,0.1,0.5,1,-387.4418958794075,0.04,-387.0336244801759,0.062
30,3.204081632653061,30,0.1,0.5,1,-386.67447366791515,0.04,-386.26705330787416,0.06
30,3.2653061224489797,30,0.1,0.5,1,-385.9070514194247,0.04,-385.5004820902479,0.056
30,3.326530612244898,30,0.1,0.5,1,-385.1396291849301,0.035,-384.73391088406015,0.046
30,3.387755102040816,30,0.1,0.5,1,-384.37220693255836,0.025,-383.9673396350426,0.04
30,3.4489795918367347,30,0.1,0.5,1,-383.6047846359128,0.025,-383.2007683640064,0.034
30,3.510204081632653,30,0.1,0.5,1,-382.8373624326674,0.025,-382.4341971953573,0.03
30,3.571428571428571,30,0.1,0.5,1,-382.0699401420709,0.025,-381.6676259445195,0.028
30,3.63265306122449,30,0.1,0.5,1,-381.302518000961,0.025,-380.90105483526384,0.028
30,3.693877551020408,30,0.1,0.5,1,-380.53509576199104,0.025,-380.13448362028817,0.024
30,3.7551020408163263,30,0.1,0.5,1,-379.76767352647033,0.02,-379.367912428393,0.022
30,3.816326530612245,30,0.1,0.5,1,-379.00025128784114,0.02,-378.6013412189794,0.022
30,3.877551020408163,30,0.1,0.5,1,-378.23282912621363,0.02,-377.83477008471505,0.02
30,3.9387755102040813,30,0.1,0.5,1,-377.4654068741019,0.02,-377.06819884522554,0.014
30,4.0,30,0.1,0.5,1,-376.69798463410945,0.02,-376.3016276535259,0.014
