seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
50,0.5,50,0.3,0.5,1,-0.919942395097831,0.855,-0.9150408247064841,0.868
50,0.5423728813559322,50,0.3,0.5,1,-0.9185338305668137,0.865,-0.9137440897561847,0.871
50,0.5847457627118644,50,0.3,0.5,1,-0.917667188221987,0.875,-0.9130601163743245,0.871
50,0.6271186440677966,50,0.3,0.5,1,-0.9170371781462223,0.8725,-0.9125789364873113,0.87
50,0.6694915254237288,50,0.3,0.5,1,-0.9161472320699832,0.87,-0.9116987486603348,0.866
50,0.711864406779661,50,0.3,0.5,1,-0.9155735102329844,0.865,-0.9111145104155002,0.86
50,0.7542372881355932,50,0.3,0.5,1,-0.9150750132298481,0.8525,-0.9106198792727793,0.847
50,0.7966101694915254,50,0.3,0.5,1,-0.9147283420141767,0.83,-0.9102788188768665,0.825
50,0.8389830508474576,50,0.3,0.5,1,-0.9143901517364236,0.7975,-0.9099727871065011,0.801
50,0.8813559322033898,50,0.3,0.5,1,-0.914109982867433,0.75,-0.9097264234030684,0.748
50,0.923728813559322,50,0.3,0.5,1,-0.9138730038255215,0.6675,-0.9095260804292565,0.656
50,0.9661016949152542,50,0.3,0.5,1,-0.9136630529306247,0.525,-0.9093539455798403,0.52
50,1.0084745762711864,50,0.3,0.5,1,-0.9134696128875749,0.43,-0.9091934773640933,0.412
50,1.0508474576271185,50,0.3,0.5,1,-0.9132441856070298,0.335,-0.9090171483244922,0.338
50,1.0932203389830508,50,0.3,0.5,1,-0.9130048025429812,0.285,-0.9088310841932082,0.275
50,1.1355932203389831,50,0.3,0.5,1,-0.912829292747258,0.2275,-0.9086187435697163,0.224
50,1.1779661016949152,50,0.3,0.5,1,-0.912661653856231,0.1775,-0.9084143067797152,0.203
50,1.2203389830508473,50,0.3,0.5,1,-0.9124947408651503,0.16,-0.9082208470795173,0.178
50,1.2627118644067796,50,0.3,0.5,1,-0.9123413552224701,0.145,-0.90804480590533,0.156
50,1.305084745762712,50,0.3,0.5,1,-0.9121983656694423,0.125,-0.907882535980688,0.135
50,1.347457627118644,50,0.3,0.5,1,-0.9120610921289324,0.11,-0.9077254845442195,0.114
50,1.3898305084745761,50,0.3,0.5,1,-0.9119245158341625,0.085,-0.9075618771458558,0.103
50,1.4322033898305084,50,0.3,0.5,1,-0.9117777092517088,0.0725,-0.9073988193571988,0.089
50,1.4745762711864407,50,0.3,0.5,1,-0.911611459138059,0.0625,-0.9072183099712156,0.073
50,1.5169491525423728,50,0.3,0.5,1,-0.9114215919955327,0.0575,-0.90702754210096,0.063
50,1.559322033898305,50,0.3,0.5,1,-0.9112075072258139,0.05,-0.9068161596379389,0.052
50,1.6016949152542372,50,0.3,0.5,1,-0.910948484786249,0.04,-0.9065276040967386,0.045
50,1.6440677966101696,50,0.3,0.5,1,-0.9106770387747446,0.035,-0.906250123428469,0.042
50,1.6864406779661016,50,0.3,0.5,1,-0.9103232910913616,0.025,-0.9059555956379213,0.039
50,1.7288135593220337,50,0.3,0.5,1,-0.9098627488714943,0.0225,-0.905594970623623,0.038
50,1.771186440677966,50,0.3,0.5,1,-0.9094299636809007,0.02,-0.9052531897556422,0.037
50,1.8135593220338984,50,0.3,0.5,1,-0.9090061551955627,0.02,-0.9049175427808829,0.035
50,1.8559322033898304,50,0.3,0.5,1,-0.9085121704305287,0.0175,-0.9044837545043606,0.032
50,1.8983050847457625,50,0.3,0.5,1,-0.9076218379902811,0.0175,-0.903788394800197,0.033
50,1.9406779661016949,50,0.3,0.5,1,-0.9067955346190822,0.0175,-0.9030861689549563,0.034
50,1.9830508474576272,50,0.3,0.5,1,-0.9060920634887168,0.0175,-0.902453846034306,0.032
50,2.0254237288135593,50,0.3,0.5,1,-0.9053780140630485,0.015,-0.9017937078758373,0.033
50,2.0677966101694913,50,0.3,0.5,1,-0.9047278799746806,0.02,-0.9011797164758936,0.032
50,2.110169491525424,50,0.3,0.5,1,-0.9041506525392288,0.02,-0.9006253898723867,0.033
50,2.152542372881356,50,0.3,0.5,1,-0.9035777490076182,0.0175,-0.9000125270220157,0.033
50,2.194915254237288,50,0.3,0.5,1,-0.9029979842659143,0.0175,-0.8993722616637772,0.034
50,2.23728813559322,50,0.3,0.5,1,-0.9024298393026398,0.02,-0.8987450227441923,0.037
50,2.2796610169491522,50,0.3,0.5,1,-0.9018677766917368,0.02,-0.8981483257931159,0.037
50,2.3220338983050848,50,0.3,0.5,1,-0.9013429560391283,0.02,-0.8975935394639609,0.038
50,2.364406779661017,50,0.3,0.5,1,-0.9008160030737967,0.02,-0.8970437970781273,0.038
50,2.406779661016949,50,0.3,0.5,1,-0.9003234663922456,0.02,-0.8965190166761251,0.036
50,2.4491525423728815,50,0.3,0.5,1,-0.8998504405732425,0.0175,-0.8960072587277673,0.035
50,2.4915254237288136,50,0.3,0.5,1,-0.8993924373579147,0.0175,-0.8955109050386438,0.032
50,2.5338983050847457,50,0.3,0.5,1,-0.898935462988171,0.0175,-0.8950144142382987,0.031
50,2.5762711864406778,50,0.3,0.5,1,-0.8984595613962193,0.02,-0.8945011845806132,0.031
50,2.61864406779661,50,0.3,0.5,1,-0.8979835063974528,0.0175,-0.8939712150012658,0.031
50,2.6610169491525424,50,0.3,0.5,1,-0.8975281528066356,0.0175,-0.8934632896635607,0.03
50,2.7033898305084745,50,0.3,0.5,1,-0.896979295004284,0.015,-0.8928662437705368,0.029
50,2.7457627118644066,50,0.3,0.5,1,-0.8963973064922692,0.015,-0.892271546280421,0.029
50,2.788135593220339,50,0.3,0.5,1,-0.8958385384325831,0.015,-0.8916991954998644,0.029
50,2.830508474576271,50,0.3,0.5,1,-0.8953139409170854,0.015,-0.8911621979645056,0.028
50,2.8728813559322033,50,0.3,0.5,1,-0.8948065468710996,0.015,-0.8906494262769075,0.025
50,2.9152542372881354,50,0.3,0.5,1,-0.8942856396722658,0.015,-0.8901347470296221,0.025
50,2.9576271186440675,50,0.3,0.5,1,-0.8937821362468666,0.015,-0.8896280543702609,0.024
50,3.0,50,0.3,0.5,1,-0.8932897237863188,0.015,-0.8891337328663479,0.023
