seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
20,0.5,20,0.4,0.75,1,-0.8937240000062068,0.4625,-0.8846157854901449,0.511
20,0.5798319327731092,20,0.4,0.75,1,-0.891965566386026,0.45,-0.8829951879855639,0.48
20,0.6596638655462185,20,0.4,0.75,1,-0.8910011143264289,0.4225,-0.8810099463912436,0.454
20,0.7394957983193278,20,0.4,0.75,1,-0.8906222853766351,0.405,-0.8796828941912402,0.438
20,0.819327731092437,20,0.4,0.75,1,-0.8901908208122566,0.3775,-0.8785280281833603,0.414
20,0.8991596638655461,20,0.4,0.75,1,-0.8896558888546846,0.36,-0.8775024553231954,0.393
20,0.9789915966386554,20,0.4,0.75,1,-0.8891392910430291,0.3475,-0.8765707585196204,0.369
20,1.0588235294117647,20,0.4,0.75,1,-0.8884801252128715,0.3325,-0.8756848358770826,0.338
20,1.138655462184874,20,0.4,0.75,1,-0.8877608925414566,0.3225,-0.8749249232669895,0.313
20,1.218487394957983,20,0.4,0.75,1,-0.8871364038641516,0.2975,-0.8742541235614805,0.296
20,1.2983193277310923,20,0.4,0.75,1,-0.8865898967539383,0.2875,-0.8737080453748374,0.281
20,1.3781512605042017,20,0.4,0.75,1,-0.8860504856922361,0.2775,-0.8731006039066069,0.274
20,1.4579831932773109,20,0.4,0.75,1,-0.8853043160856015,0.2675,-0.8724130975804782,0.259
20,1.53781512605042,20,0.4,0.75,1,-0.8846294380383352,0.245,-0.8717588375027121,0.243
20,1.6176470588235294,20,0.4,0.75,1,-0.8840192083065341,0.2375,-0.8711150339020693,0.226
20,1.6974789915966386,20,0.4,0.75,1,-0.8834475064654989,0.2325,-0.8704744657159977,0.215
20,1.7773109243697478,20,0.4,0.75,1,-0.8828911820546648,0.2225,-0.8698192026858726,0.205
20,1.857142857142857,20,0.4,0.75,1,-0.8823890319646415,0.2125,-0.869218358003799,0.191
20,1.9369747899159662,20,0.4,0.75,1,-0.881940081838672,0.2,-0.868676305146579,0.184
20,2.0168067226890756,20,0.4,0.75,1,-0.8814842229223229,0.1825,-0.8681287565026584,0.175
20,2.0966386554621845,20,0.4,0.75,1,-0.8810232676913831,0.175,-0.8675765883509966,0.167
20,2.176470588235294,20,0.4,0.75,1,-0.8805642751598449,0.165,-0.8670007402746361,0.155
20,2.2563025210084033,20,0.4,0.75,1,-0.8801330323584389,0.1525,-0.8664518505523199,0.15
20,2.3361344537815123,20,0.4,0.75,1,-0.8797160357228034,0.1425,-0.865944220680979,0.142
20,2.4159663865546217,20,0.4,0.75,1,-0.8793074853128431,0.1375,-0.8654555453702192,0.134
20,2.495798319327731,20,0.4,0.75,1,-0.8789098883799826,0.1275,-0.8649694201613153,0.12
20,2.57563025210084,20,0.4,0.75,1,-0.8785321377992156,0.125,-0.8645097949280435,0.111
20,2.6554621848739495,20,0.4,0.75,1,-0.8781618134834972,0.1175,-0.8640766835129149,0.105
20,2.735294117647059,20,0.4,0.75,1,-0.877817738802178,0.115,-0.8636763327652621,0.097
20,2.815126050420168,20,0.4,0.75,1,-0.8774970918342181,0.1075,-0.8633046998611342,0.094
