,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.875,-1.0600216141678056,-3.0672629050730147,1.5291429577628275,-3.5957147963904816,3.325295594436284e-11,[0.05],29.92962985889907,0.828,0.05,"(0,)",-0.9695587883519902,1.7900633297850184,-2.9070783765508015,[0.0625],36.19952969664352,0.0625
1,2.0673076923076925,1.071805541611929,-2.9929048663845963,1.4239534724543785,-3.4907180067794457,3.225775202508885e-11,[0.027],15.690222570294106,0.884,0.027,"(0,)",1.140765487261481,1.5477599937230437,-2.8793422074214607,[0.035],19.922501252050402,0.035
2,2.2596153846153846,3.2036326023209742,-2.881634061692527,1.1467103993536711,-3.560179579129702,6.001452668158436e-10,[0.016],8.456396333176144,0.926,0.016,"(0,)",3.251089670682108,1.6365723919175332,-2.825047445718208,[0.02],10.989723674209248,0.02
3,2.451923076923077,5.335459719468614,-2.751538531575513,1.0513716839029237,-3.53963290773226,1.764450474617263e-09,[0.008],4.095466058767142,0.953,0.008,"(0,)",5.361413908622157,1.333358084347246,-2.7396629559379644,[0.0125],5.244993618744872,0.0125
4,2.644230769230769,7.4685440515544945,-2.6044962875511306,0.9640251448537316,-2.541461201886267,3.729220265924482e-10,[0.003],2.071642302837861,0.979,0.003,"(0,)",7.472765691710534,1.2086785500790793,-2.646201126228358,[0.0075],1.7370348049043285,0.0075
5,2.8365384615384617,9.81793203932506,-2.531765994199592,0.9731500913668373,-2.5037484644317525,1.7185706191469308e-09,[0.003],0.8841680880147028,0.993,0.003,"(0,)",9.763498771779279,1.2171751117826195,-2.594486969025054,[0.0025],0.3343486519062585,0.0025
6,3.0288461538461537,12.20185372559669,-2.440241930221808,0.9726787681504231,-2.4660357263893706,5.85690385079829e-10,[0.001],0.09364293756448486,0.995,0.001,"(0,)",12.09239003547928,1.2288089424383575,-2.515684165549022,[0.],0.015,0.0
7,3.2211538461538463,14.608154963648634,-2.3632496435269723,0.9825451688304974,-2.428322990017427,6.466086555079187e-10,[0.],0.015,0.999,0.0,"(0,)",14.444286019808153,1.2668060014914333,-2.442504108752278,[0.],0.015,0.0
8,3.4134615384615383,17.022504760036213,-2.3072636091968715,0.9924115563916768,-2.3906102502675033,1.8464479945023982e-09,[0.],0.015,1.0,0.0,"(0,)",16.802341642999732,1.2823600058696354,-2.3868824493966203,[0.],0.015,0.0
9,3.6057692307692304,19.442679397426716,-2.263684415955194,0.91715471827974,-2.3528975122591103,1.6807584213296423e-09,[0.],0.015,1.0,0.0,"(0,)",19.1666854410217,1.2734250705502705,-2.3444978643071868,[0.],0.015,0.0
