,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.875,-2.1956195418548496,-2.776742677102125,2.6522886209413095,-3.364677937295099,0.0,[0.077],46.38094669836504,0.791,0.077,"(0,)",-2.1042103107192704,1.4898557656651958,-2.847789167314048,[0.055],33.023417995804046,0.055
1,2.0673076923076925,-0.12422995235815347,-2.7355097493598386,1.7029091678712913,-3.1191777177122764,5.06733766059142e-10,[0.046],26.10554310334739,0.861,0.046,"(0,)",-0.05324972143603984,1.1703119388780057,-2.8082483053004323,[0.03],19.890529135839916,0.03
2,2.2596153846153846,1.9471596835999174,-2.6626375271385614,1.5693925798659236,-3.127388840686846,3.304467810494316e-12,[0.024],14.491563762853604,0.908,0.024,"(0,)",1.9977109113740559,0.834829820753008,-2.7619245437744837,[0.02],11.097189781448604,0.02
3,2.451923076923077,4.018549193805553,-2.5540310492280787,1.4252789901552863,-3.21374580678072,3.0417046659181324e-10,[0.014],7.743217625300771,0.943,0.014,"(0,)",4.048671424144708,0.6808690801963087,-2.7076037600448815,[0.0125],5.1452210934405045,0.0125
4,2.644230769230769,6.089938810117059,-2.428297404962511,1.35997008642744,-2.5427971095997197,0.0,[0.006],4.239547942452065,0.97,0.006,"(0,)",6.099632038731804,0.5115848089721071,-2.6380134518774456,[0.0075],1.7410787591737213,0.0075
5,2.8365384615384617,8.306482676063693,-2.344663731629822,1.3274032655665666,-2.269122083426712,1.6865193686044222e-09,[0.005],2.3772837383577943,0.977,0.005,"(0,)",8.270898480293502,0.47666379920886387,-2.5866009235957836,[0.0025],0.18709082696323165,0.0025
6,3.0288461538461537,10.595318442589932,-2.2822713954765796,1.3192164364758268,-2.2471175245319595,1.101374769163499e-09,[0.002],1.0469757596379186,0.99,0.002,"(0,)",10.502368585810427,0.4735681549086189,-2.5510322294882584,[0.],0.015,0.0
7,3.2211538461538463,12.917832956417277,-2.210674743469172,1.3180474363907628,-2.225112964900978,2.997322390285717e-10,[0.002],0.29199043669921526,0.992,0.002,"(0,)",12.772364830941473,0.4833466766517234,-2.4928585738014344,[0.],0.015,0.0
8,3.4134615384615383,15.259488464850334,-2.162323542923233,1.3308748513764386,-2.203108404947897,1.8209999064211502e-09,[0.],0.015,0.996,0.0,"(0,)",15.060888528944352,0.4931251939210496,-2.4484988344232077,[0.],0.015,0.0
9,3.6057692307692304,17.605087844533024,-2.1227295227689047,1.3124533918718408,-2.1811038447647864,2.0294178559865372e-09,[0.],0.015,0.998,0.0,"(0,)",17.353669815029935,0.5371926065572914,-2.4139292224385187,[0.],0.015,0.0
10,3.798076923076923,19.980127936066967,-2.0989549659610782,1.2482875889050529,-2.1590992913570934,2.4998729752923055e-09,[0.],0.015,1.0,0.0,"(0,)",19.680666999009855,0.491756440668513,-2.397127074403369,[0.],0.015,0.0
11,3.9903846153846154,22.389742598542597,-2.0972960170392,1.3753266193607712,-2.1370947527280375,1.0608606215711802e-09,[0.],0.015,1.0,0.0,"(0,)",22.04363785402892,0.5224607532036599,-2.40296585838883,[0.],0.015,0.0
12,4.1826923076923075,24.802385389245284,-2.0959204285173354,1.3420733916691483,-2.115090169068318,2.298872869843649e-09,[0.],0.015,1.0,0.0,"(0,)",24.410834027440533,0.5558943742916989,-2.410666379781126,[0.],0.015,0.0
13,4.374999999999999,27.22754729842005,-2.099821736853586,1.3615293454460295,-2.0930856086068967,2.286253519834247e-09,[0.],0.015,1.0,0.0,"(0,)",26.795498728217485,0.5661074966309715,-2.4250708450035647,[0.],0.015,0.0
14,4.5673076923076925,29.652709234163947,-2.102759071991948,1.3723166874281132,-2.071081049568119,2.2354976758620637e-09,[0.],0.015,1.0,0.0,"(0,)",29.180163447210763,0.576320600704772,-2.437229013143685,[0.],0.015,0.0
15,4.759615384615384,32.0804091922151,-2.1017746667907957,1.4372461373980556,-2.0490764916657582,2.150705724623947e-09,[0.],0.015,1.0,0.0,"(0,)",31.567789199784446,0.5615748352011766,-2.443095637155029,[0.],0.015,0.0
16,4.951923076923077,34.525041162321926,-2.082645476842421,1.4506951279945355,-2.027072016891035,2.0362456165656795e-09,[0.],0.015,1.0,0.0,"(0,)",33.9751689907905,0.5713533543405203,-2.4272699293332574,[0.],0.015,0.0
17,5.144230769230769,36.996372359350175,-2.0430464360245284,1.479049036036557,-2.005067503309358,1.897736634504099e-09,[0.],0.015,1.0,0.0,"(0,)",36.40952157767879,0.5811318764048281,-2.391589640274514,[0.],0.015,0.0
18,5.336538461538461,39.49719866450099,-1.9925478767915596,1.503701019824279,-1.983062812455393,1.7395122009489228e-09,[0.],0.015,1.0,0.0,"(0,)",38.87338106201391,0.5909103841656649,-2.347829614074301,[0.],0.015,0.0
