seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
9,9,0.8403451804420886,4.371402303299492,0.027133876344803347,-1.8566487277407835,-0.07708028922864862,-8.922846968667606,-3.5822450496591194,-5.119369226814164
