seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
7,7,0.8213259384417964,4.8127288135289925,0.024366064436309957,-2.2770839638459863,-0.27352046709302413,-8.793305832764625,-3.3348708938642,-5.053981766695333
