seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
50,0.5,50,0.2,1,1,-0.9047328529928648,0.9425,-0.9065091604164741,0.939,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.5423728813559322,50,0.2,1,1,-0.9049254727239702,0.94,-0.9064969550066889,0.935,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.5847457627118644,50,0.2,1,1,-0.9050031373338066,0.9325,-0.9063961856368499,0.927,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.6271186440677966,50,0.2,1,1,-0.9048858246920477,0.94,-0.9061834415287909,0.927,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.6694915254237288,50,0.2,1,1,-0.904828512086485,0.9325,-0.9060076375326892,0.919,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.711864406779661,50,0.2,1,1,-0.9054555905253839,0.9275,-0.9059408067148533,0.923,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.7542372881355932,50,0.2,1,1,-0.9057687361657869,0.9225,-0.9059023634185669,0.915,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.7966101694915254,50,0.2,1,1,-0.9060092512619693,0.91,-0.905885930620155,0.905,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.8389830508474576,50,0.2,1,1,-0.9061871203250069,0.88,-0.9058751314079523,0.885,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.8813559322033898,50,0.2,1,1,-0.9063060277687134,0.8525,-0.9058581977858515,0.858,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.923728813559322,50,0.2,1,1,-0.9063938693214775,0.7925,-0.9058397860235209,0.795,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.9661016949152542,50,0.2,1,1,-0.906463019790573,0.6175,-0.9058216005780204,0.625,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
