,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],1.0377748693172777,0.725,0.065,1.0
1,"(100,)",-4.512349317776382,-7.141520657506927,-0.10827046303244892,[0.09],1.6640306043024076,0.68,0.09,1.0
2,"(200,)",-4.577408125441496,-7.223535255608741,-0.11693758741059074,[0.1],1.7829527360601676,0.67,0.1,1.0
3,"(300,)",-4.591657472137821,-7.244032146368921,-0.12397183397252587,[0.1],1.8035465361212737,0.67,0.1,1.0
4,"(400,)",-4.594262022406892,-7.249144218344517,-0.12436348142646564,[0.1],1.8075395758930737,0.67,0.1,1.0
5,"(500,)",-4.595150597974851,-7.250274585936815,-0.12445946498239599,[0.1],1.8089796581217368,0.67,0.1,1.0
