seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
8,0.5,8,0.25,5,1,-5.814197881724047,0.3275,-5.792408600403943,0.304,0.00014434,0.22,0.246
8,0.5408163265306123,8,0.25,5,1,-5.806471754386045,0.31,-5.774410316719421,0.283,0.00014434,0.2425,0.281
8,0.5816326530612245,8,0.25,5,1,-5.7914659346005575,0.285,-5.74301421423572,0.257,0.00014434,0.285,0.31
8,0.6224489795918368,8,0.25,5,1,-5.764447111994691,0.2625,-5.699520832843671,0.232,0.00014434,0.3275,0.355
8,0.6632653061224489,8,0.25,5,1,-5.7279228475877995,0.255,-5.648678817007985,0.222,0.00014434,0.3675,0.39
8,0.7040816326530612,8,0.25,5,1,-5.684410518950233,0.23,-5.590870021693653,0.203,0.00014434,0.3975,0.427
8,0.7448979591836735,8,0.25,5,1,-5.627212409766989,0.205,-5.525361488526007,0.189,0.00014434,0.4375,0.47
8,0.7857142857142857,8,0.25,5,1,-5.562257738698113,0.19,-5.4500354499221535,0.173,0.00014434,0.47,0.507
8,0.8265306122448979,8,0.25,5,1,-5.490083973851681,0.17,-5.3715832420671,0.161,0.00014434,0.515,0.542
8,0.8673469387755102,8,0.25,5,1,-5.4102976735628605,0.15,-5.289824148346406,0.146,0.00014434,0.55,0.581
8,0.9081632653061225,8,0.25,5,1,-5.326465252876794,0.13,-5.20663949583861,0.134,0.00014434,0.58,0.61
8,0.9489795918367346,8,0.25,5,1,-5.2319924895651,0.1075,-5.116628715444356,0.114,0.00014434,0.63,0.643
8,0.9897959183673469,8,0.25,5,1,-5.1369143960126085,0.1025,-5.024332679363048,0.102,0.00014434,0.6675,0.67
8,1.030612244897959,8,0.25,5,1,-5.052426228335259,0.0975,-4.938396575793387,0.093,0.00014434,0.6825,0.7
8,1.0714285714285714,8,0.25,5,1,-4.962239403937422,0.08,-4.84967227117811,0.081,0.00014434,0.7175,0.731
8,1.1122448979591835,8,0.25,5,1,-4.866152058450945,0.0625,-4.75707816049044,0.069,0.00014434,0.7525,0.762
8,1.1530612244897958,8,0.25,5,1,-4.770284975865068,0.055,-4.664363157908707,0.064,0.00014434,0.77,0.784
8,1.193877551020408,8,0.25,5,1,-4.673740613235051,0.0525,-4.5679360167683365,0.056,0.00014434,0.795,0.814
8,1.2346938775510203,8,0.25,5,1,-4.575578879479067,0.0425,-4.470114507408417,0.052,0.00014434,0.805,0.83
8,1.2755102040816326,8,0.25,5,1,-4.476829263137285,0.035,-4.372572909262022,0.044,0.00014434,0.83,0.859
8,1.316326530612245,8,0.25,5,1,-4.393230983541703,0.0275,-4.289634231492133,0.034,0.00014434,0.8525,0.878
8,1.3571428571428572,8,0.25,5,1,-4.308276621310359,0.02,-4.20580001215706,0.031,0.00014434,0.8725,0.892
8,1.3979591836734693,8,0.25,5,1,-4.22147027974884,0.015,-4.121439950661911,0.027,0.00014434,0.8875,0.905
8,1.4387755102040816,8,0.25,5,1,-4.138984975447584,0.015,-4.0406387651842195,0.024,0.00014434,0.9075,0.918
8,1.4795918367346939,8,0.25,5,1,-4.056716568165368,0.01,-3.959590917464597,0.022,0.00014434,0.9225,0.932
8,1.5204081632653061,8,0.25,5,1,-3.9752370901846934,0.01,-3.879207788786295,0.018,0.00014434,0.9375,0.944
8,1.5612244897959182,8,0.25,5,1,-3.9020971988320263,0.01,-3.8054433287491594,0.015,0.00014434,0.9475,0.949
8,1.6020408163265305,8,0.25,5,1,-3.8376501346611245,0.01,-3.7385217824392805,0.014,0.00014434,0.95,0.953
8,1.6428571428571428,8,0.25,5,1,-3.773203069360751,0.01,-3.6714692654070875,0.012,0.00014434,0.9575,0.96
8,1.683673469387755,8,0.25,5,1,-3.7086856291811587,0.01,-3.6041858312990214,0.009,0.00014434,0.965,0.964
8,1.7244897959183672,8,0.25,5,1,-3.6438271182117763,0.01,-3.5367316288649944,0.006,0.00014434,0.9725,0.969
8,1.7653061224489794,8,0.25,5,1,-3.5785392282830673,0.01,-3.468907178638445,0.004,0.00014434,0.9725,0.973
8,1.8061224489795917,8,0.25,5,1,-3.5129250410091957,0.005,-3.4009253648740287,0.004,0.00014434,0.9825,0.982
8,1.846938775510204,8,0.25,5,1,-3.4548247509176657,0.0025,-3.340655952944545,0.003,0.00014434,0.985,0.983
8,1.8877551020408163,8,0.25,5,1,-3.401361591690562,0.0025,-3.2847128019847514,0.003,0.00014434,0.9875,0.985
8,1.9285714285714284,8,0.25,5,1,-3.347898429388437,0.0025,-3.2286321413480565,0.001,0.00014434,0.9925,0.988
8,1.9693877551020407,8,0.25,5,1,-3.2944352609589753,0.0025,-3.1724605514232995,0.001,0.00014434,0.995,0.989
8,2.010204081632653,8,0.25,5,1,-3.240972121675337,0.0025,-3.1156733106940675,0.001,0.00014434,0.995,0.99
8,2.0510204081632653,8,0.25,5,1,-3.189616114916815,0.0025,-3.0606395818294945,0.001,0.00014434,0.995,0.99
8,2.091836734693877,8,0.25,5,1,-3.151883469973644,0.0025,-3.0184573595367064,0.001,0.00014434,0.995,0.992
8,2.13265306122449,8,0.25,5,1,-3.1178593156635714,0.0025,-2.9791780921145454,0.001,0.00014434,0.995,0.992
8,2.1734693877551017,8,0.25,5,1,-3.0838351811359668,0.0025,-2.9396490254438046,0.001,0.00014434,0.995,0.995
8,2.2142857142857144,8,0.25,5,1,-3.0494638509158873,0.0025,-2.8993614037761355,0.0,0.00014434,0.995,0.996
8,2.2551020408163263,8,0.25,5,1,-3.01637041792521,0.0025,-2.8618582132553883,0.0,0.00014434,0.995,0.997
8,2.2959183673469385,8,0.25,5,1,-2.9850418773043645,0.0025,-2.8279042862293573,0.0,0.00014434,0.995,0.997
8,2.336734693877551,8,0.25,5,1,-2.9524464552674163,0.0025,-2.7921126068231423,0.0,0.00014434,0.995,0.999
8,2.377551020408163,8,0.25,5,1,-2.919337181380879,0.0025,-2.7551095767588913,0.0,0.00014434,0.995,0.999
8,2.4183673469387754,8,0.25,5,1,-2.8856749166145685,0.0025,-2.71781568420718,0.0,0.00014434,0.995,1.0
8,2.4591836734693877,8,0.25,5,1,-2.8516990721269457,0.0025,-2.6799510297207023,0.0,0.00014434,0.995,1.0
8,2.5,8,0.25,5,1,-2.8150509205904677,0.0025,-2.640381477726126,0.0,0.00014434,0.9975,1.0
