,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-15.13781335340302,-4.414331421436715,[0.06],0.6622561734741219,0.06,34.80627305989886,[1.66225617],1,0.0,tensor(-1.1303),"[np.float64(0.5910019778975223), np.float64(9.184927849832347), np.float64(0.0), np.float64(2.461175170848512)]",1.0
1,1,-17.070383017165543,-4.6501700825891445,[0.035],0.6064569192791378,0.035,34.75969561548363,[1.66225617],1,9.999999911530591e-05,tensor(1.9511),"[np.float64(0.5908331013991046), np.float64(9.18506862984013), np.float64(0.0003999999996057183), np.float64(2.461019448200527)]",1.0
2,2,-17.181429307965786,-4.656004754026525,[0.035],0.6093655076189285,0.035,34.7132907706267,[1.66225617],1,6.917947631619612e-05,tensor(1.9536),"[np.float64(0.5906647278795026), np.float64(9.185209167678492), np.float64(0.000798574792914264), np.float64(2.460863947333058)]",1.0
3,3,-17.290726039814317,-4.662545557561554,[0.035],0.6122471187536757,0.035,34.66693723991109,[1.66225617],1,9.332855290020094e-06,tensor(1.9561),"[np.float64(0.5904964955814115), np.float64(9.185349692205838), np.float64(0.0011969711208887435), np.float64(2.460708466285154)]",1.0
4,4,-17.3924082836051,-4.6714346062490595,[0.04],0.6156576574390311,0.04,34.620778292495665,[1.66225617],1,-6.353574063244919e-05,tensor(-4.6925),"[np.float64(0.5903288313956766), np.float64(9.18548983740865), np.float64(0.0015938274979507992), np.float64(2.4605534499520267)]",1.0
5,5,-17.494060778902764,-4.6802982905225585,[0.04],0.6189478667950675,0.04,34.57477320319286,[1.66225617],1,-5.734342050771683e-05,tensor(-4.6993),"[np.float64(0.5901615599935829), np.float64(9.185629688434943), np.float64(0.001989471126759358), np.float64(2.4603987819662154)]",1.0
6,6,-17.595658774732396,-4.689148985817281,[0.04],0.6221697791885251,0.04,34.52888176711418,[1.66225617],1,-2.060677416155646e-05,tensor(-4.7059),"[np.float64(0.5899945542682224), np.float64(9.185769363195801), np.float64(0.0023842388265926853), np.float64(2.4602443360480235)]",1.0
7,7,-17.696965137936953,-4.697990304106441,[0.04],0.6254492599437558,0.04,34.48308252408915,[1.66225617],1,3.3435050171376264e-05,tensor(1.9217),"[np.float64(0.5898277451772043), np.float64(9.185908926260224), np.float64(0.0027782893936731806), np.float64(2.4600900444486538)]",1.0
8,8,-17.798046189462063,-4.70682442752479,[0.04],0.6287700622232394,0.04,34.43736298414723,[1.66225617],1,6.95067865805381e-05,tensor(1.9245),"[np.float64(0.5896610914499505), np.float64(9.186048416495469), np.float64(0.0031716958366337995), np.float64(2.459935867704744)]",1.0
9,9,-17.899049700102417,-4.715652775190641,[0.04],0.6320757545265339,0.04,34.391715451604135,[1.66225617],1,9.069533343845088e-05,tensor(1.9272),"[np.float64(0.5894945666899489), np.float64(9.186187858920993), np.float64(0.003564485095713048), np.float64(2.4597817816314187)]",1.0
