seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
50,0.0001,50,0.4,0.5,1,-427.41256992865544,1.0,-427.1952245446993,1.0,0.00974586
50,0.00021544346900318845,50,0.4,0.5,1,-427.4101202192171,1.0,-427.19360109573097,1.0,0.00974586
50,0.00046415888336127773,50,0.4,0.5,1,-427.4063554326913,1.0,-427.1898684230456,1.0,0.00974586
50,0.001,50,0.4,0.5,1,-427.3982131909304,1.0,-427.1817075044685,1.0,0.00974586
50,0.002154434690031882,50,0.4,0.5,1,-427.3805988479022,1.0,-427.16416190429675,1.0,0.00974586
50,0.004641588833612777,50,0.4,0.5,1,-427.34261313196095,1.0,-427.126284209964,1.0,0.00974586
50,0.01,50,0.4,0.5,1,-427.2608109796111,1.0,-427.04471667379636,1.0,0.00974586
50,0.021544346900318822,50,0.4,0.5,1,-427.08456699289655,1.0,-426.8689774932894,1.0,0.00974586
50,0.046415888336127774,50,0.4,0.5,1,-426.70486209432994,1.0,-426.49036239452613,1.0,0.00974586
50,0.1,50,0.4,0.5,1,-425.8868119319489,0.995,-425.6746602500248,0.998,0.00974586
50,0.11,50,0.4,0.5,1,-425.7341449150732,0.995,-425.5224315955823,0.998,0.00974586
50,0.17357142857142857,50,0.4,0.5,1,-424.76362165789686,0.99,-424.5546937681438,0.978,0.00974586
50,0.23714285714285716,50,0.4,0.5,1,-423.7930984866978,0.95,-423.5869560403199,0.962,0.00974586
50,0.3007142857142857,50,0.4,0.5,1,-422.8225751491344,0.94,-422.6192181904516,0.928,0.00974586
50,0.36428571428571427,50,0.4,0.5,1,-421.85205170381266,0.89,-421.65148022772024,0.882,0.00974586
50,0.4278571428571428,50,0.4,0.5,1,-420.8815285737471,0.845,-420.6837425660932,0.84,0.00974586
50,0.49142857142857144,50,0.4,0.5,1,-419.9110052408,0.785,-419.7160046961465,0.798,0.00974586
50,0.555,50,0.4,0.5,1,-418.9404818995501,0.74,-418.74826681892137,0.738,0.00974586
50,0.6185714285714285,50,0.4,0.5,1,-417.96995860104886,0.685,-417.78052899040796,0.672,0.00974586
50,0.6821428571428572,50,0.4,0.5,1,-416.99943523250147,0.615,-416.812791087053,0.604,0.00974586
50,0.7457142857142857,50,0.4,0.5,1,-416.02891180009124,0.545,-415.84505314364844,0.534,0.00974586
50,0.8092857142857143,50,0.4,0.5,1,-415.058388484519,0.48,-414.8773153143883,0.482,0.00974586
50,0.8728571428571429,50,0.4,0.5,1,-414.0878653242981,0.405,-413.9095776144367,0.412,0.00974586
50,0.9364285714285714,50,0.4,0.5,1,-413.1173420299092,0.355,-412.94183977596816,0.348,0.00974586
50,1.0,50,0.4,0.5,1,-412.1468187153581,0.33,-411.97410192474024,0.314,0.00974586
50,1.1,50,0.4,0.5,1,-410.62015283638175,0.285,-410.45181769484896,0.258,0.00974586
50,1.2625000000000002,50,0.4,0.5,1,-408.13932078538693,0.195,-407.9781058213658,0.188,0.00974586
50,1.425,50,0.4,0.5,1,-405.6584886770694,0.13,-405.50439387493805,0.116,0.00974586
50,1.5875000000000001,50,0.4,0.5,1,-403.1776566807885,0.085,-403.03068202338267,0.092,0.00974586
50,1.75,50,0.4,0.5,1,-400.6968247255194,0.065,-400.5569702372185,0.06,0.00974586
50,1.9125,50,0.4,0.5,1,-398.2159925126379,0.045,-398.0832581692854,0.042,0.00974586
50,2.075,50,0.4,0.5,1,-395.7351605163801,0.03,-395.6095463518384,0.024,0.00974586
50,2.2375,50,0.4,0.5,1,-393.2543284490893,0.025,-393.1358344380603,0.02,0.00974586
50,2.4000000000000004,50,0.4,0.5,1,-390.7686355822883,0.02,-390.65669892498136,0.016,0.00974586
50,2.5625,50,0.4,0.5,1,-388.26851869136414,0.02,-388.1624424200751,0.012,0.00974586
50,2.725,50,0.4,0.5,1,-385.75222283715556,0.02,-385.65136796823515,0.012,0.00974586
50,2.8875,50,0.4,0.5,1,-383.2287121583899,0.02,-383.1323231663328,0.01,0.00974586
50,3.0500000000000003,50,0.4,0.5,1,-380.6968756870509,0.01,-380.60746647327875,0.008,0.00974586
50,3.2125000000000004,50,0.4,0.5,1,-378.1568296747995,0.01,-378.0754522149213,0.004,0.00974586
50,3.375,50,0.4,0.5,1,-375.61030086284666,0.005,-375.5361839863008,0.0,0.00974586
50,3.5375,50,0.4,0.5,1,-373.0548289074197,0.005,-372.98689656335443,0.0,0.00974586
50,3.7,50,0.4,0.5,1,-370.46836360535167,0.005,-370.4022442672,0.0,0.00974586
50,3.8625000000000003,50,0.4,0.5,1,-367.8018905138132,0.015,-367.7406816788857,0.006,0.00974586
50,4.025,50,0.4,0.5,1,-365.0488087594034,0.015,-364.98977976737405,0.01,0.00974586
50,4.1875,50,0.4,0.5,1,-362.1825668616082,0.02,-362.12497630484546,0.012,0.00974586
50,4.35,50,0.4,0.5,1,-359.17619250298856,0.025,-359.1251134877092,0.014,0.00974586
50,4.5125,50,0.4,0.5,1,-356.02637934238504,0.02,-355.98456735258225,0.02,0.00974586
50,4.675000000000001,50,0.4,0.5,1,-352.7512762534827,0.025,-352.71300507713136,0.018,0.00974586
50,4.8375,50,0.4,0.5,1,-349.3580831494596,0.025,-349.31512026283053,0.018,0.00974586
50,5.0,50,0.4,0.5,1,-345.8678823518496,0.03,-345.8143619796832,0.022,0.00974586
