seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,1.0,30,0.33,2,1,-414.1236024912377,0.475,-413.5364855760029,0.512
30,1.0612244897959184,30,0.33,2,1,-413.20869832132894,0.43,-412.6074080044009,0.46
30,1.1224489795918366,30,0.33,2,1,-412.29379396809486,0.4,-411.67833026682734,0.41
30,1.183673469387755,30,0.33,2,1,-411.37888967249927,0.36,-410.7492525830644,0.356
30,1.2448979591836735,30,0.33,2,1,-410.46398568229995,0.32,-409.8201751877619,0.308
30,1.306122448979592,30,0.33,2,1,-409.5490814589801,0.3,-408.8910975569649,0.288
30,1.3673469387755102,30,0.33,2,1,-408.63417730721505,0.27,-407.9620200368415,0.266
30,1.4285714285714286,30,0.33,2,1,-407.7192730564912,0.25,-407.0329423883822,0.244
30,1.489795918367347,30,0.33,2,1,-406.80436889993706,0.225,-406.10386484242775,0.212
30,1.5510204081632653,30,0.33,2,1,-405.88946485085273,0.21,-405.1747874057376,0.184
30,1.6122448979591837,30,0.33,2,1,-404.9745607163262,0.2,-404.24570988189316,0.172
30,1.6734693877551021,30,0.33,2,1,-404.0596564615899,0.185,-403.31663222461765,0.162
30,1.7346938775510203,30,0.33,2,1,-403.14475228490613,0.165,-402.3875546838724,0.152
30,1.7959183673469388,30,0.33,2,1,-402.2298481064691,0.15,-401.4584771147086,0.14
30,1.8571428571428572,30,0.33,2,1,-401.3132114172288,0.125,-400.5274664015586,0.128
30,1.9183673469387754,30,0.33,2,1,-400.3928263547868,0.11,-399.5927490314091,0.108
30,1.9795918367346939,30,0.33,2,1,-399.46094535971287,0.1,-398.64833480514613,0.098
30,2.0408163265306123,30,0.33,2,1,-398.5255439783216,0.095,-397.70043363252967,0.096
30,2.1020408163265305,30,0.33,2,1,-397.5875050081218,0.095,-396.7497157840463,0.088
30,2.163265306122449,30,0.33,2,1,-396.646319640828,0.09,-395.7956712327176,0.072
30,2.2244897959183674,30,0.33,2,1,-395.7031946235306,0.09,-394.8392955780218,0.06
30,2.2857142857142856,30,0.33,2,1,-394.7594631260897,0.085,-393.88216179181774,0.056
30,2.3469387755102042,30,0.33,2,1,-393.81573157880865,0.08,-392.9250279585713,0.052
30,2.4081632653061225,30,0.33,2,1,-392.8720000298664,0.07,-391.96789411677736,0.048
30,2.4693877551020407,30,0.33,2,1,-391.92826869013703,0.055,-391.0107605081147,0.044
30,2.5306122448979593,30,0.33,2,1,-390.9845372066982,0.055,-390.05362673645675,0.044
30,2.5918367346938775,30,0.33,2,1,-390.04080560584384,0.055,-389.0964928236619,0.042
30,2.6530612244897958,30,0.33,2,1,-389.09707436130645,0.05,-388.13935931419934,0.038
30,2.7142857142857144,30,0.33,2,1,-388.15334276711087,0.035,-387.1822254473896,0.034
30,2.7755102040816326,30,0.33,2,1,-387.2096112675133,0.03,-386.225091669,0.032
30,2.836734693877551,30,0.33,2,1,-386.265879827116,0.03,-385.2679579290476,0.026
30,2.8979591836734695,30,0.33,2,1,-385.3221483130653,0.03,-384.31082413250334,0.026
30,2.9591836734693877,30,0.33,2,1,-384.3784168776804,0.03,-383.35369042811664,0.02
30,3.020408163265306,30,0.33,2,1,-383.4346853596234,0.025,-382.39655660264947,0.016
30,3.0816326530612246,30,0.33,2,1,-382.4838281023782,0.015,-381.43290778389536,0.014
30,3.142857142857143,30,0.33,2,1,-381.4960147381379,0.015,-380.4385736137574,0.014
30,3.204081632653061,30,0.33,2,1,-380.45847716979137,0.01,-379.40299993328983,0.012
30,3.2653061224489797,30,0.33,2,1,-379.37350658122557,0.01,-378.325887085382,0.012
30,3.326530612244898,30,0.33,2,1,-378.2318080037067,0.01,-377.19714480989654,0.012
30,3.387755102040816,30,0.33,2,1,-377.03187927815407,0.01,-376.0143702433268,0.008
30,3.4489795918367347,30,0.33,2,1,-375.780124268354,0.01,-374.7831297685451,0.008
30,3.510204081632653,30,0.33,2,1,-374.47636186261343,0.01,-373.50204311622053,0.008
30,3.571428571428571,30,0.33,2,1,-373.1244329479355,0.01,-372.1738153515966,0.008
30,3.63265306122449,30,0.33,2,1,-371.72736424191396,0.005,-370.8003131783284,0.006
30,3.693877551020408,30,0.33,2,1,-370.2904058237237,0.005,-369.3869274542803,0.006
30,3.7551020408163263,30,0.33,2,1,-368.818890516564,0.005,-367.93916688390993,0.006
30,3.816326530612245,30,0.33,2,1,-367.31622538098725,0.005,-366.4602536739017,0.004
30,3.877551020408163,30,0.33,2,1,-365.78541729916725,0.005,-364.9530320238604,0.004
30,3.9387755102040813,30,0.33,2,1,-364.22910861811835,0.005,-363.4200030667381,0.004
30,4.0,30,0.33,2,1,-362.64970058707246,0.005,-361.8634554127101,0.004
