seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
70,0.0001,70,0.23,1.2,1,-0.9236733401651779,0.4775,-0.8655657209837792,0.467
70,0.00021544346900318845,70,0.23,1.2,1,-0.9236733402227635,0.4775,-0.8655657210365991,0.467
70,0.00046415888336127773,70,0.23,1.2,1,-0.9236733402025535,0.4775,-0.8655657210350114,0.467
70,0.001,70,0.23,1.2,1,-0.9236733401905909,0.4775,-0.8655657210342544,0.467
70,0.002154434690031882,70,0.23,1.2,1,-0.923673340224481,0.4775,-0.8655657210446823,0.467
70,0.004641588833612777,70,0.23,1.2,1,-0.9236733402530416,0.475,-0.8655657210619786,0.462
70,0.01,70,0.23,1.2,1,-0.9231539705948092,0.475,-0.8659433947222664,0.454
70,0.021544346900318822,70,0.23,1.2,1,-0.9254879813557986,0.45,-0.8702171514788872,0.43
70,0.046415888336127774,70,0.23,1.2,1,-0.9326975663854804,0.42,-0.8743864693453988,0.405
70,0.1,70,0.23,1.2,1,-0.9294032190350887,0.3475,-0.8645571674460504,0.346
70,0.11,70,0.23,1.2,1,-0.930524914149598,0.335,-0.8632706215364412,0.343
70,0.14708333333333334,70,0.23,1.2,1,-0.9050479810722868,0.3125,-0.8507924779686705,0.336
70,0.18416666666666667,70,0.23,1.2,1,-0.9037242766075779,0.295,-0.8488487210555855,0.316
70,0.22125,70,0.23,1.2,1,-0.8895457889617859,0.28,-0.848498228058304,0.288
70,0.25833333333333336,70,0.23,1.2,1,-0.8871861615134868,0.27,-0.8472266874086551,0.274
70,0.29541666666666666,70,0.23,1.2,1,-0.8826868334244063,0.24,-0.841029918219542,0.258
70,0.3325,70,0.23,1.2,1,-0.8801857973964105,0.2175,-0.8421550555401919,0.242
70,0.3695833333333333,70,0.23,1.2,1,-0.8786533136871363,0.21,-0.8411398423280948,0.228
70,0.4066666666666667,70,0.23,1.2,1,-0.8778595956445959,0.2075,-0.8404900953924778,0.22
70,0.44375000000000003,70,0.23,1.2,1,-0.8792321120369071,0.2,-0.8407293523101762,0.205
70,0.48083333333333333,70,0.23,1.2,1,-0.8792533014909335,0.1925,-0.8398039887483766,0.195
70,0.5179166666666667,70,0.23,1.2,1,-0.8779902574425101,0.175,-0.8398752374244403,0.183
70,0.555,70,0.23,1.2,1,-0.8770325080615564,0.16,-0.8410498110964244,0.174
70,0.5920833333333334,70,0.23,1.2,1,-0.8761528100060219,0.145,-0.8430182556959079,0.162
70,0.6291666666666667,70,0.23,1.2,1,-0.8755318307879328,0.145,-0.8432771974505058,0.153
70,0.66625,70,0.23,1.2,1,-0.8748856935227058,0.1375,-0.8433365817285325,0.146
70,0.7033333333333334,70,0.23,1.2,1,-0.8742920900104483,0.135,-0.8432598683678489,0.139
70,0.7404166666666667,70,0.23,1.2,1,-0.8730366695190118,0.13,-0.8422017067360941,0.134
70,0.7775000000000001,70,0.23,1.2,1,-0.8717630746243572,0.1125,-0.8410714042401708,0.128
70,0.8145833333333333,70,0.23,1.2,1,-0.8706592781316922,0.11,-0.8401565674584034,0.124
70,0.8516666666666667,70,0.23,1.2,1,-0.8697063594089157,0.1075,-0.8394694433236594,0.115
70,0.88875,70,0.23,1.2,1,-0.8690463722196725,0.1025,-0.8391751937068089,0.108
70,0.9258333333333334,70,0.23,1.2,1,-0.8683338651179312,0.1025,-0.8388927773972733,0.101
70,0.9629166666666668,70,0.23,1.2,1,-0.8675363352998258,0.0975,-0.8386250626233184,0.094
70,1.0,70,0.23,1.2,1,-0.8666260478704743,0.0875,-0.838046143270534,0.091
70,1.1,70,0.23,1.2,1,-0.8637073613895209,0.0725,-0.8336679140012131,0.072
70,1.2512820512820513,70,0.23,1.2,1,-0.8497185308651649,0.065,-0.8191243317131585,0.054
70,1.4025641025641027,70,0.23,1.2,1,-0.8417215447350496,0.04,-0.8085625468653569,0.043
70,1.553846153846154,70,0.23,1.2,1,-0.84259835715216,0.0225,-0.8060697456248722,0.034
70,1.7051282051282053,70,0.23,1.2,1,-0.8056470167428489,0.0225,-0.7809066019040184,0.035
70,1.8564102564102565,70,0.23,1.2,1,-0.773690187785653,0.0175,-0.7596337148699299,0.034
70,2.0076923076923077,70,0.23,1.2,1,-0.7617660404250242,0.015,-0.7438122132976377,0.03
70,2.1589743589743593,70,0.23,1.2,1,-0.7554023922603003,0.015,-0.737711938561865,0.028
70,2.3102564102564105,70,0.23,1.2,1,-0.7482880628618156,0.015,-0.7255028897322611,0.023
70,2.4615384615384617,70,0.23,1.2,1,-0.7420271271235325,0.015,-0.7202016338713845,0.022
70,2.6128205128205133,70,0.23,1.2,1,-0.7375025007012604,0.015,-0.7166048289318793,0.02
70,2.7641025641025645,70,0.23,1.2,1,-0.7334949041749554,0.0125,-0.711397557911886,0.011
70,2.9153846153846157,70,0.23,1.2,1,-0.7306778371596665,0.01,-0.7075233527418967,0.011
70,3.066666666666667,70,0.23,1.2,1,-0.7266388805476888,0.0125,-0.7011282354490563,0.01
70,3.2179487179487185,70,0.23,1.2,1,-0.723635748974175,0.0125,-0.6973091391882404,0.01
70,3.3692307692307697,70,0.23,1.2,1,-0.7216672591062764,0.0125,-0.694110029070665,0.01
70,3.520512820512821,70,0.23,1.2,1,-0.7198578762927553,0.0125,-0.6914320873225063,0.011
70,3.671794871794872,70,0.23,1.2,1,-0.7179592719649287,0.0125,-0.6894669911475476,0.01
70,3.8230769230769233,70,0.23,1.2,1,-0.7162967264112516,0.01,-0.688095952956418,0.009
70,3.974358974358975,70,0.23,1.2,1,-0.7149008749769359,0.01,-0.6869678162315223,0.009
70,4.125641025641026,70,0.23,1.2,1,-0.7136845480083506,0.01,-0.6858779924951282,0.009
70,4.276923076923078,70,0.23,1.2,1,-0.7126092866038249,0.01,-0.6849849737189927,0.009
70,4.4282051282051285,70,0.23,1.2,1,-0.7115472449297863,0.01,-0.6840762945493684,0.009
70,4.57948717948718,70,0.23,1.2,1,-0.7102994445083053,0.01,-0.6829740731015184,0.009
70,4.730769230769232,70,0.23,1.2,1,-0.7091443459886939,0.01,-0.6819509792635738,0.008
70,4.8820512820512825,70,0.23,1.2,1,-0.7080987522672322,0.01,-0.6810227395968942,0.008
70,5.033333333333333,70,0.23,1.2,1,-0.7071371336518487,0.0075,-0.6802040675116753,0.008
