,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.01,1.0,-0.7596785214522158,0.06063958333333333,-0.7676885130046833,0.05971833333333334,0.01,1.0,-0.7850750140492379,0.0,-0.8088248366338585,0.0,0.01,1.0,-0.7095330067526926,0.0,-0.7456338805869271,0.0
1,0.05,1.0,-0.7969481839521659,0.03601875,-0.797074324926471,0.03610833333333333,0.05,1.0,-0.8072884259672006,0.0025,-0.8042491344345167,0.003,0.05,1.0,-0.7842528148409389,0.0375,-0.7864347440537508,0.039
2,0.1,1.0,-0.8348899771681305,0.06916875,-0.8303807481996944,0.0688725,0.1,1.0,-0.8502919098335209,0.0125,-0.8426418504550278,0.013,0.1,1.0,-0.8219646742703588,0.0825,-0.8197533443677252,0.08
3,0.15,1.0,-0.8462453638269422,0.07441874999999999,-0.8441869371321141,0.07187,0.15,1.0,-0.85810419243954,0.0125,-0.8531459724125375,0.009,0.15,1.0,-0.8353813894454309,0.090625,-0.8368636913040406,0.09
4,0.18,1.0,-0.8492302261769228,0.08034583333333334,-0.8473594197527824,0.07916000000000001,0.18,1.0,-0.8586178684970107,0.0125,-0.8553800273523285,0.013,0.18,1.0,-0.8406884814518987,0.095,-0.8387530502891098,0.094
5,0.2,1.0,-0.8493254142580415,0.07585833333333333,-0.8486570593927236,0.07593333333333334,0.2,1.0,-0.8576568015057165,0.0075,-0.8548541166983558,0.01,0.2,1.0,-0.8419905771275601,0.088125,-0.8388775515037274,0.09225
6,0.23,1.0,-0.8506457099699551,0.08425833333333334,-0.8500866393130558,0.08263666666666666,0.23,1.0,-0.8563382948344783,0.01,-0.8557502774025936,0.013,0.23,1.0,-0.8416634106094685,0.1025,-0.8437412388126724,0.097
7,0.25,1.0,-0.8550238505208027,0.08246666666666666,-0.8530317021417354,0.08447583333333333,0.25,1.0,-0.8638927548070284,0.01,-0.858924747258375,0.011,0.25,1.0,-0.8449545966824091,0.1025,-0.8460765016204594,0.102
8,0.3,1.0,-0.8539496443687631,0.08050416666666667,-0.8540067455014452,0.0764825,0.3,1.0,-0.8642490015573759,0.01,-0.8622500162778084,0.006,0.3,1.0,-0.8455815448027264,0.0925,-0.8444928882717301,0.08725
