,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8726281275541857,-0.991032723571304,-0.7454779670371542,[0.346],1.1978055667598202,0.0,0.346,"(0,)",-0.9011884644468229,[0.3],0.8745405761143917,0.3
1,0.5423728813559322,-0.8650141618884629,-0.9699486134682967,-0.7538342235952831,[0.332],1.0243128978732463,0.0,0.332,"(0,)",-0.8911909622690106,[0.265],0.7566607220234596,0.265
2,0.5847457627118644,-0.8574633406357286,-0.9521229826991282,-0.7560998168368492,[0.312],0.8852366153613702,0.0,0.312,"(0,)",-0.8826951732031648,[0.225],0.6667057887373643,0.225
3,0.6271186440677966,-0.8516639724600612,-0.9409807947358213,-0.7571424950266925,[0.294],0.7831117929614462,0.0,0.294,"(0,)",-0.876490426445584,[0.23],0.59414776067246,0.23
4,0.6694915254237288,-0.8469523609801805,-0.9254266493518174,-0.7556706817240814,[0.284],0.7023738974308372,0.0,0.284,"(0,)",-0.8714050325158936,[0.215],0.5330380645134923,0.215
5,0.711864406779661,-0.843096887553334,-0.9178944228877647,-0.7603439248327174,[0.268],0.6369194499300217,0.0,0.268,"(0,)",-0.8672224693018498,[0.195],0.48267355069920215,0.195
6,0.7542372881355932,-0.8400059070328887,-0.9116424257622849,-0.7598579160486313,[0.254],0.5812339441529665,0.0,0.254,"(0,)",-0.8638692523361396,[0.17],0.4433820243694002,0.17
7,0.7966101694915254,-0.8372698002871644,-0.9071359346230612,-0.757655386835806,[0.244],0.532608870694049,0.0,0.244,"(0,)",-0.8609017345702167,[0.17],0.41016103517671637,0.17
8,0.8389830508474576,-0.8347346823189042,-0.9036202114318364,-0.7585960489216218,[0.22],0.4897413243956802,0.0,0.22,"(0,)",-0.8581534465010884,[0.16],0.3788984470211622,0.16
9,0.8813559322033898,-0.8325871229757694,-0.9024993405790904,-0.7590278364257639,[0.208],0.45270198199384787,0.0,0.208,"(0,)",-0.855825232536458,[0.16],0.35026394002568134,0.16
