,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-9.240781715511307,-4.470045082274006,[0.065],0.5899506269423845,0.065,34.66206935165266,[1.58995063],1,0.0,tensor(-0.4577),"[np.float64(0.593508684054878), np.float64(9.242579234920068), np.float64(0.0), np.float64(2.4509784288511995)]",1.0
1,1,-11.328949750059843,-4.762041260294208,[0.06],1.1476865971530585,0.06,33.118758627921814,[1.58995063],1,4.577130592712924e-05,tensor(2.2399),"[np.float64(0.5847748009228465), np.float64(9.243463481030155), np.float64(0.011043407446140916), np.float64(2.450091449478891)]",1.0
2,2,-12.951994765578528,-5.2416761025722085,[0.1],1.6446958550671213,0.1,30.8194227336272,[1.58995063],1,-0.00014160014948443088,tensor(-6.3223),"[np.float64(0.5711486842133371), np.float64(9.244875759461218), np.float64(0.02781896411912184), np.float64(2.4486898424777124)]",1.0
3,3,-12.227552935920476,-5.651795963988625,[0.16],2.410939451508734,0.16,28.89324244195981,[1.58995063],1,0.00034072904403363374,tensor(2.0611),"[np.float64(0.5595035983594592), np.float64(9.24615603404527), np.float64(0.04202860478660647), np.float64(2.447429289408605)]",1.0
4,4,-11.767422896464666,-5.816820478833074,[0.175],2.716529650408439,0.175,28.27514152322669,[1.58995063],1,0.0005204859402612096,tensor(2.0227),"[np.float64(0.55459360238644), np.float64(9.24674697190102), np.float64(0.047486806035905646), np.float64(2.4468714275606143)]",1.0
5,5,-12.847408923517552,-5.708733824996354,[0.135],2.2545053859308744,0.135,29.229570731324266,[1.58995063],1,0.0004620173836101256,tensor(2.2717),"[np.float64(0.5581946282212883), np.float64(9.246463654541369), np.float64(0.042855569405099284), np.float64(2.4471692412572112)]",1.0
6,6,-13.057011299399708,-5.473061444932564,[0.1],1.781891235672883,0.1,30.572208304675886,[1.58995063],1,0.0001880701375285658,tensor(2.3501),"[np.float64(0.5645660793568454), np.float64(9.245923640371954), np.float64(0.035664715214943105), np.float64(2.4476668307465514)]",1.0
7,7,-12.79265028255066,-5.294262354924829,[0.085],1.531429448812092,0.085,31.41839291645542,[1.58995063],1,-0.0002660948194583523,tensor(-5.2969),"[np.float64(0.568611221656025), np.float64(9.245642599512436), np.float64(0.031430988338801966), np.float64(2.447882555237967)]",1.0
8,8,-12.754355652973452,-5.220602719984388,[0.085],1.4482237596797816,0.085,31.643045396047842,[1.58995063],1,-9.97380449198545e-05,tensor(-5.1557),"[np.float64(0.5693499016433745), np.float64(9.245728701963325), np.float64(0.030715402709221684), np.float64(2.4477406175996825)]",1.0
9,9,-12.976783909471642,-5.238055243225757,[0.08],1.4925004549765217,0.08,31.352260616202734,[1.58995063],1,0.0005489163615316747,tensor(2.3352),"[np.float64(0.5673171102125508), np.float64(9.246120561131777), np.float64(0.032836670178396754), np.float64(2.4473008477181737)]",1.0
10,10,-13.229899696139872,-5.345797986642279,[0.095],1.6665259227983364,0.095,30.612978818689253,[1.58995063],1,0.0008343208653354052,tensor(2.3190),"[np.float64(0.5628091886007125), np.float64(9.246784572178097), np.float64(0.03784770283626909), np.float64(2.4465993346026194)]",1.0
11,11,-13.082795405530671,-5.484361926878075,[0.135],1.9186750831050288,0.135,29.88077672440481,[1.58995063],1,0.000830743865593823,tensor(2.0733),"[np.float64(0.5582454929039028), np.float64(9.24748979429271), np.float64(0.043197392513977584), np.float64(2.445878433484603)]",1.0
12,12,-13.064376868686285,-5.544347749232536,[0.135],2.0000069387360124,0.135,29.661502648309728,[1.58995063],1,0.0006205543829341191,tensor(2.1213),"[np.float64(0.556365355297621), np.float64(9.247940477061167), np.float64(0.045635858463028874), np.float64(2.4454413891715965)]",1.0
13,13,-13.311703498355081,-5.544848139418206,[0.11],1.8994602022223988,0.11,29.888635692530137,[1.58995063],1,0.00024026894065263255,tensor(2.3263),"[np.float64(0.5568087443089609), np.float64(9.248169502568755), np.float64(0.045769977263294404), np.float64(2.44524957137181)]",1.0
14,14,-13.3630245956147,-5.540762624931655,[0.1],1.8397699328345036,0.1,30.154828571663995,[1.58995063],1,-0.00029658680178354233,tensor(-6.3918),"[np.float64(0.5575318550608043), np.float64(9.248381808028675), np.float64(0.046211487251490116), np.float64(2.445071668826005)]",1.0
15,15,-13.313807447934993,-5.539981493351036,[0.09],1.798356551338034,0.09,30.377577901520812,[1.58995063],1,-8.689620050133494e-05,tensor(-6.0579),"[np.float64(0.5581125934888239), np.float64(9.248618508034985), np.float64(0.04717012184515304), np.float64(2.4448525155479346)]",1.0
16,16,-13.308673370533441,-5.571761483458082,[0.1],1.8335844854364114,0.1,30.301212313909236,[1.58995063],1,0.0006866445336109299,tensor(2.3861),"[np.float64(0.5573566127737036), np.float64(9.24899496868249), np.float64(0.04902886736541718), np.float64(2.4444885678363737)]",1.0
17,17,-13.389968949647603,-5.606056197396333,[0.11],1.8827271724023265,0.11,30.070579427956858,[1.58995063],1,0.0010668670979167652,tensor(2.3151),"[np.float64(0.5561148526891062), np.float64(9.249412512943394), np.float64(0.05083163633551658), np.float64(2.4440709906063094)]",1.0
18,18,-13.445583867889141,-5.614392823638082,[0.105],1.9062839509235725,0.105,29.887020122864072,[1.58995063],1,0.0011395332960717859,tensor(2.3838),"[np.float64(0.5553398477661056), np.float64(9.249771151443241), np.float64(0.05231060357786664), np.float64(2.4436884223329596)]",1.0
19,19,-13.476707616818828,-5.605379356862706,[0.11],1.9067630478485245,0.11,29.791347294089174,[1.58995063],1,0.0009592866242867599,tensor(2.3311),"[np.float64(0.5550034691121457), np.float64(9.250084849164594), np.float64(0.05368773119391635), np.float64(2.4433411737953628)]",1.0
20,20,-13.480842681838928,-5.5877849695583075,[0.11],1.8846317005916076,0.11,29.838514649587097,[1.58995063],1.001,0.0005819750418726785,tensor(2.3164),"[np.float64(0.5552159904030046), np.float64(9.250355469580366), np.float64(0.054854095135555656), np.float64(2.4430492769337593)]",1.0
21,21,-15.43439203127796,-5.609059766021544,[0.09],0.9597792282928261,0.09,29.960930473535793,[1.58995063],1.001,4.8486954105813835e-05,tensor(1.8550),"[np.float64(0.5558242915828663), np.float64(9.250595832819723), np.float64(0.05585722345824101), np.float64(2.4427975490238674)]",1.0
22,22,-15.712479696816626,-5.732008622542762,[0.115],1.0081064301440823,0.115,29.64056508735629,[1.58995063],1.001,-0.0005638082167959327,tensor(-4.7650),"[np.float64(0.5542142733440002), np.float64(9.251085160837876), np.float64(0.059245855510079104), np.float64(2.4423176039826036)]",1.0
