seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
30,0.0001,30,0.05,1.5,4,0.5091570308146577,0.385,0.45158378528029025,0.444,0.00039005,0.0,0.0,0.9585709828142311,0.7551949281060768,-0.8480740369823807
30,0.00021544346900318845,30,0.05,1.5,4,0.5091570299805133,0.385,0.45158378485020706,0.444,0.00039005,0.0,0.0,0.9585709822506874,0.7551949277169191,-0.8480740368115953
30,0.00046415888336127773,30,0.05,1.5,4,0.509157031167096,0.385,0.45158378571195856,0.442,0.00039005,0.0,0.0,0.9585709842918209,0.7551949284931568,-0.8480740368942589
30,0.001,30,0.05,1.5,4,0.5091570312659958,0.38,0.4515837854694988,0.44,0.00039005,0.0,0.0,0.958570983609938,0.7551949282831735,-0.8480740370305178
30,0.002154434690031882,30,0.05,1.5,4,0.509157031186777,0.38,0.45158378591430853,0.44,0.00039005,0.0,0.0,0.958570984199941,0.7551949290235073,-0.8480740369485454
30,0.004641588833612777,30,0.05,1.5,4,0.5091570273884315,0.37,0.4515837832374918,0.438,0.00039005,0.0,0.0,0.9585709816621412,0.7551949251050974,-0.8480740369063237
30,0.01,30,0.05,1.5,4,0.5038306056291608,0.36,0.4515837828506763,0.428,0.00039005,0.0,0.0,0.9585709792724643,0.7551949261754686,-0.8438304850955364
30,0.021544346900318822,30,0.05,1.5,4,0.3724328331371687,0.325,0.3725455635603321,0.404,0.00039005,0.0,0.0,0.7840483105926395,0.7006148976107527,-0.8473826980411315
30,0.046415888336127774,30,0.05,1.5,4,0.34030451899585223,0.275,0.26849232818175117,0.342,0.00039005,0.0,0.0,0.7460721296330796,0.5736190237046509,-0.854265620581324
30,0.1,30,0.05,1.5,4,0.12657876170992668,0.205,-0.01476940635111525,0.236,0.00039005,0.0,0.0,0.45790656541916924,0.25049202934644865,-0.8707228549646411
30,0.11,30,0.05,1.5,4,0.07894537010859157,0.205,-0.06045156005046755,0.216,0.00039005,0.0,0.0,0.3975827024751278,0.18754375834651402,-0.8707478908819806
30,0.17357142857142857,30,0.05,1.5,4,-0.321318262293696,0.105,-0.32325853395262766,0.108,0.00039005,0.0,0.0,-0.19545071976712014,-0.20042811686108256,-0.853861533683152
30,0.23714285714285716,30,0.05,1.5,4,-0.3954166371704744,0.06,-0.38357816287086305,0.066,0.00039005,0.0,0.0,-0.3030364689229783,-0.2836270353340191,-0.8465309836041427
30,0.3007142857142857,30,0.05,1.5,4,-0.4215392387931168,0.045,-0.41094945140781924,0.054,0.00039005,0.0,0.0,-0.3508973545665452,-0.32290171946367424,-0.842775381076614
30,0.36428571428571427,30,0.05,1.5,4,-0.4378315563839557,0.03,-0.44469728596530084,0.026,0.00039005,0.0,0.0,-0.37718335971238043,-0.3687297668522058,-0.8423145563215582
30,0.4278571428571428,30,0.05,1.5,4,-0.45014846976799194,0.015,-0.4632364015355026,0.016,0.00039005,0.0,0.0,-0.3948830282878546,-0.39087107794785875,-0.8418057683292116
