,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-305.9886883232702,0.28992,-304.96193534581596,0.288432,0.05,1.0,-350.6021550880145,0.0825,-349.90271186975923,0.088,0.05,1.0,-268.60654943879643,0.4575,-268.01418510204064,0.44
1,0.1,1.0,-368.4828018126228,0.06392,-368.1124529341533,0.058016,0.1,1.0,-387.2105215289421,0.02,-386.7798060428998,0.02,0.1,1.0,-351.902198031698,0.1,-351.52188692816924,0.08
2,0.15,1.0,-376.5404711047835,0.036840000000000005,-376.2550132899928,0.03,0.15,1.0,-391.8972831761217,0.01,-391.57453483438377,0.008,0.15,1.0,-362.28840992077676,0.0475,-362.0320283639759,0.036
3,0.2,1.0,-384.48302769998884,0.046200000000000005,-384.18611953707426,0.039184,0.2,1.0,-397.44087507913036,0.01,-397.2620834637,0.012,0.2,1.0,-372.0994717267902,0.057499999999999996,-371.6011689501403,0.048
4,0.25,1.0,-390.36649144090615,0.06376,-390.16660253877035,0.05432,0.25,1.0,-403.02000372962556,0.01,-402.8114068065274,0.012,0.25,1.0,-378.5504117789691,0.09,-378.426533329717,0.06
5,0.3,1.0,-391.79578530792617,0.07048,-391.60633795905545,0.059072,0.3,1.0,-403.6605689211975,0.01,-403.4405269182887,0.012,0.3,1.0,-379.9006422582727,0.1,-379.7804822448768,0.079
6,0.33,1.0,-392.4111943308935,0.07248,-392.2136709563585,0.061328,0.33,1.0,-403.82680482390003,0.01,-403.7637623946632,0.012,0.33,1.0,-380.96014362555144,0.11,-380.7545280545635,0.084
7,0.35,1.0,-392.6480688687412,0.07524,-392.4055737255539,0.062544,0.35,1.0,-403.599922083437,0.01,-403.40544944789417,0.012,0.35,1.0,-381.96586108769003,0.12,-381.7350430044034,0.084
8,0.4,1.0,-396.05162377475,0.08092,-395.7632678790127,0.06950400000000001,0.4,1.0,-404.8032521004654,0.02,-404.55553439405276,0.016,0.4,1.0,-388.0998700045889,0.11,-387.92325256090004,0.095
