,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.028000000000000004,-396.6549711834189,-399.7745504966369,-394.3158191524927,0.039,-386.225486496151,-388.8395638327309,-383.6830689605845,0.031199999999999995,-382.9106757790726,-386.1038183377591,-380.5398668973642,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.02,0.032799999999999996,-398.0231242670159,-401.4050892493596,-395.0095122164208,0.035199999999999995,-385.58865660050566,-390.27528164758496,-383.5187287136706,0.03679999999999999,-384.7725731520776,-387.7950351650257,-381.35700306277056,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.03,0.032799999999999996,-398.0231242670159,-401.4050892493596,-395.0095122164208,0.035199999999999995,-385.58865660050566,-390.27528164758496,-383.5187287136706,0.03679999999999999,-384.7725731520776,-387.7950351650257,-381.35700306277056,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.05,0.06,-402.8958897773328,-405.3515808188435,-400.78799159870374,0.054400000000000004,-389.7443758819628,-392.81210688183734,-386.7872734171498,0.050666666666666665,-388.66559445659817,-390.71083275973,-387.45348907982736,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.08,0.0888,-405.65911615860193,-407.9871921719067,-403.7996327793801,0.0688,-392.35012383989647,-394.50332364259674,-391.18654599531914,0.06720000000000001,-390.2586254603789,-391.9868449621867,-387.6747063837905,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.1,0.09679999999999998,-407.0940443968769,-408.5164097089101,-405.3642448268116,0.07,-393.5461403225729,-395.5763946760554,-391.6860044555216,0.078,-392.0777612044822,-395.5008682291541,-388.89189863394773,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.12,0.10799999999999998,-407.9475780207902,-409.0777160034276,-406.8664371517251,0.09040000000000001,-394.6609786883693,-396.19454014585335,-393.3243628375963,0.0864,-393.0476742721301,-395.4055105727886,-391.1626370464601,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.15,0.1488,-410.0024096389992,-411.6838232189418,-408.368629628599,0.123,-396.3221195344612,-396.9907676282394,-395.9619630452519,0.13520000000000001,-396.5084019987704,-397.45012178065457,-395.4236778809846,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.18,0.1704,-411.83263019780225,-412.9952569603684,-410.6219181222046,0.16000000000000003,-399.31363924151384,-399.2599038493098,-398.7535534934841,0.168,-398.32699928831323,-398.2817119513286,-397.3690833983427,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.2,0.196,-412.7317298218083,-413.9060797834496,-411.3730144203515,0.184,-400.92983798972153,-401.5348154499251,-400.40522708233016,0.188,-399.2413301355575,-399.4867220070899,-399.0031889353522,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
