seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
0,0.0001,0,0.08,2.5,1,0.21180845243481672,0.765,0.2714267358910639,0.786,0.000439361,0.0,0.0,-1.3157875464914413,-1.3037422935796716,-0.8524856827387646
0,0.00021544346900318845,0,0.08,2.5,1,0.21180845305796836,0.765,0.271426737015303,0.786,0.000439361,0.0,0.0,-1.3156437146287967,-1.3035993694009986,-0.8524856828385289
0,0.00046415888336127773,0,0.08,2.5,1,0.2118084500799327,0.765,0.2714267346326684,0.786,0.000439361,0.0,0.0,-1.3153338382975184,-1.3032914487624752,-0.8524856826932337
0,0.001,0,0.08,2.5,1,0.21180845320960826,0.765,0.2714267377486641,0.786,0.000439361,0.0,0.0,-1.3146662308127142,-1.3026280542482258,-0.852485682843082
0,0.002154434690031882,0,0.08,2.5,1,0.21180845316349758,0.765,0.27142673771311004,0.786,0.000439361,0.0,0.0,-1.313227913348671,-1.3011988134219128,-0.8524856828314424
0,0.004641588833612777,0,0.08,2.5,1,0.21180845263224649,0.7625,0.2714267360501441,0.784,0.000439361,0.0,0.0,-1.3101291524143488,-1.2981196073881918,-0.8524856826337127
0,0.01,0,0.08,2.5,1,0.2118084525049156,0.7575,0.27142673618621815,0.783,0.000439361,0.0,0.0,-1.3034618262321973,-1.291492800902462,-0.8515568806296507
0,0.021544346900318822,0,0.08,2.5,1,0.21180845055253356,0.7575,0.27202606642674654,0.775,0.000439361,0.0,0.0,-1.2893669804283348,-1.2774356689093989,-0.8498813108077362
0,0.046415888336127774,0,0.08,2.5,1,0.14155369288170525,0.75,0.21069033366794396,0.775,0.000439361,0.0,0.0,-1.2596405030309796,-1.2477952034237887,-0.8440217824747063
0,0.1,0,0.08,2.5,1,0.06909777947572948,0.7425,0.13161584688933084,0.754,0.000439361,0.0,0.0,-1.2001287508150897,-1.1880106041532663,-0.8381991597631606
0,0.11,0,0.08,2.5,1,0.036639425133468954,0.74,0.09185429512694294,0.758,0.000439361,0.0,0.0,-1.189940197030983,-1.1778844957029766,-0.8339052687018902
0,0.17357142857142857,0,0.08,2.5,1,-0.10176386966578864,0.75,-0.09212103352884012,0.757,0.000439361,0.0,0.0,-1.1316297551001315,-1.1203753277363615,-0.8339072899719636
