seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
60,0.0001,60,0.25,0.5,1,-0.7916358035592853,0.375,-0.7404385595221168,0.414
60,0.0001438449888287663,60,0.25,0.5,1,-0.7916358037325044,0.375,-0.7404385593191813,0.414
60,0.00020691380811147902,60,0.25,0.5,1,-0.7916358036020639,0.375,-0.7404385595936309,0.414
60,0.00029763514416313193,60,0.25,0.5,1,-0.7916358037396313,0.375,-0.7404385593276313,0.414
60,0.00042813323987193956,60,0.25,0.5,1,-0.7916358037572218,0.375,-0.7404385592773532,0.414
60,0.0006158482110660267,60,0.25,0.5,1,-0.7916358036644082,0.375,-0.7404385594059778,0.414
60,0.0008858667904100822,60,0.25,0.5,1,-0.7916358035640475,0.375,-0.740438559582589,0.414
60,0.0012742749857031334,60,0.25,0.5,1,-0.7916358037143624,0.375,-0.7404385594450658,0.414
60,0.0018329807108324356,60,0.25,0.5,1,-0.7916358035787975,0.375,-0.7404385595194846,0.412
60,0.0026366508987303583,60,0.25,0.5,1,-0.7916358037855923,0.375,-0.7404385591563767,0.412
60,0.00379269019073225,60,0.25,0.5,1,-0.7916358036115122,0.375,-0.7404385595132263,0.412
60,0.005455594781168515,60,0.25,0.5,1,-0.7916358033653745,0.365,-0.7404385599021318,0.412
60,0.007847599703514606,60,0.25,0.5,1,-0.7916358034816269,0.365,-0.7404385594729165,0.412
60,0.011288378916846883,60,0.25,0.5,1,-0.7916358038167164,0.365,-0.7404385591223015,0.41
60,0.01623776739188721,60,0.25,0.5,1,-0.7916358038083297,0.365,-0.7404385592168746,0.41
60,0.023357214690901212,60,0.25,0.5,1,-0.7916358037175102,0.365,-0.7404385590724185,0.408
60,0.03359818286283781,60,0.25,0.5,1,-0.791635803576292,0.365,-0.7404385595370372,0.402
60,0.04832930238571752,60,0.25,0.5,1,-0.7916358036066584,0.365,-0.7404385594960657,0.398
60,0.06951927961775606,60,0.25,0.5,1,-0.7916358017584629,0.36,-0.7404385607969515,0.396
60,0.1,60,0.25,0.5,1,-0.7883012391841675,0.33,-0.7459249473363571,0.372
60,0.11,60,0.25,0.5,1,-0.7839792761601211,0.315,-0.7503705025455597,0.348
60,0.23538461538461536,60,0.25,0.5,1,-0.7683749380313054,0.265,-0.7660024211054232,0.292
60,0.36076923076923073,60,0.25,0.5,1,-0.7692878415914879,0.22,-0.7671578027278552,0.264
60,0.4861538461538461,60,0.25,0.5,1,-0.771748757246817,0.195,-0.770158434037626,0.206
60,0.6115384615384615,60,0.25,0.5,1,-0.7730416159389794,0.17,-0.7716088616144421,0.17
60,0.7369230769230769,60,0.25,0.5,1,-0.7738502099525982,0.135,-0.7724827501005185,0.142
60,0.8623076923076922,60,0.25,0.5,1,-0.7744080605858805,0.12,-0.7730735601130629,0.122
60,0.9876923076923075,60,0.25,0.5,1,-0.7748173962101097,0.115,-0.7735022557250942,0.108
60,1.113076923076923,60,0.25,0.5,1,-0.7751308382246451,0.105,-0.7738279582489824,0.1
60,1.2384615384615385,60,0.25,0.5,1,-0.7753788830009885,0.09,-0.7740846522946995,0.086
60,1.363846153846154,60,0.25,0.5,1,-0.7755792147669787,0.085,-0.77429161043931,0.078
60,1.4892307692307691,60,0.25,0.5,1,-0.7757467480199927,0.075,-0.774462661059859,0.074
60,1.6146153846153846,60,0.25,0.5,1,-0.7758870879866379,0.075,-0.7746066543007555,0.068
60,1.74,60,0.25,0.5,1,-0.7760070568186633,0.055,-0.7747296587049736,0.064
60,1.8653846153846152,60,0.25,0.5,1,-0.776110360591051,0.045,-0.7748343007747928,0.062
60,1.9907692307692306,60,0.25,0.5,1,-0.7762011166929328,0.04,-0.7749272217023603,0.058
60,2.116153846153846,60,0.25,0.5,1,-0.7762806034903896,0.03,-0.7750088354243273,0.054
60,2.241538461538461,60,0.25,0.5,1,-0.7763508423932828,0.025,-0.7750807830304577,0.05
60,2.3669230769230767,60,0.25,0.5,1,-0.7764134569970298,0.025,-0.7751442554322759,0.046
60,2.492307692307692,60,0.25,0.5,1,-0.7764704182434262,0.025,-0.7752017917807301,0.042
60,2.6176923076923075,60,0.25,0.5,1,-0.7766139093382821,0.025,-0.7753130997727473,0.042
60,2.7430769230769227,60,0.25,0.5,1,-0.7770277946925177,0.02,-0.7757420305482835,0.04
60,2.868461538461538,60,0.25,0.5,1,-0.7775307447620347,0.02,-0.7772859540220598,0.036
60,2.9938461538461536,60,0.25,0.5,1,-0.7779034573129828,0.015,-0.7788333963967717,0.032
60,3.119230769230769,60,0.25,0.5,1,-0.7781603642275137,0.015,-0.7805129754309619,0.028
60,3.244615384615384,60,0.25,0.5,1,-0.7788828463685941,0.015,-0.7817374849134158,0.022
60,3.3699999999999997,60,0.25,0.5,1,-0.7791864640630576,0.015,-0.7823937264019457,0.022
60,3.495384615384615,60,0.25,0.5,1,-0.7794452878448799,0.01,-0.7829622472409267,0.016
60,3.62076923076923,60,0.25,0.5,1,-0.7796703320352772,0.01,-0.7834594686238323,0.01
60,3.7461538461538457,60,0.25,0.5,1,-0.7798672754698047,0.005,-0.7838977156905614,0.008
60,3.871538461538461,60,0.25,0.5,1,-0.7800415764221941,0.005,-0.7842875174658056,0.008
60,3.9969230769230766,60,0.25,0.5,1,-0.7801971490101076,0.005,-0.7846368622828646,0.008
60,4.122307692307692,60,0.25,0.5,1,-0.7803370519940388,0.005,-0.7849520823030439,0.008
60,4.247692307692308,60,0.25,0.5,1,-0.7804637122707965,0.005,-0.7852382516614949,0.006
60,4.373076923076923,60,0.25,0.5,1,-0.7805790511311591,0.005,-0.7854994485074696,0.006
60,4.498461538461538,60,0.25,0.5,1,-0.7806846741927768,0.005,-0.7857390053374493,0.006
60,4.623846153846154,60,0.25,0.5,1,-0.7807817324318757,0.005,-0.7859597778692037,0.006
60,4.749230769230769,60,0.25,0.5,1,-0.7808713641148622,0.005,-0.7861638250322411,0.006
60,4.874615384615384,60,0.25,0.5,1,-0.7809544533914348,0.0,-0.7863531305225524,0.006
60,5.0,60,0.25,0.5,1,-0.7810317369589675,0.0,-0.7865294890272977,0.006
