seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
80,0.5,80,0.33,0.25,1,-0.901647099659443,0.7425,-0.9022771895733456,0.738,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.5423728813559322,80,0.33,0.25,1,-0.900972922475616,0.7525,-0.9014673691300128,0.732,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.5847457627118644,80,0.33,0.25,1,-0.9005486992377041,0.7525,-0.9007698001712194,0.731,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.6271186440677966,80,0.33,0.25,1,-0.8998238485945675,0.74,-0.8999451062090568,0.725,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.6694915254237288,80,0.33,0.25,1,-0.8991193444612936,0.725,-0.899225053080435,0.718,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.711864406779661,80,0.33,0.25,1,-0.8985398152343346,0.705,-0.8986733418002131,0.705,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.7542372881355932,80,0.33,0.25,1,-0.8980327645353945,0.6725,-0.8982450681650808,0.677,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.7966101694915254,80,0.33,0.25,1,-0.8976337948933363,0.63,-0.8979140510689284,0.637,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.8389830508474576,80,0.33,0.25,1,-0.8973034669273524,0.57,-0.8976445602020594,0.567,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.8813559322033898,80,0.33,0.25,1,-0.8970228133749544,0.4675,-0.8974164505138681,0.455,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.923728813559322,80,0.33,0.25,1,-0.8967816504352291,0.2875,-0.8972207067010664,0.297,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,0.9661016949152542,80,0.33,0.25,1,-0.8965779502212744,0.21,-0.8970343723936262,0.223,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.0084745762711864,80,0.33,0.25,1,-0.8963983651911931,0.16,-0.8968678346439228,0.168,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.0508474576271185,80,0.33,0.25,1,-0.8962232055415978,0.1325,-0.896708947652609,0.13,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.0932203389830508,80,0.33,0.25,1,-0.8960377902991254,0.11,-0.8965619574917768,0.115,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.1355932203389831,80,0.33,0.25,1,-0.895819823810407,0.105,-0.8963667916402808,0.099,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.1779661016949152,80,0.33,0.25,1,-0.8955884406954098,0.0975,-0.8961300156250362,0.095,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.2203389830508473,80,0.33,0.25,1,-0.8953393223793306,0.095,-0.8958749771512077,0.087,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.2627118644067796,80,0.33,0.25,1,-0.8951128855620414,0.09,-0.8956448464154455,0.081,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.305084745762712,80,0.33,0.25,1,-0.8948850630613814,0.0775,-0.8954224693662797,0.072,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.347457627118644,80,0.33,0.25,1,-0.8946380592002021,0.07,-0.8951934081840252,0.062,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
80,1.3898305084745761,80,0.33,0.25,1,-0.8943853495226577,0.0675,-0.8949571515151334,0.054,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911
