seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
60,0.0001,60,0.25,1.5,1,-0.8356799137930403,0.9625,-0.8747197243519531,0.955,0.000508438
60,0.00021544346900318845,60,0.25,1.5,1,-0.8356799137755108,0.9625,-0.874719724354954,0.955,0.000508438
60,0.00046415888336127773,60,0.25,1.5,1,-0.8356799137398768,0.9625,-0.8747197243261061,0.955,0.000508438
60,0.001,60,0.25,1.5,1,-0.8356799137599564,0.9625,-0.8747197243333944,0.955,0.000508438
60,0.002154434690031882,60,0.25,1.5,1,-0.8356799137674108,0.9625,-0.8747197243316708,0.955,0.000508438
60,0.004641588833612777,60,0.25,1.5,1,-0.8356799137417336,0.9625,-0.874719724332336,0.952,0.000508438
60,0.01,60,0.25,1.5,1,-0.8356799137566259,0.9625,-0.8747197243358208,0.951,0.000508438
60,0.021544346900318822,60,0.25,1.5,1,-0.8356799137296346,0.955,-0.8747197243120097,0.945,0.000508438
60,0.046415888336127774,60,0.25,1.5,1,-0.8469717428394584,0.945,-0.8766492861352294,0.938,0.000508438
60,0.1,60,0.25,1.5,1,-0.8537582960833654,0.92,-0.8775705237472443,0.916,0.000508438
60,0.11,60,0.25,1.5,1,-0.85252490704031,0.9125,-0.8748642609763331,0.917,0.000508438
60,0.14708333333333334,60,0.25,1.5,1,-0.8506666562709122,0.9,-0.8708512273337313,0.892,0.000508438
60,0.18416666666666667,60,0.25,1.5,1,-0.8500493748894151,0.8925,-0.8693811130429729,0.873,0.000508438
60,0.22125,60,0.25,1.5,1,-0.8502169187987083,0.87,-0.8691622707549852,0.85,0.000508438
60,0.25833333333333336,60,0.25,1.5,1,-0.8480626929569862,0.8375,-0.869127879078139,0.831,0.000508438
60,0.29541666666666666,60,0.25,1.5,1,-0.8440557020795008,0.815,-0.8690637918074171,0.801,0.000508438
60,0.3325,60,0.25,1.5,1,-0.8413918960234247,0.7975,-0.8690211625398035,0.761,0.000508438
60,0.3695833333333333,60,0.25,1.5,1,-0.8394926673992374,0.7525,-0.8689907689083284,0.707,0.000508438
60,0.4066666666666667,60,0.25,1.5,1,-0.8380562074230243,0.73,-0.8689677810318085,0.664,0.000508438
60,0.44375000000000003,60,0.25,1.5,1,-0.8369246067137116,0.685,-0.8689496718613614,0.62,0.000508438
60,0.48083333333333333,60,0.25,1.5,1,-0.8360058973995694,0.6375,-0.8689349696282695,0.564,0.000508438
60,0.5179166666666667,60,0.25,1.5,1,-0.8352433426091076,0.575,-0.8689227663551541,0.515,0.000508438
60,0.555,60,0.25,1.5,1,-0.8345988804024025,0.5275,-0.8689124529322596,0.456,0.000508438
60,0.5920833333333334,60,0.25,1.5,1,-0.834046143693004,0.4625,-0.8689036074019681,0.4,0.000508438
60,0.6291666666666667,60,0.25,1.5,1,-0.8335663678053435,0.4175,-0.868895929485148,0.358,0.000508438
60,0.66625,60,0.25,1.5,1,-0.8331456354574525,0.3625,-0.8688891964423852,0.315,0.000508438
60,0.7033333333333334,60,0.25,1.5,1,-0.8327735949035973,0.3225,-0.8688832426251308,0.276,0.000508438
60,0.7404166666666667,60,0.25,1.5,1,-0.8324414541813792,0.29,-0.8688779273318603,0.24,0.000508438
60,0.7775000000000001,60,0.25,1.5,1,-0.8321438504564809,0.2475,-0.8688731647315506,0.199,0.000508438
60,0.8145833333333333,60,0.25,1.5,1,-0.8318517046580763,0.21,-0.868819853639023,0.161,0.000508438
60,0.8516666666666667,60,0.25,1.5,1,-0.8315490053790286,0.17,-0.868692099465481,0.13,0.000508438
60,0.88875,60,0.25,1.5,1,-0.8312744682755704,0.14,-0.8685787494189978,0.106,0.000508438
60,0.9258333333333334,60,0.25,1.5,1,-0.8310242105976953,0.1125,-0.8684773680920849,0.092,0.000508438
60,0.9629166666666668,60,0.25,1.5,1,-0.8307950332052206,0.1,-0.8683860334572048,0.087,0.000508438
60,1.0,60,0.25,1.5,1,-0.8305843263210524,0.09,-0.8683032975461573,0.081,0.000508438
60,1.1,60,0.25,1.5,1,-0.8297946145652385,0.045,-0.8697316897998967,0.06,0.000508438
60,1.2512820512820513,60,0.25,1.5,1,-0.8264139385737062,0.0,-0.8780801373816799,0.006,0.000508438
60,1.4025641025641027,60,0.25,1.5,1,-0.8249053143157425,0.0,-0.8815247526751925,0.0,0.000508438
60,1.553846153846154,60,0.25,1.5,1,-0.8239762328433216,0.0,-0.8835161103195032,0.0,0.000508438
60,1.7051282051282053,60,0.25,1.5,1,-0.8242875973698718,0.0,-0.8822963458961185,0.0,0.000508438
60,1.8564102564102565,60,0.25,1.5,1,-0.8230700209249414,0.0,-0.8801357637388401,0.0,0.000508438
60,2.0076923076923077,60,0.25,1.5,1,-0.8202786387021953,0.0,-0.8786461795834121,0.0,0.000508438
60,2.1589743589743593,60,0.25,1.5,1,-0.8176882733468596,0.0,-0.877460606999099,0.0,0.000508438
60,2.3102564102564105,60,0.25,1.5,1,-0.8137099580012961,0.0,-0.8764455545053683,0.0,0.000508438
60,2.4615384615384617,60,0.25,1.5,1,-0.8089348424574009,0.0,-0.8749660291874103,0.0,0.000508438
60,2.6128205128205133,60,0.25,1.5,1,-0.8039682310666666,0.0,-0.8713524875768554,0.0,0.000508438
60,2.7641025641025645,60,0.25,1.5,1,-0.8004732217298073,0.0,-0.8682054127290509,0.0,0.000508438
60,2.9153846153846157,60,0.25,1.5,1,-0.7965529190160281,0.0,-0.8651990048021206,0.0,0.000508438
60,3.066666666666667,60,0.25,1.5,1,-0.7976969941680845,0.0,-0.8584137684213702,0.0,0.000508438
60,3.2179487179487185,60,0.25,1.5,1,-0.7976123796815532,0.0,-0.8529171967411949,0.0,0.000508438
60,3.3692307692307697,60,0.25,1.5,1,-0.7974331681463969,0.0,-0.8483717136704164,0.0,0.000508438
60,3.520512820512821,60,0.25,1.5,1,-0.797207596725368,0.0,-0.8445278647620837,0.0,0.000508438
60,3.671794871794872,60,0.25,1.5,1,-0.7968796859572598,0.0,-0.8412099380423071,0.0,0.000508438
60,3.8230769230769233,60,0.25,1.5,1,-0.7964970031808508,0.0,-0.8382320348804865,0.0,0.000508438
60,3.974358974358975,60,0.25,1.5,1,-0.7959278187975335,0.0,-0.835566222298453,0.0,0.000508438
60,4.125641025641026,60,0.25,1.5,1,-0.7951911040903491,0.0,-0.8329754417845655,0.0,0.000508438
