seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
40,0.0001,40,0.2,2,1,-421.22663889060095,1.0,-421.1772475973662,1.0
40,0.00021544346900318845,40,0.2,2,1,-421.2240254749657,1.0,-421.1751196470838,1.0
40,0.00046415888336127773,40,0.2,2,1,-421.22011790447056,1.0,-421.1714034159501,1.0
40,0.001,40,0.2,2,1,-421.21236307168385,1.0,-421.1638879015708,1.0
40,0.002154434690031882,40,0.2,2,1,-421.1958941896023,1.0,-421.14791201365415,1.0
40,0.004641588833612777,40,0.2,2,1,-421.1605965699307,1.0,-421.1136341993128,1.0
40,0.01,40,0.2,2,1,-421.08454094033834,1.0,-421.03979041430375,1.0
40,0.021544346900318822,40,0.2,2,1,-420.9207115701879,1.0,-420.88071835307056,1.0
40,0.046415888336127774,40,0.2,2,1,-420.5677661271878,1.0,-420.538019142969,1.0
40,0.1,40,0.2,2,1,-419.807369220967,1.0,-419.7996979753039,0.996
40,0.11,40,0.2,2,1,-419.66546213579676,0.995,-419.6619106047882,0.996
40,0.17357142857142857,40,0.2,2,1,-418.76333900374084,0.985,-418.7859773547265,0.982
40,0.23714285714285716,40,0.2,2,1,-417.86121575311137,0.945,-417.91004416906765,0.964
40,0.3007142857142857,40,0.2,2,1,-416.95909283750996,0.91,-417.03411111794014,0.92
40,0.36428571428571427,40,0.2,2,1,-416.0569697926847,0.83,-416.15817805636794,0.858
40,0.4278571428571428,40,0.2,2,1,-415.15484681309766,0.765,-415.28224498419775,0.772
40,0.49142857142857144,40,0.2,2,1,-414.25272380735527,0.71,-414.4063118759187,0.698
40,0.555,40,0.2,2,1,-413.35060085738485,0.64,-413.53037883415203,0.592
40,0.6185714285714285,40,0.2,2,1,-412.44847790217295,0.53,-412.6544457876922,0.522
40,0.6821428571428572,40,0.2,2,1,-411.54635482918343,0.445,-411.77851260464996,0.44
40,0.7457142857142857,40,0.2,2,1,-410.6442319233701,0.37,-410.90257964633776,0.38
40,0.8092857142857143,40,0.2,2,1,-409.7421090058178,0.325,-410.0266466566235,0.336
40,0.8728571428571429,40,0.2,2,1,-408.8399859017952,0.305,-409.1507134658922,0.296
40,0.9364285714285714,40,0.2,2,1,-407.9378629959098,0.27,-408.27478044663695,0.266
40,1.0,40,0.2,2,1,-407.0357400995174,0.22,-407.39884747065213,0.228
40,1.1,40,0.2,2,1,-405.61667026940614,0.185,-406.02097526153045,0.18
40,1.2625000000000002,40,0.2,2,1,-403.3106816269026,0.14,-403.7819327416163,0.134
40,1.425,40,0.2,2,1,-401.0046932628768,0.115,-401.5428904919408,0.094
40,1.5875000000000001,40,0.2,2,1,-398.6971528423782,0.085,-399.30193534953287,0.076
40,1.75,40,0.2,2,1,-396.36278768458084,0.035,-397.02986971172936,0.056
40,1.9125,40,0.2,2,1,-393.98990214411214,0.03,-394.72061228162676,0.04
40,2.075,40,0.2,2,1,-391.59860877191846,0.02,-392.39346825409353,0.026
40,2.2375,40,0.2,2,1,-389.19591228590144,0.02,-390.05564390070316,0.02
40,2.4000000000000004,40,0.2,2,1,-386.7875243021268,0.02,-387.7136165369782,0.014
40,2.5625,40,0.2,2,1,-384.37913644350914,0.015,-385.37158933511176,0.008
40,2.725,40,0.2,2,1,-381.92138393476444,0.01,-382.97033017325793,0.012
40,2.8875,40,0.2,2,1,-379.11531951623283,0.015,-380.165373437561,0.018
40,3.0500000000000003,40,0.2,2,1,-375.78901484962824,0.0,-376.80053947087697,0.012
40,3.2125000000000004,40,0.2,2,1,-371.8777786467794,0.0,-372.8545934652685,0.004
40,3.375,40,0.2,2,1,-367.50806311491704,0.0,-368.45131811744824,0.004
40,3.5375,40,0.2,2,1,-362.8039366493823,0.0,-363.72544422909743,0.004
40,3.7,40,0.2,2,1,-357.8510105955361,0.0,-358.7684677531841,0.004
40,3.8625000000000003,40,0.2,2,1,-352.72815325769176,0.0,-353.6547371088918,0.004
40,4.025,40,0.2,2,1,-347.48991448922493,0.0,-348.4338884727545,0.004
40,4.1875,40,0.2,2,1,-342.1671103418227,0.0,-343.13372512985603,0.004
40,4.35,40,0.2,2,1,-336.78064284302656,0.0,-337.77347847579165,0.002
40,4.5125,40,0.2,2,1,-331.3456578868,0.0,-332.3673065605193,0.0
40,4.675000000000001,40,0.2,2,1,-325.8726763755419,0.0,-326.92507723682377,0.0
40,4.8375,40,0.2,2,1,-320.36922927810616,0.0,-321.4538687358749,0.0
40,5.0,40,0.2,2,1,-314.84086847261784,0.0,-315.95891083939665,0.0
