,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-34.7107976570805,-4.654748414481924,[0.04],0.37966318777497376,0.04,34.289299269092155,[1.37966319],1,0.0,tensor(-0.1577),"[np.float64(0.6136624199953791), np.float64(9.131995783165918), np.float64(0.0), np.float64(2.424619603530999)]",1.0
1,1,-59.243876913034185,-5.791619227635002,[0.135],1.6836126344959224,0.135,28.363795873900887,[1.37966319],1,1.5767579288856836e-05,tensor(1.8817),"[np.float64(0.5816625143356539), np.float64(9.135474864682596), np.float64(0.042704817181038336), np.float64(2.421155309711296)]",1.0
2,2,-48.42946749736632,-6.051307144333575,[0.405],7.459997834556203,0.405,21.69898956924935,[1.37966319],1,-0.00015979101493384128,tensor(-16.2902),"[np.float64(0.5472055459017129), np.float64(9.139700852926104), np.float64(0.09174232371608963), np.float64(2.4169654278416552)]",1.0
3,3,-62.970701957799065,-6.248454926193051,[0.255],3.883573889489445,0.255,24.873328408930547,[1.37966319],1,0.0013287853552318893,tensor(1.4286),"[np.float64(0.5605650799907305), np.float64(9.13833546916301), np.float64(0.06929475516729283), np.float64(2.41831557746205)]",1.0
4,4,-59.47886088519603,-5.8064655255040405,[0.135],1.7476889886151994,0.135,28.499515725722073,[1.37966319],1,0.002376787159267297,tensor(1.9211),"[np.float64(0.576217874723386), np.float64(9.136869655851088), np.float64(0.045071109183805864), np.float64(2.41972990447334)]",1.0
5,5,-57.95405603561641,-5.691790799101742,[0.11],1.4551370632029172,0.11,29.208907589635174,[1.37966319],1,0.0030230798259459407,tensor(1.9439),"[np.float64(0.5782534353405439), np.float64(9.137166205767656), np.float64(0.042468182609965585), np.float64(2.4194063772833645)]",1.0
6,6,-62.60514283603209,-6.087956229926594,[0.165],2.2580769319740255,0.165,27.129607120718255,[1.37966319],1,0.0033457276563646577,tensor(1.9228),"[np.float64(0.5669588893364159), np.float64(9.139104835569407), np.float64(0.05821971866195536), np.float64(2.4174685185850233)]",1.0
7,7,-62.957905109103265,-6.371530461761922,[0.295],4.520160153588342,0.295,23.951585537114532,[1.37966319],1,0.0034115653715128987,tensor(0.9271),"[np.float64(0.5504882374579003), np.float64(9.141772486156391), np.float64(0.08187025460737288), np.float64(2.4148115272122723)]",1.0
8,8,-62.775953825042436,-6.386625256459331,[0.305],4.653707225426476,0.305,23.756765553525504,[1.37966319],1,0.0033715240339814963,tensor(0.7757),"[np.float64(0.5479867920907384), np.float64(9.14280403980772), np.float64(0.08661603392278466), np.float64(2.4137603575845974)]",1.0
9,9,-64.38354164060709,-6.259135714674358,[0.195],2.452807597453795,0.195,26.500714940686873,[1.37966319],1,0.0032619190586437845,tensor(1.6972),"[np.float64(0.5591695557952814), np.float64(9.142297418826185), np.float64(0.07478791305366933), np.float64(2.414262915813668)]",1.0
10,10,-62.86838654982774,-6.120400787757921,[0.16],1.8925990938219814,0.16,27.651177404365246,[1.37966319],1,0.003004511372170627,tensor(1.8231),"[np.float64(0.5628957504773172), np.float64(9.142753058856586), np.float64(0.07469402407435134), np.float64(2.4138285006124174)]",1.0
11,11,-64.78300863166615,-6.2951450291255675,[0.2],2.45096915741684,0.2,26.630159273461565,[1.37966319],1,0.0026162734673031273,tensor(1.6417),"[np.float64(0.5562963774403653), np.float64(9.144435953421473), np.float64(0.08566564741149492), np.float64(2.4121775154861678)]",1.0
12,12,-65.53374417011088,-6.486351832050197,[0.26],3.8167736400839223,0.26,24.78756274354825,[1.37966319],1,0.00214151318575805,tensor(1.3362),"[np.float64(0.5457928918550219), np.float64(9.146627622103468), np.float64(0.10043575884941436), np.float64(2.4100383407470445)]",1.0
13,13,-64.53776656353867,-6.517844734460344,[0.295],4.486983968244001,0.295,24.14231361600923,[1.37966319],1,0.0016280822992341877,tensor(0.9219),"[np.float64(0.5410891420085423), np.float64(9.148117254112924), np.float64(0.1090896455467704), np.float64(2.408585192735799)]",1.0
14,14,-66.05132837000161,-6.456409326323188,[0.225],3.189477590788176,0.225,25.686566327671184,[1.37966319],1,0.0011251474204205141,tensor(1.6318),"[np.float64(0.5469815743815979), np.float64(9.148321183778021), np.float64(0.10721352138075105), np.float64(2.408375082709663)]",1.0
15,15,-65.53219057704261,-6.367914720994203,[0.205],2.6256628286266044,0.205,26.600361779151477,[1.37966319],1,0.000559615918135177,tensor(1.6593),"[np.float64(0.5498510311750405), np.float64(9.148888600726162), np.float64(0.10890599159301052), np.float64(2.4078126007950234)]",1.0
16,16,-65.86659231339891,-6.407657508875834,[0.205],2.7929324738792234,0.205,26.377474514424296,[1.37966319],1,-5.874421865830092e-05,tensor(-7.5703),"[np.float64(0.5472193694128175), np.float64(9.150111887319692), np.float64(0.11480429807373937), np.float64(2.4066131664101422)]",1.0
17,17,-66.3157439215165,-6.5209878772030345,[0.25],3.534806895670125,0.25,25.345027514176728,[1.37966319],1,0.00020359574194989266,tensor(1.4041),"[np.float64(0.5406644161116635), np.float64(9.151800073689563), np.float64(0.1234012312086603), np.float64(2.4049613259396283)]",1.0
18,18,-66.01249976051575,-6.560642940533803,[0.27],3.986957732562144,0.27,24.869783908338253,[1.37966319],1,0.00027305427948087335,tensor(1.2267),"[np.float64(0.5366725712545957), np.float64(9.153177323554237), np.float64(0.12950161153321388), np.float64(2.4036204282484754)]",1.0
19,19,-66.50378083032672,-6.535404133078135,[0.255],3.5050748942812584,0.255,25.505572610893257,[1.37966319],1,0.00020595548846938087,tensor(1.3259),"[np.float64(0.5383460329602513), np.float64(9.153871211526317), np.float64(0.13128941684175174), np.float64(2.402927903231493)]",1.0
20,20,-66.35876029000963,-6.467061146036583,[0.22],2.983075953892606,0.22,26.25177167753182,[1.37966319],1.001,1.969070771866058e-05,tensor(1.6204),"[np.float64(0.5406418763356974), np.float64(9.154463468502698), np.float64(0.13262057495583898), np.float64(2.4023144621748775)]",1.0
21,21,-62.77645388946064,-6.145143004970272,[0.235],2.9900551102912565,0.235,26.31795832466812,[1.37966319],1.001,-0.0002913657135724258,tensor(-7.8709),"[np.float64(0.5391941730227645), np.float64(9.15549088242253), np.float64(0.1363769335936474), np.float64(2.401283515758811)]",1.0
22,22,-63.088499912284064,-6.199163088394112,[0.25],3.2696806298085193,0.25,25.952257287813058,[1.37966319],1.001,0.0002468766529664792,tensor(1.3293),"[np.float64(0.5367742775866746), np.float64(9.156703051102179), np.float64(0.14107938581487098), np.float64(2.400129481228206)]",1.0
23,23,-63.199748589692064,-6.252582511953366,[0.255],3.570988798131735,0.255,25.668410565282443,[1.37966319],1.001,0.0005445387319629375,tensor(1.3447),"[np.float64(0.5356296515790546), np.float64(9.157833144887828), np.float64(0.14544857125384655), np.float64(2.399094077601922)]",1.0
24,24,-63.19511544899186,-6.29043835930808,[0.31],3.8939878682058278,0.31,25.196774420313467,[1.37966319],1.001,0.0006481966287038301,tensor(0.6031),"[np.float64(0.5345442304573768), np.float64(9.15888025204929), np.float64(0.14996216871078266), np.float64(2.3981042225490814)]",1.0
25,25,-63.4152437731658,-6.261308781063893,[0.265],3.4079914302557017,0.265,25.83994093667946,[1.37966319],1.001,0.0006708081455954126,tensor(1.1635),"[np.float64(0.5396732474436584), np.float64(9.159170491981886), np.float64(0.15138407135626938), np.float64(2.3978214201553345)]",1.0
26,26,-63.63038799331754,-6.243603961325598,[0.24],3.1344428659552483,0.24,25.988309548824457,[1.37966319],1.001,0.0005725429814503417,tensor(1.4197),"[np.float64(0.5426120964402892), np.float64(9.159598736379188), np.float64(0.15408310079594112), np.float64(2.3973596461999716)]",1.0
27,27,-63.626916808794306,-6.251106443073711,[0.275],3.375804602218543,0.275,25.517273092480792,[1.37966319],1.001,0.0003519604345269766,tensor(1.0198),"[np.float64(0.5425270437448609), np.float64(9.160386708369412), np.float64(0.1581715880315467), np.float64(2.3965856687267584)]",1.0
28,28,-63.79724168489921,-6.2809440675672406,[0.295],3.494577048220769,0.295,25.35558899991556,[1.37966319],1.001,7.351917710409025e-05,tensor(0.7665),"[np.float64(0.5435915568743073), np.float64(9.161063844376708), np.float64(0.16120787829850308), np.float64(2.395984912548377)]",1.0
29,29,-63.90518653399062,-6.27964911465774,[0.27],3.2258139453878294,0.27,25.8234834138824,[1.37966319],1.001,-0.0002258839473249096,tensor(-8.0323),"[np.float64(0.5475355685426062), np.float64(9.161391748352395), np.float64(0.1628565006525105), np.float64(2.3957266590664696)]",1.0
30,30,-63.863528853853275,-6.283062084259172,[0.275],3.221884492235734,0.275,25.810932114905476,[1.37966319],1.001,0.000337824638199318,tensor(0.9867),"[np.float64(0.5491978279686962), np.float64(9.161903311844554), np.float64(0.1656498888309189), np.float64(2.3952535017563323)]",1.0
31,31,-63.84275887933285,-6.30152155149656,[0.3],3.6600469737424306,0.3,25.041839456085274,[1.37966319],1.001,0.0006901178730936371,tensor(0.7205),"[np.float64(0.5460268493376719), np.float64(9.16277432418437), np.float64(0.16980872774108344), np.float64(2.394349232974191)]",1.0
32,32,-63.83960999607817,-6.295630059327413,[0.285],3.6335728191358627,0.285,25.041809581328383,[1.37966319],1.001,0.0008999043151735046,tensor(0.9317),"[np.float64(0.5460729489719448), np.float64(9.16323796706964), np.float64(0.17206993486167374), np.float64(2.3938722447764738)]",1.0
33,33,-64.10988023689025,-6.294664643522005,[0.275],3.379047432272291,0.275,25.48969961716871,[1.37966319],1.001,0.0009745630337852706,tensor(1.0204),"[np.float64(0.5475659861322113), np.float64(9.163517518459967), np.float64(0.17304013152452352), np.float64(2.393618694802489)]",1.0
