seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
4,0.5,4,0.35,10,1,-5.560084937521336,0.5775,-5.767954938756576,0.53,0.00015958,0.0775,0.083
4,0.5408163265306123,4,0.35,10,1,-5.72180441306161,0.53,-5.897811222203619,0.511,0.00015958,0.0925,0.093
4,0.5816326530612245,4,0.35,10,1,-5.85125161824717,0.4975,-6.012717213104539,0.483,0.00015958,0.11,0.106
4,0.6224489795918368,4,0.35,10,1,-5.956440932850467,0.4775,-6.108868672706507,0.457,0.00015958,0.12,0.121
4,0.6632653061224489,4,0.35,10,1,-6.039678621949024,0.445,-6.189889860351741,0.436,0.00015958,0.1325,0.132
4,0.7040816326530612,4,0.35,10,1,-6.0996148828472565,0.425,-6.256860286191833,0.42,0.00015958,0.1475,0.151
4,0.7448979591836735,4,0.35,10,1,-6.142604640789255,0.3975,-6.307840845725051,0.401,0.00015958,0.1675,0.167
4,0.7857142857142857,4,0.35,10,1,-6.170787271313637,0.3825,-6.34135819950363,0.372,0.00015958,0.1875,0.184
4,0.8265306122448979,4,0.35,10,1,-6.1838246776196915,0.3475,-6.355058589498407,0.351,0.00015958,0.1975,0.202
4,0.8673469387755102,4,0.35,10,1,-6.169998729507626,0.31,-6.354563937818843,0.333,0.00015958,0.2125,0.225
4,0.9081632653061225,4,0.35,10,1,-6.136803403303395,0.2875,-6.342902892434195,0.306,0.00015958,0.23,0.243
4,0.9489795918367346,4,0.35,10,1,-6.091899725173658,0.27,-6.313501854748176,0.286,0.00015958,0.245,0.257
4,0.9897959183673469,4,0.35,10,1,-6.034655518427661,0.2525,-6.271229500850504,0.27,0.00015958,0.2575,0.266
4,1.030612244897959,4,0.35,10,1,-5.968740254380082,0.235,-6.217280524747122,0.243,0.00015958,0.285,0.283
4,1.0714285714285714,4,0.35,10,1,-5.909525582706498,0.23,-6.162623889259847,0.225,0.00015958,0.2925,0.299
4,1.1122448979591835,4,0.35,10,1,-5.846422872112523,0.2175,-6.0977646523525,0.205,0.00015958,0.3,0.318
4,1.1530612244897958,4,0.35,10,1,-5.759836572264119,0.195,-6.008184144764276,0.188,0.00015958,0.3225,0.333
4,1.193877551020408,4,0.35,10,1,-5.666856420251104,0.1825,-5.909643469283525,0.163,0.00015958,0.3375,0.341
4,1.2346938775510203,4,0.35,10,1,-5.5648005981388176,0.1625,-5.804537971663144,0.154,0.00015958,0.35,0.35
4,1.2755102040816326,4,0.35,10,1,-5.459904453408707,0.1525,-5.6951056829940505,0.14,0.00015958,0.36,0.364
4,1.316326530612245,4,0.35,10,1,-5.347906860886842,0.14,-5.57965598558746,0.13,0.00015958,0.37,0.377
4,1.3571428571428572,4,0.35,10,1,-5.230623635260522,0.13,-5.460033847184753,0.117,0.00015958,0.375,0.395
4,1.3979591836734693,4,0.35,10,1,-5.108118798588394,0.115,-5.334657548489747,0.105,0.00015958,0.3925,0.402
4,1.4387755102040816,4,0.35,10,1,-4.985680215458415,0.11,-5.209533367932474,0.095,0.00015958,0.395,0.415
4,1.4795918367346939,4,0.35,10,1,-4.872339681348551,0.0925,-5.090884619358389,0.083,0.00015958,0.4025,0.425
4,1.5204081632653061,4,0.35,10,1,-4.758192488580709,0.0875,-4.9751853966399375,0.077,0.00015958,0.42,0.434
4,1.5612244897959182,4,0.35,10,1,-4.642298831326302,0.0875,-4.856440522852171,0.074,0.00015958,0.425,0.446
4,1.6020408163265305,4,0.35,10,1,-4.528073450016892,0.085,-4.739435584782011,0.067,0.00015958,0.4325,0.459
4,1.6428571428571428,4,0.35,10,1,-4.422370729120833,0.0775,-4.627876422901917,0.061,0.00015958,0.4475,0.467
4,1.683673469387755,4,0.35,10,1,-4.315211930828791,0.0675,-4.514219827769415,0.056,0.00015958,0.45,0.479
4,1.7244897959183672,4,0.35,10,1,-4.205064658831239,0.06,-4.398285239336894,0.049,0.00015958,0.4725,0.482
4,1.7653061224489794,4,0.35,10,1,-4.092418495198098,0.0575,-4.281328444570409,0.048,0.00015958,0.485,0.485
4,1.8061224489795917,4,0.35,10,1,-3.985038561567629,0.055,-4.170897256299386,0.044,0.00015958,0.5,0.494
4,1.846938775510204,4,0.35,10,1,-3.8895582652665053,0.0525,-4.0739421991482425,0.039,0.00015958,0.515,0.503
4,1.8877551020408163,4,0.35,10,1,-3.7927360473877614,0.045,-3.9751520330791648,0.035,0.00015958,0.52,0.511
4,1.9285714285714284,4,0.35,10,1,-3.6946886397358845,0.045,-3.874971558647933,0.033,0.00015958,0.5275,0.518
4,1.9693877551020407,4,0.35,10,1,-3.595021700826644,0.04,-3.7736978267869903,0.028,0.00015958,0.5375,0.528
4,2.010204081632653,4,0.35,10,1,-3.5048959956235137,0.03,-3.681628200995631,0.025,0.00015958,0.54,0.54
4,2.0510204081632653,4,0.35,10,1,-3.4144261893801473,0.0275,-3.5893560217561307,0.024,0.00015958,0.5475,0.547
4,2.091836734693877,4,0.35,10,1,-3.321307112666998,0.0275,-3.494979274709026,0.021,0.00015958,0.555,0.554
4,2.13265306122449,4,0.35,10,1,-3.2281126628364643,0.025,-3.399843859862345,0.019,0.00015958,0.5575,0.56
4,2.1734693877551017,4,0.35,10,1,-3.1334589279282095,0.02,-3.304109565494544,0.017,0.00015958,0.565,0.57
4,2.2142857142857144,4,0.35,10,1,-3.037588713532431,0.02,-3.207936919328081,0.017,0.00015958,0.5675,0.573
4,2.2551020408163263,4,0.35,10,1,-2.943756467799368,0.02,-3.1146903116439986,0.016,0.00015958,0.5725,0.58
4,2.2959183673469385,4,0.35,10,1,-2.8646247265641396,0.0175,-3.0352637919918712,0.015,0.00015958,0.58,0.586
4,2.336734693877551,4,0.35,10,1,-2.7854929843776377,0.0175,-2.9557491221232324,0.013,0.00015958,0.6025,0.597
4,2.377551020408163,4,0.35,10,1,-2.7178081653168125,0.015,-2.8860923489399495,0.013,0.00015958,0.605,0.608
4,2.4183673469387754,4,0.35,10,1,-2.6469464294144998,0.0125,-2.8145269151528702,0.013,0.00015958,0.61,0.617
4,2.4591836734693877,4,0.35,10,1,-2.5758728656240293,0.0125,-2.7427952068865653,0.013,0.00015958,0.6125,0.625
4,2.5,4,0.35,10,1,-2.504799302445107,0.0125,-2.6710635000929615,0.012,0.00015958,0.615,0.631
