,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj,lcx_prob,lcx_obj,0.25_lcx_obj,0.75_lcx_obj,test_avg_o,test_avg,0.25_test_avg,0.75_test_avg,test_avg_mv,0.25_test_avg_mv,0.75_test_avg_mv,test_avg_pre,0.25_test_avg_pre,0.75_test_avg_pre,test_avg_lcx,test_avg_dro,0.25_test_avg_dro,0.75_test_avg_dro,test_avg_scene,0.25_test_avg_scene,0.75_test_avg_scene,test_in,test_in_lcx,test_in_o,test_in_pre,test_in_mv,test_in_scene,test_in_dro,test_cvar,test_o_cvar,test_mv_cvar,0.25_mv_cvar,0.75_mv_cvar,test_pre_cvar,0.25_pre_cvar,0.75_pre_cvar,test_dro_cvar,0.25_dro_cvar,0.75_dro_cvar,test_scene_cvar,test_lcx_cvar
0,0.0,0.0097,-0.7116304395818687,-0.7145768358507696,-0.7055005082231837,0.0,-0.6857610778813814,-0.6938271638057689,-0.6843602681588885,0.0013999999999999998,-0.6628303589417939,-0.6660208836907087,-0.6585974196774727,0.0015,-0.7107561961815656,-0.7153459044495267,-0.7039562712238137,0.004,-0.6307699094848633,-0.6357673518522482,-0.6241293262299026,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8459750282749644,-0.821885514491418,-0.8249579403274038,-0.8179363986934164,-0.7982420172938585,-0.7997547646751355,-0.7949910588371721,-0.8183270914439371,-0.82058499556447,-0.8152437338083813,-0.8166467329126703,-0.8025743915145078,-0.8044505359577104,-0.7992853941978035,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.6051621384585443,0.3580842731703718,0.013843443286490837,-0.5655322280821984,-0.38545727498241766,-0.7487373428569566,-0.3038726834434812,-0.6704579924139148,-0.618128771092086,-0.600433006977996,-0.6058697228182822,-0.5916338947293456,-0.6720653669792365,-0.6781313152605265,-0.6660523692227818,-0.5368755527480464,-0.545799460825341,-0.5227261943572137,-0.49849739656819264,-0.4909481445090737
0,0.01,0.0215,-0.7136039482232222,-0.7187279217423514,-0.7072321970469335,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.0137,-0.6704290827787652,-0.671487743877064,-0.6663010499867095,0.0113,-0.7152733840144344,-0.7190887872935575,-0.7094902164229313,0.0157,-0.6343502322798255,-0.6369885130155393,-0.6272151178818133,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8272366402609788,-0.8288632421612432,-0.8233514469387223,-0.8099262763320263,-0.8137126941795534,-0.8053528181670372,-0.8261869130536592,-0.8284021286411717,-0.8228730940706972,-0.8166467329126703,-0.8107161157458387,-0.8127263196891392,-0.8081447462087026,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.6392687218348408,0.3580842731703718,0.01367076271057971,-0.6218219052959016,-0.5397608214531269,-0.7487373428569566,-0.44182506526653864,-0.6720626066222279,-0.6051992368769757,-0.6047234541703868,-0.6111026846950154,-0.5963094667923227,-0.6747347324202508,-0.6799249447438837,-0.6677684492824092,-0.5389758983467516,-0.5487481646883421,-0.5247660067662878,-0.49849739656819264,-0.4909481445090737
0,0.02,0.028699999999999996,-0.7140505451715464,-0.7193262710893846,-0.7082619508300985,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.0264,-0.6730052092870745,-0.6742831730333996,-0.6681992345566963,0.0224,-0.716303311718167,-0.7200267376554912,-0.7105593608408516,0.026499999999999996,-0.6377086308932729,-0.6417447291319893,-0.632411721234087,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8291681651967184,-0.8328306037527375,-0.8247898802182317,-0.8150664514414414,-0.8162874238605844,-0.8131394882177349,-0.8307470094040056,-0.8331165408005521,-0.8273249987161047,-0.8166467329126703,-0.8172997190738316,-0.8195864401109272,-0.8137277839014618,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.6500872809829743,0.3580842731703718,0.01367076271057971,-0.648143069215826,-0.5787437072157601,-0.7487373428569566,-0.5050410151973183,-0.6724586409756144,-0.6051992368769757,-0.6056457974455822,-0.6114627855259074,-0.597885488176638,-0.6755556199535061,-0.6805279649570768,-0.6685524485390981,-0.5391575487824684,-0.5506821641790854,-0.5245530577608286,-0.49849739656819264,-0.4909481445090737
0,0.03,0.0342,-0.7146758556540425,-0.7192356339747195,-0.7093954244137238,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.0345,-0.674429954243977,-0.6764252700732784,-0.6699255389804086,0.0322,-0.7177805271239234,-0.7212437460310297,-0.712248828500699,0.0354,-0.6382823852344979,-0.6437354541675321,-0.6300191988756936,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8306691299870861,-0.8331752343076395,-0.8267545395443061,-0.8185506877200643,-0.8205579276881309,-0.8152470803460935,-0.8337209342169185,-0.835728860598002,-0.8302370025165453,-0.8166467329126703,-0.8216620649988915,-0.8255508650134953,-0.8181742029381369,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.6590708771122843,0.3580842731703718,0.01367076271057971,-0.6633300825818843,-0.6009397103947739,-0.7487373428569566,-0.5350521599162765,-0.6728785435565724,-0.6051992368769757,-0.6059473419407669,-0.6108709401041112,-0.5999020908963899,-0.6759812370305536,-0.6803898065864002,-0.6691289825683492,-0.5386619882548657,-0.5510957613974654,-0.5241167162836203,-0.49849739656819264,-0.4909481445090737
0,0.05,0.0601,-0.716481367512882,-0.7226058085592778,-0.7094077002638496,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.054000000000000006,-0.6772936987074439,-0.6780574153921577,-0.6727581696554406,0.054400000000000004,-0.7191738872771586,-0.7236978939808094,-0.7135724105620735,0.05740000000000001,-0.6400441299221094,-0.6434526872177074,-0.6325738635778249,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8369368160741185,-0.839559780877084,-0.8332399964072386,-0.8245352744110361,-0.8267374697369709,-0.8209446179171028,-0.8388440794504026,-0.8401948433080402,-0.8354065315946937,-0.8166467329126703,-0.8307820131694903,-0.8342133871016519,-0.829423673220133,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.6880216913725034,0.3580842731703718,0.01367076271057971,-0.6864387636543425,-0.6314544785300189,-0.7487373428569566,-0.5842361760843867,-0.6739571407161151,-0.6051992368769757,-0.605715527641794,-0.6105439740963265,-0.6013313545341925,-0.6760826345075829,-0.6800246849105037,-0.6693878815007647,-0.5365019748902237,-0.5490796045088447,-0.5218218845952495,-0.49849739656819264,-0.4909481445090737
0,0.08,0.089,-0.7183915034152917,-0.724128284711907,-0.7129635317079845,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.08109999999999998,-0.6777217295597884,-0.6798011238258732,-0.6753153805646731,0.0873,-0.7202503717677283,-0.7242648013859846,-0.7153984905995641,0.08389999999999999,-0.6434373635839685,-0.6453634017765072,-0.6360194813454576,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8424655407568113,-0.8460352784367399,-0.838377910196711,-0.8320897569959996,-0.8343661842830282,-0.8278010683314082,-0.8453260919609576,-0.8464941033138391,-0.8420832831534076,-0.8166467329126703,-0.8375325398204938,-0.8414822489870246,-0.8359063282570773,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.7106733468599391,0.3580842731703718,0.01367076271057971,-0.7123596308757303,-0.6633546435883814,-0.7487373428569566,-0.6225582866802222,-0.6738479370490998,-0.6051992368769757,-0.6041340506128673,-0.6093568768093166,-0.6004827416389058,-0.6752324602674405,-0.6801139502525909,-0.6680417359682417,-0.5343011511148912,-0.5474126759830922,-0.5174098087585318,-0.49849739656819264,-0.4909481445090737
0,0.1,0.1056,-0.7189646843242955,-0.7243537731552782,-0.7131191069378866,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.10740000000000001,-0.6777858340335416,-0.6801126286938252,-0.6748492965454365,0.10450000000000001,-0.7208209684414623,-0.7261283145668016,-0.7152215501152084,0.09939999999999999,-0.6421240516864584,-0.6448273144301593,-0.6338138909628238,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8454900827623246,-0.8484344467002135,-0.8415501723223975,-0.8373492012811298,-0.8401752695985566,-0.8352576303296435,-0.8481420171800906,-0.8486248415007653,-0.8451050832857673,-0.8166467329126703,-0.8406891684629427,-0.8455803831747957,-0.8385821732643508,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.7219736557727904,0.3580842731703718,0.01367076271057971,-0.7231064046863118,-0.6832229829427053,-0.7487373428569566,-0.6421987008555763,-0.6732633620426836,-0.6051992368769757,-0.6021468725456673,-0.6086747566275157,-0.5983802048289708,-0.6741342196316026,-0.6798688717370213,-0.6662072739222331,-0.5328147088565529,-0.5457140251747229,-0.515767088657715,-0.49849739656819264,-0.4909481445090737
0,0.12,0.12149999999999998,-0.7193298001668027,-0.7252058602309644,-0.7142040143808408,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.1279,-0.6777911379365307,-0.6829222564431396,-0.6729641424404689,0.11979999999999999,-0.7208022296653038,-0.7258950939443308,-0.7161156460384385,0.1116,-0.6421488008015374,-0.6452895838008454,-0.6310442001644767,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.847849142457693,-0.8505725876824414,-0.8444161217553532,-0.8409252093711371,-0.8446814978432011,-0.8391148802369134,-0.8507456031901561,-0.8512265262183403,-0.8478293102791958,-0.8166467329126703,-0.8431761399897282,-0.8481610315682979,-0.8405523032997977,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.7303156777906499,0.3580842731703718,0.01367076271057971,-0.7324076893605477,-0.6983344052177829,-0.7487373428569566,-0.6554843268971424,-0.6726321730680819,-0.6051992368769757,-0.6000252052524768,-0.6077221590207218,-0.5965533383748689,-0.6729290977863511,-0.6796027697037728,-0.6648351176428087,-0.5313253242699899,-0.543436662485065,-0.5134419073664803,-0.49849739656819264,-0.4909481445090737
0,0.15,0.1455,-0.7196338334440104,-0.7248261116903576,-0.7145597111495079,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.15889999999999999,-0.6760399338460492,-0.6824417033657434,-0.6688921473661018,0.144,-0.7205332831238632,-0.7262193787529592,-0.7169840914327975,0.1417,-0.6400503446024636,-0.6432873421228104,-0.6317439088189734,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8519570478895279,-0.8542907957601416,-0.8490500796341844,-0.8451496321716281,-0.8496890564340244,-0.8432736075685819,-0.854338403747876,-0.856041489534649,-0.8516717633492576,-0.8166467329126703,-0.8487767737254263,-0.854194862840814,-0.8451105665233103,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.7441999165823983,0.3580842731703718,0.01367076271057971,-0.7452194007081601,-0.7157336130108816,-0.7487373428569566,-0.6826292135782843,-0.6711434687663405,-0.6051992368769757,-0.596937223074944,-0.6051621693207407,-0.5940572457607706,-0.6705346009618554,-0.6780979353586468,-0.6629806286474845,-0.5267195797901488,-0.537733723563923,-0.50687565695427,-0.49849739656819264,-0.4909481445090737
0,0.18,0.16999999999999998,-0.7190979246318596,-0.7248696656290345,-0.7137928779357111,0.0,-0.6781451410355337,-0.6936254539132831,-0.6618805398729295,0.1834,-0.674331100292976,-0.6802795236203665,-0.6687096339355894,0.17240000000000003,-0.7189974675323905,-0.7260662646987851,-0.7132908685775907,0.16939999999999997,-0.6374739002342023,-0.6414906531533178,-0.6293892833058022,0.6110404205500942,-0.02878382564552868,0.31641868550689034,-0.5988590193141182,-0.06694206179299975,0.0030161618693139514,-0.6033165037430772,-0.5898172236574077,0.0,-0.5866125980404331,-0.5902770083591006,-0.5811014245465197,-0.8469462675374348,-0.8554921568763205,-0.8583098861083582,-0.8519512958638794,-0.849471024890385,-0.8540008413095862,-0.8482882775416041,-0.8577502074432186,-0.8597939973110738,-0.8541870143514104,-0.8166467329126703,-0.8538252837968182,-0.8607396692128888,-0.8489854729407479,-0.8304071652971716,-0.8339016271659903,-0.8280407665636407,-0.7565759556155401,0.3580842731703718,0.01367076271057971,-0.7578035727968785,-0.7298852009504074,-0.7487373428569566,-0.7020142602216091,-0.6687525315001219,-0.6051992368769757,-0.5924236568996291,-0.6002956158615951,-0.590775807018791,-0.6673038969817062,-0.6753196504990621,-0.660562449145252,-0.5220877472851866,-0.5334526887197368,-0.5015795261607456,-0.49849739656819264,-0.4909481445090737
