,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9289669425177304,-0.8758781014952656,0.4195216569342845,0.4195216569342845,0.4195216569342845,[0.478],5.12588548271872,0.0,0.478,"(0,)",-0.8758781014952447,0.35069718603871464,[0.53],5.436238830862311,0.53
1,0.00021544346900318845,-0.928966942118859,-0.8757876182046174,0.41952165378964124,0.41952165378964124,0.41952165378964124,[0.478],5.125020451900473,0.0,0.478,"(0,)",-0.8757876182044781,0.3506971830039138,[0.53],5.4352796963274495,0.53
2,0.00046415888336127773,-0.9289669429838098,-0.8755926796335548,0.41952166046356093,0.41952166046356093,0.41952166046356093,[0.478],5.123156861454064,0.0,0.478,"(0,)",-0.8755926796335471,0.35069718938901584,[0.53],5.433213372003045,0.53
3,0.001,-0.9289669434087605,-0.8751726956837453,0.41952166404926833,0.41952166404926833,0.41952166404926833,[0.478],5.119141827119082,0.0,0.478,"(0,)",-0.875172695683741,0.35069719291706425,[0.53],5.42876155569321,0.53
4,0.002154434690031882,-0.928966942062448,-0.8742678651880194,0.4195216532643766,0.4195216532643766,0.4195216532643766,[0.478],5.110491611629019,0.0,0.478,"(0,)",-0.8742678651879606,0.35069718245208337,[0.53],5.419170312840898,0.53
5,0.004641588833612777,-0.9289669434567556,-0.8723184717380766,0.41952166462901275,0.41952166462901275,0.41952166462901275,[0.476],5.091924759118426,0.0,0.476,"(0,)",-0.8723184717380696,0.3506971935344896,[0.53],5.39850678439441,0.53
6,0.01,-0.9289669435941028,-0.868118627766946,0.4195216657040721,0.4195216657040721,0.4195216657040721,[0.476],5.051942248042548,0.0,0.476,"(0,)",-0.8681186277669453,0.3506971945710948,[0.53],5.353988442169624,0.53
7,0.021544346900318822,-0.9289669427568109,-0.8590703370860218,0.419521658665803,0.419521658665803,0.419521658665803,[0.458],4.967748532459937,0.0,0.458,"(0,)",-0.8590703370860223,0.35069718767474356,[0.525],5.2589385900798975,0.525
8,0.046415888336127774,-0.9289669423445966,-0.8395763875127675,0.419521653730614,0.419521653730614,0.419521653730614,[0.436],4.793188561437,0.0,0.436,"(0,)",-0.8395763875127547,0.3506971824610893,[0.52],5.056169514627068,0.52
9,0.1,-0.898809025716972,-0.8008673061604603,0.09915185637586928,0.09915185637586928,0.09915185637586928,[0.41],3.2713424091111847,0.0,0.41,"(0,)",-0.8008673061604733,0.04303207037747164,[0.45],3.4378147808034716,0.45
