,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.8772076705714482,-1.1162930389112635,0.811115813241841,0.811115813241841,0.811115813241841,[0.634],9.827501384905238,0.0,0.634,"(0,)",-1.1250311313589116,1.0617994140108202,[0.615],10.890706190813095,0.615
1,0.00021544346900318845,-0.8772076702782209,-1.1162040668636437,0.8111158160366411,0.8111158160366411,0.8111158160366411,[0.634],9.826390895370045,0.0,0.634,"(0,)",-1.124943298664912,1.0617994145237075,[0.615],10.88962688184005,0.615
2,0.00046415888336127773,-0.8772076711127411,-1.116012382390852,0.8111158186617261,0.8111158186617261,0.8111158186617261,[0.634],9.823998399269268,0.0,0.634,"(0,)",-1.1247540689283366,1.0617994164156972,[0.615],10.887301573135861,0.615
3,0.001,-0.8772076708262513,-1.1155994106864686,0.8111158205125848,0.8111158205125848,0.8111158205125848,[0.632],9.8188442523042,0.0,0.632,"(0,)",-1.12434638576359,1.0617994192049338,[0.615],10.882291623010875,0.615
4,0.002154434690031882,-0.8774496149006532,-1.1147117393436534,0.790859542327004,0.790859542327004,0.790859542327004,[0.632],9.714570480321923,0.0,0.632,"(0,)",-1.123469454710913,1.0544328303645254,[0.61],10.796911828844362,0.61
5,0.004641588833612777,-0.8785078703788134,-1.1128537886423235,0.741498172316569,0.741498172316569,0.741498172316569,[0.622],9.445488632792042,0.0,0.622,"(0,)",-1.1216156429723279,1.0545337412724778,[0.605],10.63761317487077,0.605
6,0.01,-0.8766725179888536,-1.1089098848755272,0.731884560379136,0.731884560379136,0.731884560379136,[0.622],9.354391766843932,0.0,0.622,"(0,)",-1.1176730610579464,1.0545790722378825,[0.6],10.636383497204731,0.6
7,0.021544346900318822,-0.8780005277564408,-1.1007888898235159,0.7260173703309685,0.7260173703309685,0.7260173703309685,[0.614],9.133239075462377,0.0,0.614,"(0,)",-1.109507862090167,1.0545999006816595,[0.585],10.576064555558006,0.585
8,0.046415888336127774,-0.874220917099525,-1.0838031240651964,0.6211556251354174,0.6211556251354174,0.6211556251354174,[0.618],8.700263658996283,0.0,0.618,"(0,)",-1.092291441479313,0.9569744414159715,[0.585],10.03872650399761,0.585
9,0.1,-0.8564414526196656,-1.0492837591645414,0.5795924873500395,0.5795924873500395,0.5795924873500395,[0.606],7.989299868876392,0.0,0.606,"(0,)",-1.0569843745144534,0.8505646060370214,[0.6],9.197504198526557,0.6
10,0.11,-0.8511531060929021,-1.043257211321534,0.5731947331660752,0.5731947331660752,0.5731947331660752,[0.604],7.830637267676278,0.0,0.604,"(0,)",-1.0507813431991364,0.8391752929542416,[0.595],9.050402509504185,0.595
11,0.17357142857142857,-0.8494466641662302,-1.0091562297727315,0.536863936757779,0.536863936757779,0.536863936757779,[0.592],6.868882462731876,0.0,0.592,"(0,)",-1.0152684299001278,0.7332182030540232,[0.625],8.191470887867927,0.625
12,0.23714285714285716,-0.8483432225319759,-0.9788735228892299,0.4508696574300149,0.4508696574300149,0.4508696574300149,[0.572],6.127229953149835,0.0,0.572,"(0,)",-0.9835330568708213,0.5762457131289407,[0.585],7.1424370898889284,0.585
13,0.3007142857142857,-0.8460598300326507,-0.9519630168144149,0.2578943988004606,0.2578943988004606,0.2578943988004606,[0.548],5.272736379215634,0.0,0.548,"(0,)",-0.9563055687713458,0.3602551640426654,[0.6],6.084968864467028,0.6
14,0.36428571428571427,-0.8460907960402425,-0.9274922698623363,0.1768160422722282,0.1768160422722282,0.1768160422722282,[0.54],4.6860510390031065,0.0,0.54,"(0,)",-0.9318993484683895,0.2726201283356805,[0.575],5.436543210176505,0.575
15,0.4278571428571428,-0.8444291250804233,-0.9043108360088099,0.14068317932549593,0.14068317932549593,0.14068317932549593,[0.516],4.260412169855251,0.0,0.516,"(0,)",-0.9088810459203159,0.23561920725771604,[0.565],4.9895601266214324,0.565
16,0.49142857142857144,-0.8403737777351608,-0.8824075679401044,0.10104591819071997,0.10104591819071997,0.10104591819071997,[0.504],3.8725891501485576,0.0,0.504,"(0,)",-0.8871164599424557,0.19284569082303504,[0.545],4.5566314136667865,0.545
17,0.555,-0.8379636845497567,-0.8617189486054515,0.0676650557080701,0.0676650557080701,0.0676650557080701,[0.468],3.5256261869426297,0.0,0.468,"(0,)",-0.8665707963287251,0.15927176942318386,[0.53],4.215682812394113,0.53
18,0.6185714285714285,-0.8366027067394052,-0.8418130717930212,0.04544841623780113,0.04544841623780113,0.04544841623780113,[0.444],3.231630253273369,0.0,0.444,"(0,)",-0.8468262872678086,0.13571378797605377,[0.5],3.9181040186367957,0.5
19,0.6821428571428572,-0.8339098866090694,-0.822833088140764,-0.01836908770364056,-0.01836908770364056,-0.01836908770364056,[0.424],2.8834846361685824,0.0,0.424,"(0,)",-0.8280246349681241,0.08534935850936873,[0.475],3.539848976223911,0.475
20,0.7457142857142857,-0.8311905563253924,-0.8054748400555335,-0.10372156165341906,-0.10372156165341906,-0.10372156165341906,[0.396],2.521012694287134,0.0,0.396,"(0,)",-0.8107914282387477,0.025101340259516807,[0.45],3.1597763931142984,0.45
21,0.8092857142857143,-0.830286709309585,-0.7891635135879922,-0.1496885301586909,-0.1496885301586909,-0.1496885301586909,[0.376],2.262188743007773,0.0,0.376,"(0,)",-0.794612880992323,-0.01359278943445049,[0.43],2.8668013578063416,0.43
22,0.8728571428571429,-0.8284523015612326,-0.773713669793651,-0.18753970543837195,-0.18753970543837195,-0.18753970543837195,[0.36],2.0270242590141825,0.0,0.36,"(0,)",-0.7793036431008243,-0.04515534938355259,[0.41],2.59862010858241,0.41
