,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.8480675971766863,-1.1024716518396735,0.7769697170546745,0.7769697170546745,0.7769697170546745,[0.612],9.521577400936346,0.0,0.612,"(0,)",-1.0964714460460718,0.8060317557104862,[0.565],8.70363989070233,0.565
1,0.00021544346900318845,-0.8480675972469467,-1.1023764514736933,0.7769697173149968,0.7769697173149968,0.7769697173149968,[0.612],9.520425456737755,0.0,0.612,"(0,)",-1.0963761254688762,0.8060317536262009,[0.565],8.702558027307903,0.565
2,0.00046415888336127773,-0.8480675972706947,-1.1021713485752043,0.7769697179932328,0.7769697179932328,0.7769697179932328,[0.612],9.517943668514821,0.0,0.612,"(0,)",-1.0961707638230276,0.8060317562570996,[0.565],8.700227244911844,0.565
3,0.001,-0.8480675972160687,-1.1017294671278086,0.7769697174866504,0.7769697174866504,0.7769697174866504,[0.612],9.512596800601841,0.0,0.612,"(0,)",-1.0957283246981264,0.8060317562343221,[0.565],8.695205700261575,0.565
4,0.002154434690031882,-0.8480675972090018,-1.1007774632716896,0.7769697188831263,0.7769697188831263,0.7769697188831263,[0.612],9.501077332743495,0.0,0.612,"(0,)",-1.0947751193398936,0.8060317578992213,[0.565],8.684387127129467,0.565
5,0.004641588833612777,-0.8481347421214173,-1.0987268037487925,0.7769697204079719,0.7769697204079719,0.7769697204079719,[0.61],9.473738026170999,0.0,0.61,"(0,)",-1.0927219036009825,0.8060317584456783,[0.565],8.66229907577756,0.565
6,0.01,-0.848369720873172,-1.0943293903927525,0.7769697199000012,0.7769697199000012,0.7769697199000012,[0.608],9.436282855915772,0.0,0.608,"(0,)",-1.088320774223757,0.806031758482477,[0.57],8.67309336795764,0.57
7,0.021544346900318822,-0.8484580612564057,-1.0848723162678784,0.7769697162559793,0.7769697162559793,0.7769697162559793,[0.598],9.339907581110932,0.0,0.598,"(0,)",-1.0788571606664885,0.806031752587201,[0.555],8.604960594742566,0.555
8,0.046415888336127774,-0.8358315503109639,-1.0647038212431617,0.7620178096544898,0.7620178096544898,0.7620178096544898,[0.582],9.098727979808562,0.0,0.582,"(0,)",-1.0588803125247404,0.7758250927845163,[0.54],8.226734272399321,0.54
9,0.1,-0.8389069431199839,-1.0251394817487784,0.6745859503635298,0.6745859503635298,0.6745859503635298,[0.576],8.037429893475556,0.0,0.576,"(0,)",-1.0204884317929577,0.536886913628797,[0.53],7.029709641531735,0.53
10,0.11,-0.8356660500703018,-1.018167515350294,0.6655110461183047,0.6655110461183047,0.6655110461183047,[0.58],7.9190089017944265,0.0,0.58,"(0,)",-1.0137507957364142,0.5325052530946263,[0.525],6.9135799108577505,0.525
11,0.17357142857142857,-0.8175080905361308,-0.9763001070812138,0.6084365460332047,0.6084365460332047,0.6084365460332047,[0.556],7.164806998932128,0.0,0.556,"(0,)",-0.9733524492330062,0.5014453677759668,[0.505],6.102885920454482,0.505
12,0.23714285714285716,-0.8131923096916687,-0.9401626372933801,0.30640602870115435,0.30640602870115435,0.30640602870115435,[0.542],5.744361765055273,0.0,0.542,"(0,)",-0.9384781703041003,0.2666953501348428,[0.495],5.055107471147259,0.495
13,0.3007142857142857,-0.8068888920457739,-0.9115246358017125,0.1857121368612111,0.1857121368612111,0.1857121368612111,[0.53],4.85241360860602,0.0,0.53,"(0,)",-0.9102746122062405,0.11411710095064709,[0.505],4.243299871673331,0.505
14,0.36428571428571427,-0.8066147650466132,-0.8870998858776916,0.031328547224895684,0.031328547224895684,0.031328547224895684,[0.528],4.116486190659847,0.0,0.528,"(0,)",-0.8857743309812313,0.009331051390899838,[0.485],3.637346464781199,0.485
15,0.4278571428571428,-0.8073192939798989,-0.86599985307367,-0.0661908439252308,-0.0661908439252308,-0.0661908439252308,[0.524],3.5385773863104495,0.0,0.524,"(0,)",-0.8640994958439221,-0.07136448309094033,[0.47],3.1340566509671035,0.47
16,0.49142857142857144,-0.8060996337794883,-0.8474116563886078,-0.13395615613870715,-0.13395615613870715,-0.13395615613870715,[0.506],3.0998799658174407,0.0,0.506,"(0,)",-0.8451386148324354,-0.14859105493617206,[0.455],2.765830638931232,0.455
17,0.555,-0.8044977376969488,-0.8304681815018835,-0.1791178935199022,-0.1791178935199022,-0.1791178935199022,[0.492],2.7465850204893747,0.0,0.492,"(0,)",-0.8280197917015485,-0.21787102380687862,[0.435],2.393838591362333,0.435
18,0.6185714285714285,-0.8037853537776031,-0.8149749458347088,-0.22426208536163847,-0.22426208536163847,-0.22426208536163847,[0.474],2.429470755071903,0.0,0.474,"(0,)",-0.8124802384340859,-0.2776400267891274,[0.42],2.068411114423125,0.42
19,0.6821428571428572,-0.8030698293975541,-0.80049396348195,-0.25405077810548693,-0.25405077810548693,-0.25405077810548693,[0.462],2.173080392930585,0.0,0.462,"(0,)",-0.7979759006440206,-0.3111482569958989,[0.41],1.8220053932625933,0.41
20,0.7457142857142857,-0.804122653329197,-0.7868181608086894,-0.28930098780155705,-0.28930098780155705,-0.28930098780155705,[0.436],1.906726616627411,0.0,0.436,"(0,)",-0.784312115045736,-0.3458139387837475,[0.395],1.5915385550270993,0.395
21,0.8092857142857143,-0.8059601904019121,-0.7739893873293979,-0.3361750402501812,-0.3361750402501812,-0.3361750402501812,[0.418],1.6345057444351838,0.0,0.418,"(0,)",-0.7715361569636446,-0.3753598856830804,[0.395],1.3973795924735222,0.395
22,0.8728571428571429,-0.80688690010595,-0.7619392866177348,-0.36738573322778256,-0.36738573322778256,-0.36738573322778256,[0.398],1.4285386665811906,0.0,0.398,"(0,)",-0.7595836050897523,-0.4034838710391119,[0.38],1.2195959463484678,0.38
23,0.9364285714285714,-0.8075439170932845,-0.7504876480866554,-0.38874348553756444,-0.38874348553756444,-0.38874348553756444,[0.378],1.2551841397860635,0.0,0.378,"(0,)",-0.7482448213182548,-0.4224974726484925,[0.355],1.0690784509032687,0.355
24,1.0,-0.8076935469575692,-0.7395819692190602,-0.40738041921610824,-0.40738041921610824,-0.40738041921610824,[0.366],1.1049919606763028,0.0,0.366,"(0,)",-0.7374416454656896,-0.4402497586858397,[0.33],0.9382692580637092,0.33
25,1.1,-0.8072056127284817,-0.7233279852873125,-0.4296516417037637,-0.4296516417037637,-0.4296516417037637,[0.314],0.9142768523307755,0.0,0.314,"(0,)",-0.7213284410329238,-0.4600921254369683,[0.295],0.7682048658091002,0.295
26,1.2000000000000002,-0.8068625147967828,-0.7079320957898081,-0.44576409966439234,-0.44576409966439234,-0.44576409966439234,[0.264],0.7774675698661053,0.0,0.264,"(0,)",-0.7060435680470696,-0.47195402605714404,[0.25],0.6434171997104192,0.25
27,1.3,-0.8061808867747968,-0.6931412331212282,-0.45724904277630374,-0.45724904277630374,-0.45724904277630374,[0.234],0.6740892781040795,0.002,0.234,"(0,)",-0.6913435103973339,-0.4808699283765514,[0.23],0.5470435571180725,0.23
28,1.4000000000000001,-0.8055688232764223,-0.6788054243208433,-0.4657843289563475,-0.4657843289563475,-0.4657843289563475,[0.212],0.5891320951125759,0.002,0.212,"(0,)",-0.6770852384554661,-0.4877044695044166,[0.195],0.46809434681862033,0.195
29,1.5,-0.8049620026495006,-0.6648162616721377,-0.47220459788392244,-0.47220459788392244,-0.47220459788392244,[0.194],0.5178295151397643,0.006,0.194,"(0,)",-0.6631727931446423,-0.49354853469845195,[0.17],0.40406284794443253,0.17
30,1.6,-0.8043653327276921,-0.6511100356396778,-0.4770508449577827,-0.4770508449577827,-0.4770508449577827,[0.178],0.4545090869466649,0.012,0.178,"(0,)",-0.6495542546023796,-0.49849047034966887,[0.145],0.35106242269417115,0.145
31,1.7000000000000002,-0.8038221432145217,-0.637634922033239,-0.4813105297149865,-0.4813105297149865,-0.4813105297149865,[0.154],0.39874932338167085,0.012,0.154,"(0,)",-0.6361747976019021,-0.5023759095174811,[0.125],0.3070433126921478,0.125
32,1.8000000000000003,-0.8033206242025454,-0.6243547470608386,-0.4849648269588541,-0.4849648269588541,-0.4849648269588541,[0.146],0.3505916337184163,0.02,0.146,"(0,)",-0.6229953996588411,-0.5054847378412654,[0.115],0.26972311579897407,0.115
33,1.9000000000000001,-0.8029154298163605,-0.611240800315908,-0.4875477331226198,-0.4875477331226198,-0.4875477331226198,[0.13],0.3078795537840297,0.026,0.13,"(0,)",-0.6099873806915664,-0.5081355532957307,[0.1],0.2357651877596607,0.1
34,2.0,-0.8024873579324437,-0.5982691813410642,-0.48977943224616455,-0.48977943224616455,-0.48977943224616455,[0.118],0.2691508881822244,0.036,0.118,"(0,)",-0.597123601576931,-0.5103505406906179,[0.075],0.20805960248801197,0.075
35,2.1,-0.8020215354564971,-0.5854355090467616,-0.4920791873937988,-0.4920791873937988,-0.4920791873937988,[0.11],0.2319712943585736,0.044,0.11,"(0,)",-0.5843934414543382,-0.5118945901084341,[0.065],0.1857587041424134,0.065
36,2.2,-0.801605225311631,-0.5727227052711767,-0.49388411435364105,-0.49388411435364105,-0.49388411435364105,[0.092],0.2011009864215294,0.056,0.092,"(0,)",-0.5717796790114354,-0.5132500965179982,[0.06],0.16611281211571538,0.06
37,2.3000000000000003,-0.8012185206394715,-0.5601115653806149,-0.49526146436050694,-0.49526146436050694,-0.49526146436050694,[0.08],0.17579659421789057,0.082,0.08,"(0,)",-0.5592639850330791,-0.5143744744788691,[0.055],0.14873791010240278,0.055
38,2.4000000000000004,-0.8008113847113371,-0.5475889002400978,-0.49620700882892765,-0.49620700882892765,-0.49620700882892765,[0.068],0.15423178182883518,0.098,0.068,"(0,)",-0.5468344401429619,-0.5151680900239736,[0.055],0.13252292259038015,0.055
39,2.5,-0.8004349905816698,-0.5351426921505976,-0.49697200903430533,-0.49697200903430533,-0.49697200903430533,[0.052],0.1373111642125099,0.126,0.052,"(0,)",-0.5344797292191256,-0.5159178954931276,[0.055],0.1166293746973097,0.055
40,2.6,-0.8000959331373865,-0.5227625899240786,-0.4976385696760292,-0.4976385696760292,-0.4976385696760292,[0.046],0.12337594886753259,0.146,0.046,"(0,)",-0.5221897564397137,-0.5164798133512645,[0.055],0.10102570509190104,0.055
