seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
0,0.0001,0,0.08,1.5,1,0.26041272387043496,0.5875,0.3211326503512455,0.607,0.00036025,0.0,0.0,-0.9447867270140909,-0.9516863944433492,-0.8038004353627626
0,0.00021544346900318845,0,0.08,1.5,1,0.2604127241970997,0.5875,0.32113265088717924,0.607,0.00036025,0.0,0.0,-0.9446512179088457,-0.9515548815177238,-0.8038004351720499
0,0.00046415888336127773,0,0.08,1.5,1,0.26041272341019017,0.585,0.32113264986540563,0.607,0.00036025,0.0,0.0,-0.9443592717605093,-0.9512715449527241,-0.8038004352653093
0,0.001,0,0.08,1.5,1,0.2604127230306097,0.585,0.32113265000935604,0.607,0.00036025,0.0,0.0,-0.9437302936210242,-0.9506611156139121,-0.8038004352991822
0,0.002154434690031882,0,0.08,1.5,1,0.2604127242961039,0.585,0.32113265102910754,0.604,0.00036025,0.0,0.0,-0.94237520102716,-0.9493459849957723,-0.8038004352483153
0,0.004641588833612777,0,0.08,1.5,1,0.26041272419848555,0.5825,0.32113265094523646,0.604,0.00036025,0.0,0.0,-0.9394557420658599,-0.946512621531482,-0.8038004351763077
0,0.01,0,0.08,1.5,1,0.2604127225549075,0.5775,0.3211326500194393,0.6,0.00036025,0.0,0.0,-0.9331659584458043,-0.9404083251184506,-0.8038004349962478
0,0.021544346900318822,0,0.08,1.5,1,0.24999764160059207,0.56,0.3140656826964702,0.588,0.00036025,0.0,0.0,-0.9198379623343835,-0.9274652248817152,-0.8023913987333549
0,0.046415888336127774,0,0.08,1.5,1,0.08421736404147367,0.555,0.11652961305096989,0.564,0.00036025,0.0,0.0,-0.8932607188186523,-0.9014315057132216,-0.8151731483914396
0,0.1,0,0.08,1.5,1,-0.024167557351190354,0.49,-0.01982340393608412,0.535,0.00036025,0.0,0.0,-0.8481245417478371,-0.8559250405212833,-0.820958103549714
0,0.11,0,0.08,1.5,1,-0.04827018955841779,0.4825,-0.03754395835306336,0.526,0.00036025,0.0,0.0,-0.8405391760304063,-0.8482429976737172,-0.8217948706967803
0,0.17357142857142857,0,0.08,1.5,1,-0.2177931770599024,0.425,-0.18331993173103855,0.442,0.00036025,0.0,0.0,-0.7996025777400048,-0.8061525716889116,-0.8300162935311606
0,0.23714285714285716,0,0.08,1.5,1,-0.3135952604957998,0.3625,-0.3058119545369923,0.391,0.00036025,0.0,0.0,-0.7684264085187659,-0.7727931241345393,-0.8351025688426988
0,0.3007142857142857,0,0.08,1.5,1,-0.3483190882400743,0.3125,-0.3463690488964903,0.356,0.00036025,0.0,0.0,-0.7434980412442312,-0.745739298251506,-0.8380634839462897
0,0.36428571428571427,0,0.08,1.5,1,-0.36604926982182834,0.2925,-0.3654910400514181,0.326,0.00036025,0.0,0.0,-0.7230259382405831,-0.7233889638273446,-0.8329899483518307
0,0.4278571428571428,0,0.08,1.5,1,-0.38829632791495894,0.25,-0.4131503937965111,0.274,0.00036025,0.0,0.0,-0.7076833997292648,-0.7066129828002085,-0.8353803786993863
0,0.49142857142857144,0,0.08,1.5,1,-0.3948079434450797,0.2425,-0.42213311079134563,0.256,0.00036025,0.0,0.0,-0.6947357494613513,-0.6924654947830172,-0.8365077868835746
0,0.555,0,0.08,1.5,1,-0.40215065636945907,0.2375,-0.4269152889271935,0.239,0.00036025,0.0,0.0,-0.6831192132272959,-0.6798155904838982,-0.8358963293441556
0,0.6185714285714285,0,0.08,1.5,1,-0.4202638034368003,0.225,-0.44289627343658655,0.225,0.00036025,0.0,0.0,-0.6728157183135219,-0.6687716968344516,-0.8357784332484297
0,0.6821428571428572,0,0.08,1.5,1,-0.4337490010808034,0.2175,-0.4519255095762786,0.206,0.00036025,0.0,0.0,-0.6636564285046851,-0.6590102126551356,-0.8354224744484416
0,0.7457142857142857,0,0.08,1.5,1,-0.4389547324662357,0.205,-0.45514077159033434,0.192,0.00036025,0.0,0.0,-0.6551802723239581,-0.6500127804409297,-0.8351700652699613
0,0.8092857142857143,0,0.08,1.5,1,-0.44061869936851294,0.195,-0.4577749294190375,0.184,0.00036025,0.0,0.0,-0.6471401189437515,-0.6415049019528386,-0.8345701579695458
0,0.8728571428571429,0,0.08,1.5,1,-0.43950978709013755,0.1875,-0.4588921251420379,0.174,0.00036025,0.0,0.0,-0.6394697654880359,-0.633446435872396,-0.8339940313640206
0,0.9364285714285714,0,0.08,1.5,1,-0.4379761652474129,0.1875,-0.45881230808831164,0.164,0.00036025,0.0025,0.0,-0.6321075620767109,-0.6257516482367911,-0.8337736197510783
0,1.0,0,0.08,1.5,1,-0.4365082876700818,0.18,-0.457142028652251,0.157,0.00036025,0.0025,0.0,-0.6249489748935769,-0.6182927370505557,-0.8336145015266575
0,1.1,0,0.08,1.5,1,-0.4333285442103175,0.17,-0.45413643877012144,0.144,0.00036025,0.0025,0.001,-0.613988081681232,-0.6068966763980511,-0.8333337564348603
0,1.2000000000000002,0,0.08,1.5,1,-0.4308741734366872,0.16,-0.45145271152505695,0.131,0.00036025,0.0025,0.006,-0.6033196148424398,-0.5958303300340402,-0.8330814639548735
0,1.3,0,0.08,1.5,1,-0.4290251735606939,0.1475,-0.4489551280182105,0.127,0.00036025,0.01,0.007,-0.5929125935573625,-0.5850524614996468,-0.8328775925007394
0,1.4000000000000001,0,0.08,1.5,1,-0.4274730713640413,0.135,-0.4464207982164056,0.12,0.00036025,0.01,0.008,-0.5827543818526022,-0.5745396027820584,-0.8327324331109952
0,1.5,0,0.08,1.5,1,-0.4262211394119768,0.1275,-0.4442751817857214,0.116,0.00036025,0.015,0.008,-0.5727844215920231,-0.5642251782479984,-0.832609993456272
0,1.6,0,0.08,1.5,1,-0.4251141247999236,0.1225,-0.4423649537238329,0.112,0.00036025,0.015,0.01,-0.5629647478331301,-0.5540662518851919,-0.8325098386992983
0,1.7000000000000002,0,0.08,1.5,1,-0.424095747304063,0.1225,-0.44062031725046374,0.108,0.00036025,0.015,0.014,-0.5532657224538301,-0.5440308989655253,-0.8324271868657399
0,1.8000000000000003,0,0.08,1.5,1,-0.423166913004801,0.12,-0.43900616590672176,0.1,0.00036025,0.0275,0.016,-0.5436631099266418,-0.5340943924781736,-0.8323578040286959
0,1.9000000000000001,0,0.08,1.5,1,-0.42247859307335955,0.115,-0.43768764812218947,0.096,0.00036025,0.0325,0.021,-0.5341404408709114,-0.5242397584273322,-0.8322862401578306
0,2.0,0,0.08,1.5,1,-0.4220687412678316,0.1125,-0.43770631295381973,0.093,0.00036025,0.04,0.029,-0.5247126368741776,-0.5144827701839497,-0.8322632917666674
0,2.1,0,0.08,1.5,1,-0.42170346421750127,0.105,-0.4374079177573154,0.086,0.00036025,0.0475,0.035,-0.5154002437940334,-0.5048496488805844,-0.832182962816297
0,2.2,0,0.08,1.5,1,-0.4213782372335829,0.1,-0.4368404401951316,0.085,0.00036025,0.0575,0.044,-0.5061782763404001,-0.49531297659475754,-0.832128922482599
0,2.3000000000000003,0,0.08,1.5,1,-0.4210812245995368,0.09,-0.4359178040140368,0.082,0.00036025,0.0675,0.055,-0.4970355927196081,-0.48586155845868767,-0.8320786180356339
0,2.4000000000000004,0,0.08,1.5,1,-0.4208123385512994,0.09,-0.43502585809999206,0.078,0.00036025,0.0725,0.064,-0.48796071547749137,-0.4764831675686771,-0.8320352712871372
0,2.5,0,0.08,1.5,1,-0.42070294657329316,0.085,-0.4342173153386674,0.073,0.00036025,0.095,0.073,-0.4789445589423107,-0.46716813455397926,-0.831981328907296
0,2.6,0,0.08,1.5,1,-0.4204967369037744,0.0775,-0.4334986727448177,0.07,0.00036025,0.105,0.086,-0.46998253623421044,-0.45791208267276606,-0.831923871091904
0,2.7,0,0.08,1.5,1,-0.4201866976033635,0.0725,-0.43283802491478357,0.067,0.00036025,0.115,0.091,-0.4610677482631984,-0.4487075093665869,-0.8318725372752216
0,2.8000000000000003,0,0.08,1.5,1,-0.41989903210963647,0.0725,-0.43220356223596534,0.065,0.00036025,0.1275,0.105,-0.4521941816529882,-0.4395478282993386,-0.8318263165441646
0,2.9000000000000004,0,0.08,1.5,1,-0.4196316300016294,0.07,-0.4316095088758302,0.062,0.00036025,0.1325,0.115,-0.4433568415668911,-0.430427575037192,-0.8317844234434927
0,3.0,0,0.08,1.5,1,-0.4195469803436464,0.0675,-0.4310941575599712,0.06,0.00036025,0.145,0.132,-0.4345525010459869,-0.42134322212075265,-0.8317337931672756
0,3.1,0,0.08,1.5,1,-0.41947776329647124,0.065,-0.4305946423949721,0.059,0.00036025,0.1575,0.138,-0.4257801519396156,-0.4122936711225103,-0.8316778881891711
0,3.2,0,0.08,1.5,1,-0.4193397900803808,0.065,-0.43013589093922666,0.059,0.00036025,0.1775,0.152,-0.41703906946238006,-0.4032784130825818,-0.8316185537702969
0,3.3000000000000003,0,0.08,1.5,1,-0.4190610620324055,0.065,-0.42971606522030537,0.058,0.00036025,0.1875,0.163,-0.40832776626185435,-0.3942958216889427,-0.831562726171019
0,3.4000000000000004,0,0.08,1.5,1,-0.419034873810795,0.0625,-0.4293421366375051,0.056,0.00036025,0.2,0.175,-0.39964380595325877,-0.3853432834103123,-0.831495714188158
0,3.5000000000000004,0,0.08,1.5,1,-0.41909354502198737,0.0625,-0.428993985925118,0.055,0.00036025,0.215,0.183,-0.3909859083716965,-0.37641958111933366,-0.8314280010828404
0,3.6,0,0.08,1.5,1,-0.41914237917354424,0.06,-0.42866588865216193,0.054,0.00036025,0.2375,0.193,-0.3823516194961383,-0.3675219868073567,-0.8313654357811144
0,3.7,0,0.08,1.5,1,-0.4191893066723711,0.0525,-0.4283361367456872,0.053,0.00036025,0.25,0.205,-0.3737387293836864,-0.3586480369059167,-0.8313070582761215
0,3.8000000000000003,0,0.08,1.5,1,-0.41931937902977506,0.0525,-0.42803964512347215,0.051,0.00036025,0.2675,0.219,-0.3651455830235173,-0.34979583898041433,-0.8312455108605168
0,3.9000000000000004,0,0.08,1.5,1,-0.41934353603848395,0.05,-0.42715896686459776,0.05,0.00036025,0.2775,0.231,-0.35658602169697273,-0.3409760440209946,-0.8312589945514867
0,4.0,0,0.08,1.5,1,-0.4193726507080335,0.05,-0.42622281138463847,0.05,0.00036025,0.2875,0.244,-0.3480751075396769,-0.33220025033739153,-0.831263783434458
0,4.1,0,0.08,1.5,1,-0.4194115432427721,0.05,-0.4254523774555597,0.047,0.00036025,0.2875,0.25,-0.3396026616786252,-0.3234598892498291,-0.8312567101361449
0,4.2,0,0.08,1.5,1,-0.4192090639396332,0.0475,-0.42478863410954015,0.046,0.00036025,0.2925,0.259,-0.3311618444593356,-0.31474911118537247,-0.8312427861769713
0,4.300000000000001,0,0.08,1.5,1,-0.4187935386815019,0.0475,-0.4241712928985268,0.045,0.00036025,0.3025,0.271,-0.32274783750725766,-0.3060637246328944,-0.8312248649518973
0,4.4,0,0.08,1.5,1,-0.4184405674886726,0.045,-0.4236153632035682,0.044,0.00036025,0.31,0.279,-0.3143570449019487,-0.2974005514989532,-0.8312045692821095
0,4.5,0,0.08,1.5,1,-0.4181400503568979,0.045,-0.42311143648652694,0.044,0.00036025,0.3225,0.289,-0.30598666863826396,-0.28875708271779854,-0.8311829353401733
0,4.6,0,0.08,1.5,1,-0.4178801030863163,0.045,-0.4226499236820837,0.043,0.00036025,0.325,0.3,-0.2976344624581113,-0.2801312776485355,-0.8311605606111311
0,4.7,0,0.08,1.5,1,-0.41765173458392524,0.045,-0.42222369243673624,0.043,0.00036025,0.3375,0.308,-0.28929857792379765,-0.27152143728535133,-0.8311379303493478
0,4.800000000000001,0,0.08,1.5,1,-0.41744556569919056,0.045,-0.4218271066276575,0.043,0.00036025,0.3475,0.313,-0.2809774653474932,-0.2629261223636028,-0.831115299726089
0,4.9,0,0.08,1.5,1,-0.4172352723318827,0.0425,-0.4214504925742384,0.043,0.00036025,0.35,0.321,-0.27266980485128073,-0.2543440956484903,-0.8310928680065565
0,5.0,0,0.08,1.5,1,-0.4170440520234938,0.04,-0.4210707637356571,0.042,0.00036025,0.3625,0.328,-0.26437445853425506,-0.2457742817557577,-0.8310707514950271
0,5.1,0,0.08,1.5,1,-0.41686860579345636,0.04,-0.4207099005801234,0.04,0.00036025,0.37,0.332,-0.2560904346104626,-0.23721573654707526,-0.8310490718543099
0,5.200000000000001,0,0.08,1.5,1,-0.41670733783523023,0.04,-0.42036671558019606,0.04,0.00036025,0.385,0.34,-0.2478168612072732,-0.22866762454353715,-0.8310278817856176
0,5.300000000000001,0,0.08,1.5,1,-0.41655776632459024,0.0375,-0.42004106911270905,0.039,0.00036025,0.3975,0.347,-0.2395529665224895,-0.2201292019179294,-0.8310071749342536
0,5.4,0,0.08,1.5,1,-0.41641886218352325,0.0375,-0.41973168109317577,0.037,0.00036025,0.41,0.353,-0.23129806232114283,-0.21159980183988333,-0.8309870127861144
0,5.5,0,0.08,1.5,1,-0.4162726094615296,0.0375,-0.41941042562088754,0.036,0.00036025,0.4125,0.359,-0.22305153160124505,-0.2030788236970529,-0.8309673780414734
