,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.8959472827364864,-0.9324047191100142,0.37783975317533214,0.37783975317533214,0.37783975317533214,[0.516],5.654777674788025,0.0,0.516,"(0,)",-0.9324047191099979,0.2739934676748761,[0.535],5.266927385127537,0.535
1,0.00021544346900318845,-0.8959472824709857,-0.9323277611252411,0.37783974966764433,0.37783974966764433,0.37783974966764433,[0.516],5.653983455599496,0.0,0.516,"(0,)",-0.9323277611252704,0.2739934641616962,[0.535],5.266103924141018,0.535
2,0.00046415888336127773,-0.895947282724267,-0.932161962076506,0.37783975286331967,0.37783975286331967,0.37783975286331967,[0.516],5.652272420934701,0.0,0.516,"(0,)",-0.9321619620764976,0.2739934673920516,[0.535],5.264329883939229,0.535
3,0.001,-0.8959472826068674,-0.931804757329048,0.37783975109076284,0.37783975109076284,0.37783975109076284,[0.516],5.648586061254078,0.0,0.516,"(0,)",-0.9318047573290005,0.2739934656435815,[0.535],5.260507787721576,0.535
4,0.002154434690031882,-0.8959472828096289,-0.9310351840844519,0.3778397540475697,0.3778397540475697,0.3778397540475697,[0.515],5.6406442514380455,0.0,0.515,"(0,)",-0.9310351840844475,0.27399346857109447,[0.535],5.252273363007587,0.535
5,0.004641588833612777,-0.8959472828385214,-0.9293771878458874,0.377839754481342,0.377839754481342,0.377839754481342,[0.512],5.6236261353207135,0.0,0.512,"(0,)",-0.9293771878458847,0.2739934689994418,[0.535],5.2345328045814785,0.535
6,0.01,-0.895947282802318,-0.9258051430081535,0.37783975411440984,0.37783975411440984,0.37783975411440984,[0.509],5.587125480219299,0.0,0.509,"(0,)",-0.925805143008148,0.27399346862154855,[0.5325],5.196375057622748,0.5325
7,0.021544346900318822,-0.8959472822524172,-0.9181094047003162,0.3778397460024863,0.3778397460024863,0.3778397460024863,[0.504],5.509153412848762,0.0,0.504,"(0,)",-0.9181094047002748,0.27399346058969565,[0.53],5.114478912858609,0.53
8,0.046415888336127774,-0.8959472827582988,-0.9015294427790378,0.3778397527449343,0.3778397527449343,0.3778397527449343,[0.495],5.343751664499368,0.0,0.495,"(0,)",-0.901529442778997,0.27399346732890695,[0.5175],4.941681198797423,0.5175
9,0.1,-0.8970368683726729,-0.8660577479542455,0.28883589993214326,0.28883589993214326,0.28883589993214326,[0.466],4.608275896678981,0.0,0.466,"(0,)",-0.866057747954244,0.20285094886789204,[0.5],4.302140107035604,0.5
10,0.11,-0.8977961355294907,-0.8600148093660694,0.23141434391474888,0.23141434391474888,0.23141434391474888,[0.46],4.317072960533701,0.0,0.46,"(0,)",-0.8600148093660853,0.1589483800781693,[0.4975],4.070367355207933,0.4975
11,0.17357142857142857,-0.8999374695650498,-0.825116896571562,0.10406069988491022,0.10406069988491022,0.10406069988491022,[0.429],3.483283780492718,0.0,0.429,"(0,)",-0.825116896571569,0.07066725094397099,[0.4625],3.4107515086462277,0.4625
12,0.23714285714285716,-0.8916772266992167,-0.794362736395181,-0.05351149769448483,-0.05351149769448483,-0.05351149769448483,[0.389],2.602399763703056,0.0,0.389,"(0,)",-0.7943627363951822,-0.09708665052327994,[0.4075],2.571784124709614,0.4075
13,0.3007142857142857,-0.8791108227487853,-0.768305747129527,-0.16035948593715343,-0.16035948593715343,-0.16035948593715343,[0.372],2.0134963630854856,0.0,0.372,"(0,)",-0.7683057471295228,-0.21774222579140123,[0.38],1.9630251493948896,0.38
14,0.36428571428571427,-0.8603768572430733,-0.7467624465429117,-0.267041351322058,-0.267041351322058,-0.267041351322058,[0.338],1.5036838687754766,0.0,0.338,"(0,)",-0.7467624465429158,-0.33190782407828234,[0.3475],1.4461529278673428,0.3475
15,0.4278571428571428,-0.8495593569258595,-0.7282117055247831,-0.31565001115764246,-0.31565001115764246,-0.31565001115764246,[0.299],1.231670895138552,0.0,0.299,"(0,)",-0.7282117055247965,-0.37476623802132053,[0.3325],1.1551812454696573,0.3325
16,0.49142857142857144,-0.8419411128537496,-0.7111346422807633,-0.3448481525162439,-0.3448481525162439,-0.3448481525162439,[0.284],1.049728718196175,0.0,0.284,"(0,)",-0.711134642280758,-0.39913322901095566,[0.3075],0.9658116546316697,0.3075
17,0.555,-0.836562322916702,-0.6950087372222615,-0.36371265372933786,-0.36371265372933786,-0.36371265372933786,[0.269],0.9120122342079476,0.0,0.269,"(0,)",-0.69500873722227,-0.41576405384547516,[0.2875],0.8322245656727322,0.2875
18,0.6185714285714285,-0.8327383401446374,-0.6794607148875191,-0.37654065787215435,-0.37654065787215435,-0.37654065787215435,[0.242],0.8043148038568668,0.0,0.242,"(0,)",-0.6794607148875275,-0.4262796442252264,[0.2675],0.7255507471868106,0.2675
19,0.6821428571428572,-0.8298501459693228,-0.6642919824744342,-0.3852610909078849,-0.3852610909078849,-0.3852610909078849,[0.22],0.7162990414976548,0.0,0.22,"(0,)",-0.6642919824745335,-0.4324306943615308,[0.25],0.6354227324685193,0.25
20,0.7457142857142857,-0.8275789749068752,-0.6493879900478173,-0.3914969961107723,-0.3914969961107723,-0.3914969961107723,[0.21],0.6405549076810245,0.0,0.21,"(0,)",-0.6493879900477935,-0.4359440817772833,[0.225],0.5551892942567475,0.225
21,0.8092857142857143,-0.825468762708633,-0.6346797716010365,-0.3962972588029947,-0.3962972588029947,-0.3962972588029947,[0.194],0.5719588599030206,0.0,0.194,"(0,)",-0.6346797716009874,-0.4382409834229013,[0.2],0.4866885576671803,0.2
22,0.8728571428571429,-0.823113391465333,-0.6201597373177701,-0.4003519931350825,-0.4003519931350825,-0.4003519931350825,[0.176],0.5114426803484697,0.001,0.176,"(0,)",-0.620159737317682,-0.4395778490534839,[0.18],0.4285053396038108,0.18
23,0.9364285714285714,-0.821146023843276,-0.6057977972386659,-0.4034621432851469,-0.4034621432851469,-0.4034621432851469,[0.161],0.4574482857471361,0.004,0.161,"(0,)",-0.605797797238502,-0.43985982097720255,[0.17],0.3775268221370783,0.17
24,1.0,-0.8194720667514732,-0.591560068008554,-0.4057673158351083,-0.4057673158351083,-0.4057673158351083,[0.147],0.4093798337350314,0.006,0.147,"(0,)",-0.5915600680086008,-0.43996892808231125,[0.15],0.33089545790978525,0.15
25,1.1,-0.8172885049499866,-0.5693577932626549,-0.4083551377759713,-0.4083551377759713,-0.4083551377759713,[0.13],0.3430637956970207,0.008,0.13,"(0,)",-0.569357793262315,-0.439130433901064,[0.1125],0.27010676460601035,0.1125
26,1.2000000000000002,-0.8155132931580927,-0.5473363195870954,-0.4101835841635564,-0.4101835841635564,-0.4101835841635564,[0.104],0.2870145405963776,0.014,0.104,"(0,)",-0.5473363195870972,-0.43807862525654445,[0.0875],0.22928817080002872,0.0875
27,1.3,-0.8140389906718988,-0.5254509326550602,-0.41143622826840004,-0.41143622826840004,-0.41143622826840004,[0.089],0.24235390464804552,0.022,0.089,"(0,)",-0.525450932655079,-0.43695012994170984,[0.0825],0.19302953932003608,0.0825
28,1.4000000000000001,-0.8127934885513239,-0.5036707068464391,-0.4123227909637638,-0.4123227909637638,-0.4123227909637638,[0.07],0.2064640743471623,0.038,0.07,"(0,)",-0.5036707068465099,-0.4359268531550357,[0.065],0.1629849216188735,0.065
29,1.5,-0.8117263857376834,-0.4819735205267422,-0.41290772493901756,-0.41290772493901756,-0.41290772493901756,[0.059],0.1774406396734508,0.056,0.059,"(0,)",-0.4819735205269105,-0.43493873102234604,[0.0475],0.13949847328648313,0.0475
30,1.6,-0.8108012731440732,-0.4603431070703239,-0.4133194826200972,-0.4133194826200972,-0.4133194826200972,[0.052],0.15288217945624288,0.074,0.052,"(0,)",-0.46034310707033177,-0.4340108846825174,[0.04],0.12175652073045877,0.04
31,1.7000000000000002,-0.8099911835123027,-0.438767218690783,-0.41361719661936236,-0.41361719661936236,-0.41361719661936236,[0.046],0.13084328214175353,0.103,0.046,"(0,)",-0.4387672186907844,-0.43318741789942794,[0.0325],0.10614313705607742,0.0325
32,1.8000000000000003,-0.8092756286622805,-0.4172364537136011,-0.41378964227641835,-0.41378964227641835,-0.41378964227641835,[0.039],0.11195235309283962,0.125,0.039,"(0,)",-0.4172364537136056,-0.43227997066771795,[0.0275],0.09403592165150652,0.0275
33,1.9000000000000001,-0.8086387612362337,-0.3957434677452823,-0.41388413495284093,-0.41388413495284093,-0.41388413495284093,[0.029],0.09740037105684238,0.166,0.029,"(0,)",-0.3957434677452699,-0.43142634874698926,[0.0225],0.08407300642852371,0.0225
34,2.0,-0.8080681398677948,-0.37428243787850135,-0.41395846639400513,-0.41395846639400513,-0.41395846639400513,[0.025],0.08565943240344336,0.214,0.025,"(0,)",-0.374282437878494,-0.4305828326041794,[0.0175],0.07607749279171094,0.0175
35,2.1,-0.8075538346356512,-0.3528486853075365,-0.41399388878924104,-0.41399388878924104,-0.41399388878924104,[0.021],0.07493645281251331,0.256,0.021,"(0,)",-0.35284868530753394,-0.4298225691259094,[0.0175],0.06909166266764938,0.0175
36,2.2,-0.8070878229322496,-0.33143840669359953,-0.41396857375141466,-0.41396857375141466,-0.41396857375141466,[0.019],0.06606082318162063,0.3,0.019,"(0,)",-0.33143840669359903,-0.4291336940014543,[0.0175],0.0620655966572674,0.0175
37,2.3000000000000003,-0.8066635491251295,-0.3100484775176494,-0.41393717541915653,-0.41393717541915653,-0.41393717541915653,[0.018],0.058172768870300685,0.336,0.018,"(0,)",-0.31004847751764986,-0.4285065157730141,[0.0175],0.05500477769654449,0.0175
38,2.4000000000000004,-0.8062756021824536,-0.28867630654840715,-0.41389926247553976,-0.41389926247553976,-0.41389926247553976,[0.016],0.05081975179121606,0.382,0.016,"(0,)",-0.2886763065484094,-0.4279330348370145,[0.0175],0.04791372649971825,0.0175
39,2.5,-0.8059194729426553,-0.267319726139928,-0.41385841875697704,-0.41385841875697704,-0.41385841875697704,[0.012],0.04435430847260739,0.419,0.012,"(0,)",-0.2673197261399335,-0.4274065869936504,[0.0175],0.04079620999552751,0.0175
40,2.6,-0.8055913744139593,-0.24597690891460872,-0.41380051664359546,-0.41380051664359546,-0.41380051664359546,[0.011],0.039055343102470386,0.45,0.011,"(0,)",-0.2459769089146162,-0.4269215754829492,[0.0125],0.03472000932528062,0.0125
41,2.7,-0.8052881015582798,-0.2246463032918642,-0.41372574946766977,-0.41372574946766977,-0.41372574946766977,[0.009],0.0344587754804034,0.488,0.009,"(0,)",-0.22464630329187266,-0.4264732627289671,[0.01],0.030537154216509328,0.01
42,2.8000000000000003,-0.8050069227607314,-0.2033265831695486,-0.41365262808388137,-0.41365262808388137,-0.41365262808388137,[0.005],0.0314972150579937,0.523,0.005,"(0,)",-0.20332658316955732,-0.4260576107578649,[0.0075],0.0265654805444731,0.0075
43,2.9000000000000004,-0.8047454950690138,-0.18201660828848154,-0.413580003059818,-0.413580003059818,-0.413580003059818,[0.005],0.029368724399784,0.553,0.005,"(0,)",-0.18201660828849178,-0.42567115599539335,[0.005],0.024289213248087475,0.005
