,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9432026696673619,-1.0867105420496739,0.7122676219106355,0.7122676219106355,0.7122676219106355,[0.576],8.769415996754862,0.0,0.576,"(0,)",-1.0952281481339647,0.6539944331634513,[0.58],8.815157574843811,0.58
1,0.00021544346900318845,-0.9432026697263587,-1.0866189198545826,0.7122676234433107,0.7122676234433107,0.7122676234433107,[0.576],8.76836713185371,0.0,0.576,"(0,)",-1.0951371259832359,0.6539944332738801,[0.58],8.814094230384702,0.58
2,0.00046415888336127773,-0.9432026696651488,-1.0864215253087859,0.712267622698848,0.712267622698848,0.712267622698848,[0.576],8.76610739997912,0.0,0.576,"(0,)",-1.0949410239895039,0.6539944330070091,[0.58],8.811803305156639,0.58
3,0.001,-0.9432026696382968,-1.085996251991068,0.712267623001961,0.712267623001961,0.712267623001961,[0.575],8.76124687066634,0.0,0.575,"(0,)",-1.0945185355433764,0.6539944337403404,[0.58],8.80686767758318,0.58
4,0.002154434690031882,-0.9432026698079655,-1.085080029201256,0.7122676244421323,0.7122676244421323,0.7122676244421323,[0.574],8.750786752391283,0.0,0.574,"(0,)",-1.0936083125259097,0.6539944345819876,[0.5775],8.796245648883126,0.5775
5,0.004641588833612777,-0.9432026697347106,-1.0831060857923307,0.7122676137459694,0.7122676137459694,0.7122676137459694,[0.574],8.72827705406693,0.0,0.574,"(0,)",-1.0916472953031104,0.653994427981207,[0.5775],8.773451133958764,0.5775
6,0.01,-0.9432026699378007,-1.078853354231553,0.7122676136652658,0.7122676136652658,0.7122676136652658,[0.571],8.679858434102652,0.0,0.571,"(0,)",-1.0874224122889826,0.6539944273461182,[0.5775],8.724341907830118,0.5775
7,0.021544346900318822,-0.9438148718688126,-1.069878988583466,0.6471299764570707,0.6471299764570707,0.6471299764570707,[0.564],8.28461548397873,0.0,0.564,"(0,)",-1.0784708253840776,0.6234895651450376,[0.575],8.389762679634254,0.575
8,0.046415888336127774,-0.9453256854381796,-1.0511032711219035,0.6264494685738619,0.6264494685738619,0.6264494685738619,[0.565],7.850498543690522,0.0,0.565,"(0,)",-1.0597008385881252,0.5774838705783258,[0.555],7.824638932898472,0.555
9,0.1,-0.9382734848342106,-1.012233068189686,0.6083190900128349,0.6083190900128349,0.6083190900128349,[0.548],7.367177509019644,0.0,0.548,"(0,)",-1.0210079011981712,0.5598740061987946,[0.54],7.162097345379538,0.54
