,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9226324394469356,-0.9435791467294077,0.2597886102447054,0.2597886102447054,0.2597886102447054,[0.529],5.349501504177995,0.0,0.529,"(0,)",-0.9435791467293667,0.2573750036798653,[0.4925],4.9206108019830435,0.4925
1,0.00021544346900318845,-0.9226324395816544,-0.9435008495685584,0.25978861135980774,0.25978861135980774,0.25978861135980774,[0.528],5.348673641352739,0.0,0.528,"(0,)",-0.9435008495684463,0.2573750047648523,[0.4925],4.919839578388959,0.4925
2,0.00046415888336127773,-0.9226324395804634,-0.943332162989895,0.2597886114065047,0.2597886114065047,0.2597886114065047,[0.528],5.3468923110875295,0.0,0.528,"(0,)",-0.9433321629898824,0.2573750048070972,[0.4925],4.918178015403988,0.4925
3,0.001,-0.9226324396730682,-0.9429687388980039,0.25978861216589894,0.25978861216589894,0.25978861216589894,[0.528],5.343054555235016,0.0,0.528,"(0,)",-0.9429687388979565,0.2573750055463228,[0.4925],4.914598290425802,0.4925
4,0.002154434690031882,-0.9226324399632444,-0.9421857655224295,0.2597886145409571,0.2597886145409571,0.2597886145409571,[0.526],5.334801288215021,0.0,0.526,"(0,)",-0.9421857655224101,0.2573750078603076,[0.4925],4.90688601012121,0.4925
5,0.004641588833612777,-0.9226324400337292,-0.9404988996852469,0.25978861512176155,0.25978861512176155,0.25978861512176155,[0.526],5.317055461610138,0.0,0.526,"(0,)",-0.9404988996852427,0.2573750084261573,[0.4925],4.890270383476205,0.4925
6,0.01,-0.9226324399205907,-0.936864656965594,0.25978861423331895,0.25978861423331895,0.25978861423331895,[0.525],5.2788378875875965,0.0,0.525,"(0,)",-0.9368646569655759,0.25737500756018955,[0.4875],4.854678797776174,0.4875
7,0.021544346900318822,-0.9226324396455206,-0.9290349185441322,0.2597886118955013,0.2597886118955013,0.2597886118955013,[0.52],5.197084459222607,0.0,0.52,"(0,)",-0.9290349185441112,0.257375005284426,[0.48],4.778962960270593,0.48
8,0.046415888336127774,-0.9226324391508054,-0.9121662587968015,0.25978860909106705,0.25978860909106705,0.25978860909106705,[0.511],5.0236596370055615,0.0,0.511,"(0,)",-0.9121662588313746,0.2573750022688629,[0.455],4.621043660703347,0.455
9,0.1,-0.9226324374431818,-0.8758238327454467,0.25978859169342317,0.25978859169342317,0.25978859169342317,[0.478],4.665957766977288,0.0,0.478,"(0,)",-0.8758238327454688,0.25737498556942034,[0.4225],4.30637150253099,0.4225
10,0.11,-0.9226324400247793,-0.8690415210590563,0.259788614993227,0.259788614993227,0.259788614993227,[0.474],4.601500076228343,0.0,0.474,"(0,)",-0.8690415210590579,0.25737500830227994,[0.415],4.249465779170447,0.415
11,0.17357142857142857,-0.9025324069295444,-0.8291459619963978,0.025475568500719872,0.025475568500719872,0.025475568500719872,[0.453],3.351849353696544,0.0,0.453,"(0,)",-0.8291459619963859,0.026978812580932682,[0.3975],3.0317789716606423,0.3975
12,0.23714285714285716,-0.8828154011346794,-0.7987696617130066,-0.14460373296832113,-0.14460373296832113,-0.14460373296832113,[0.433],2.445846435010558,0.0,0.433,"(0,)",-0.7987696617129347,-0.13241217074210246,[0.365],2.2576827393189496,0.365
