,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.013000000000000001,-0.8983428146742419,-0.9275290317150672,-0.8658295400353719,0.0024000000000000002,-0.8779534330169181,-0.8871800280019337,-0.8722542949247922,0.023399999999999997,-0.8149599193965258,-0.817528972643574,-0.8105266511613316,0.021099999999999997,-0.82895311636164,-0.8326995965768113,-0.8237629975425595,0.0244,-0.8169114478619912,-0.8219442274228425,-0.8125653564516158,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.02,0.027099999999999996,-0.9002450616360658,-0.932423708386269,-0.8741417137409463,0.004000000000000001,-0.8613013224407966,-0.8796822659798396,-0.8419224798222096,0.0359,-0.8190140172552545,-0.8203522622692875,-0.8153446127246694,0.0322,-0.8328398702409082,-0.8356163316010674,-0.8266413518582055,0.0353,-0.8225564820354222,-0.8264125450245432,-0.8189313408869734,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.03,0.040100000000000004,-0.9010635931146421,-0.933012572005987,-0.8747315952252466,0.0047,-0.8689248730407011,-0.8886702755887445,-0.8553471671266166,0.044399999999999995,-0.8214172144292761,-0.8220388945962944,-0.8178596097209294,0.03729999999999999,-0.8347551103149863,-0.8400757182251508,-0.8288465466745624,0.0429,-0.8257087499199622,-0.8298933499718675,-0.8208844221185226,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.05,0.054799999999999995,-0.9065040878968901,-0.9164045365540072,-0.8865057661636606,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.07020000000000001,-0.827863685723141,-0.8288914780480998,-0.8264635985751225,0.056600000000000004,-0.8395538266354425,-0.8445122679341994,-0.8351347474700322,0.0659,-0.833992126973133,-0.8378945238870652,-0.8306704955950812,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.08,0.0811,-0.9063364952353157,-0.9333502591049744,-0.8786691109439425,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.1002,-0.834606407008677,-0.8374261155414882,-0.8323081407863113,0.0886,-0.8455281590517447,-0.8487638173685362,-0.8416897513337429,0.09079999999999999,-0.8412542006519006,-0.8469444845758904,-0.8385592573375352,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.1,0.10919999999999999,-0.8998080048646953,-0.9336174233599324,-0.8787613145248552,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.1233,-0.8386291639535791,-0.8400526339450685,-0.8374436192272721,0.11079999999999998,-0.8484604423837304,-0.8513885262871448,-0.8451111072274955,0.1092,-0.8443208245584014,-0.8495087427741004,-0.8409880585235295,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.12,0.1234,-0.9033993168515522,-0.91878183991228,-0.8792704846225146,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.1315,-0.8404404517515554,-0.8430797771653592,-0.8380475830307937,0.1262,-0.8505813893984291,-0.8540279774285029,-0.8474203449132286,0.123,-0.8473525138623526,-0.8522972646100812,-0.8427742747732818,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.15,0.1648,-0.9040809401330033,-0.9298440735433224,-0.8787987000042308,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.16119999999999998,-0.8448542154026206,-0.8488545589385927,-0.841851732242535,0.15919999999999998,-0.8549597770243439,-0.8585966449089112,-0.8512777947454508,0.1471,-0.8519701412392617,-0.8560910003934854,-0.8467759288191785,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.18,0.1783,-0.9072505851894614,-0.9343308850264831,-0.8733698962359152,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.1896,-0.8490247031243575,-0.8523250199006486,-0.8463661855478408,0.18750000000000003,-0.8584736727732457,-0.8634719185149214,-0.8561638268341323,0.17859999999999998,-0.8582531615384982,-0.8622600888148789,-0.852645328041187,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
0,0.2,0.2103,-0.9018432871270747,-0.9201606627470392,-0.8775627163887896,0.0055000000000000005,-0.8644686999402031,-0.8796822659798396,-0.8525234086232653,0.2063,-0.8521065190893402,-0.854296660776252,-0.8482326926439142,0.2085,-0.8612853323641907,-0.8663935744577689,-0.8597395863521068,0.1975,-0.8620513090188556,-0.865768436637756,-0.8576084841300087,0.6143338446619008,-0.8764905234270757,0.3239025733429464,-0.8259969126555478,-0.9005100167955326,-0.8620414202322902,-0.8310945738618772,-0.8257401991422693
