seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
40,0.0001,40,0.33,1.5,1,-0.8272641554750346,0.985,-0.7980989980024997,0.984,0.000404561,0.0,0.0
40,0.00021544346900318845,40,0.33,1.5,1,-0.8272641554741249,0.985,-0.7980989980215584,0.984,0.000404561,0.0,0.0
40,0.00046415888336127773,40,0.33,1.5,1,-0.827264155508062,0.985,-0.7980989980437079,0.984,0.000404561,0.0,0.0
40,0.001,40,0.33,1.5,1,-0.8272641554978134,0.985,-0.7980989980147647,0.984,0.000404561,0.0,0.0
40,0.002154434690031882,40,0.33,1.5,1,-0.827264155505464,0.985,-0.7980989980014139,0.984,0.000404561,0.0,0.0
40,0.004641588833612777,40,0.33,1.5,1,-0.8272641554939597,0.985,-0.7980989980279125,0.984,0.000404561,0.0,0.0
40,0.01,40,0.33,1.5,1,-0.8272641554898462,0.985,-0.7980989979960337,0.982,0.000404561,0.0,0.0
40,0.021544346900318822,40,0.33,1.5,1,-0.8272641554596288,0.98,-0.7980989980071401,0.982,0.000404561,0.0,0.0
40,0.046415888336127774,40,0.33,1.5,1,-0.8130484621085902,0.97,-0.7941857324716938,0.976,0.000404561,0.0,0.0
40,0.1,40,0.33,1.5,1,-0.8130484621338964,0.965,-0.7941857324440458,0.948,0.000404561,0.0,0.0
40,0.11,40,0.33,1.5,1,-0.8130484622090727,0.965,-0.7941857324819248,0.942,0.000404561,0.0,0.0
40,0.14708333333333334,40,0.33,1.5,1,-0.8113770010735254,0.955,-0.7950433965576076,0.922,0.000404561,0.0,0.0
40,0.18416666666666667,40,0.33,1.5,1,-0.8110459846794756,0.915,-0.7952132484796196,0.914,0.000404561,0.0,0.0
40,0.22125,40,0.33,1.5,1,-0.8106210118055535,0.895,-0.7954287736821981,0.894,0.000404561,0.0,0.0
40,0.25833333333333336,40,0.33,1.5,1,-0.8099250564713472,0.875,-0.7957801945675733,0.87,0.000404561,0.0,0.0
40,0.29541666666666666,40,0.33,1.5,1,-0.8094469494618073,0.865,-0.7960216115624248,0.85,0.000404561,0.0,0.0
40,0.3325,40,0.33,1.5,1,-0.8033201159142306,0.825,-0.8006076849336448,0.82,0.000404561,0.0,0.0
40,0.3695833333333333,40,0.33,1.5,1,-0.8006536272056762,0.805,-0.8025731918751314,0.8,0.000404561,0.0,0.0
40,0.4066666666666667,40,0.33,1.5,1,-0.7992353215642677,0.78,-0.8036001037091606,0.768,0.000404561,0.0,0.0
40,0.44375000000000003,40,0.33,1.5,1,-0.7983012820873151,0.745,-0.8042675492743161,0.738,0.000404561,0.0,0.0
40,0.48083333333333333,40,0.33,1.5,1,-0.7976204781889501,0.725,-0.8047492715736777,0.704,0.000404561,0.0,0.0
40,0.5179166666666667,40,0.33,1.5,1,-0.7970939186976049,0.69,-0.8051190558394699,0.67,0.000404561,0.0,0.0
40,0.555,40,0.33,1.5,1,-0.796670405624021,0.645,-0.8054147130933854,0.65,0.000404561,0.0,0.0
40,0.5920833333333334,40,0.33,1.5,1,-0.7963200824814481,0.595,-0.8056581685590363,0.592,0.000404561,0.0,0.0
40,0.6291666666666667,40,0.33,1.5,1,-0.7960243007749292,0.55,-0.8058629252499017,0.522,0.000404561,0.0,0.0
40,0.66625,40,0.33,1.5,1,-0.7957704359192885,0.495,-0.8060381145906208,0.46,0.000404561,0.0,0.0
40,0.7033333333333334,40,0.33,1.5,1,-0.7955496167629778,0.42,-0.8061901118013505,0.41,0.000404561,0.0,0.0
40,0.7404166666666667,40,0.33,1.5,1,-0.7953555182433556,0.355,-0.8063234225072735,0.37,0.000404561,0.0,0.0
40,0.7775000000000001,40,0.33,1.5,1,-0.7951832426695197,0.315,-0.8064415317491098,0.3,0.000404561,0.0,0.0
