,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.252044362359203,-6.560899648594961,-3.599596176684372e-09,[0.03],5.900545625069484,0.8,0.03,1.0
1,"(100,)",-3.8507013038618174,-5.990670556681629,0.0,[0.01],2.0404764040236465,0.8,0.01,1.0
2,"(200,)",-3.8476877191258065,-5.9844114304303035,0.0,[0.01],1.8977565404076744,0.805,0.01,1.0
3,"(300,)",-3.8445142935046186,-5.978597009935742,0.0,[0.01],1.8502273841375145,0.805,0.01,1.0
4,"(400,)",-3.84064534947252,-5.973407159251605,0.0,[0.01],1.8385397196283577,0.805,0.01,1.0
5,"(500,)",-3.8396197819321225,-5.972199323331821,0.0,[0.01],1.8368480100012317,0.805,0.01,1.0
