seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
4,0.5,4,0.01,10,1,-5.21433622504864,0.16,-5.293322930590803,0.162,0.00015911,0.3275,0.319
4,0.5408163265306123,4,0.01,10,1,-5.1082992528655256,0.1325,-5.18315143270206,0.14,0.00015911,0.37,0.361
4,0.5816326530612245,4,0.01,10,1,-5.018877120706149,0.115,-5.087584118917024,0.118,0.00015911,0.4325,0.411
4,0.6224489795918368,4,0.01,10,1,-4.9214362117886985,0.0925,-4.985263563238227,0.099,0.00015911,0.4825,0.464
4,0.6632653061224489,4,0.01,10,1,-4.824016780911553,0.08,-4.8844741078065015,0.084,0.00015911,0.54,0.512
4,0.7040816326530612,4,0.01,10,1,-4.747286261156769,0.0675,-4.806733850619731,0.073,0.00015911,0.5925,0.561
4,0.7448979591836735,4,0.01,10,1,-4.664856072902721,0.0525,-4.726059439453149,0.067,0.00015911,0.6175,0.601
4,0.7857142857142857,4,0.01,10,1,-4.578135482735685,0.05,-4.642484461025233,0.055,0.00015911,0.655,0.64
4,0.8265306122448979,4,0.01,10,1,-4.49279112731887,0.0475,-4.555206737592743,0.044,0.00015911,0.69,0.668
4,0.8673469387755102,4,0.01,10,1,-4.406765601991476,0.0375,-4.466501748966768,0.039,0.00015911,0.7325,0.696
4,0.9081632653061225,4,0.01,10,1,-4.319536214333225,0.035,-4.376534254049868,0.034,0.00015911,0.7525,0.727
4,0.9489795918367346,4,0.01,10,1,-4.230754592562823,0.03,-4.28503767896526,0.03,0.00015911,0.7875,0.762
4,0.9897959183673469,4,0.01,10,1,-4.140960642891466,0.0225,-4.196874964119664,0.026,0.00015911,0.8175,0.804
4,1.030612244897959,4,0.01,10,1,-4.050797046026597,0.02,-4.108069519200296,0.022,0.00015911,0.83,0.821
4,1.0714285714285714,4,0.01,10,1,-3.9638297453734013,0.0175,-4.020960125864048,0.021,0.00015911,0.8575,0.841
4,1.1122448979591835,4,0.01,10,1,-3.8789951282697683,0.0175,-3.9345649295604734,0.016,0.00015911,0.865,0.857
4,1.1530612244897958,4,0.01,10,1,-3.7941605136074292,0.0175,-3.8467401962295527,0.012,0.00015911,0.8775,0.869
4,1.193877551020408,4,0.01,10,1,-3.709217037950203,0.015,-3.7578062433209265,0.01,0.00015911,0.9,0.886
4,1.2346938775510203,4,0.01,10,1,-3.6272802162277675,0.0125,-3.6721873580443654,0.008,0.00015911,0.9075,0.9
4,1.2755102040816326,4,0.01,10,1,-3.5736471240474565,0.0125,-3.6121547561459293,0.006,0.00015911,0.92,0.918
4,1.316326530612245,4,0.01,10,1,-3.5200139276254303,0.0125,-3.551190822425381,0.005,0.00015911,0.925,0.931
4,1.3571428571428572,4,0.01,10,1,-3.4663808244117913,0.0125,-3.4898947082887863,0.002,0.00015911,0.9375,0.943
4,1.3979591836734693,4,0.01,10,1,-3.4115720211090497,0.0025,-3.428578755058098,0.001,0.00015911,0.955,0.953
4,1.4387755102040816,4,0.01,10,1,-3.3566770725301636,0.0025,-3.366574360891649,0.0,0.00015911,0.9625,0.958
4,1.4795918367346939,4,0.01,10,1,-3.301978183937056,0.0025,-3.304637735722943,0.0,0.00015911,0.9625,0.964
4,1.5204081632653061,4,0.01,10,1,-3.2473248256562237,0.0025,-3.2429195266107143,0.0,0.00015911,0.9675,0.971
4,1.5612244897959182,4,0.01,10,1,-3.1924787748751897,0.0025,-3.1809721801430544,0.0,0.00015911,0.975,0.972
4,1.6020408163265305,4,0.01,10,1,-3.13763272693991,0.0025,-3.1189895460538306,0.0,0.00015911,0.9825,0.976
4,1.6428571428571428,4,0.01,10,1,-3.0894296629197306,0.0025,-3.0623495653220565,0.0,0.00015911,0.9825,0.98
4,1.683673469387755,4,0.01,10,1,-3.0569484728046445,0.0025,-3.0195163462720185,0.0,0.00015911,0.9825,0.982
4,1.7244897959183672,4,0.01,10,1,-3.024026903925515,0.0025,-2.9766801806516807,0.0,0.00015911,0.9875,0.987
4,1.7653061224489794,4,0.01,10,1,-3.001820443439164,0.0,-2.948194690282528,0.0,0.00015911,0.99,0.992
4,1.8061224489795917,4,0.01,10,1,-2.9810442810986437,0.0,-2.923221392516546,0.0,0.00015911,0.9925,0.993
4,1.846938775510204,4,0.01,10,1,-2.960268121817694,0.0,-2.89781884188534,0.0,0.00015911,0.9925,0.995
4,1.8877551020408163,4,0.01,10,1,-2.9389212849403883,0.0,-2.8723247327680466,0.0,0.00015911,0.9925,0.995
4,1.9285714285714284,4,0.01,10,1,-2.9154079736001437,0.0,-2.8465683678380764,0.0,0.00015911,0.9925,0.996
4,1.9693877551020407,4,0.01,10,1,-2.890746244113227,0.0,-2.8201240336174886,0.0,0.00015911,0.9975,0.997
4,2.010204081632653,4,0.01,10,1,-2.866084514866448,0.0,-2.7929624874780865,0.0,0.00015911,1.0,0.998
4,2.0510204081632653,4,0.01,10,1,-2.8407838945570685,0.0,-2.765051382171417,0.0,0.00015911,1.0,0.998
4,2.091836734693877,4,0.01,10,1,-2.814601458543062,0.0,-2.736677769097867,0.0,0.00015911,1.0,0.998
4,2.13265306122449,4,0.01,10,1,-2.788100200251953,0.0,-2.7074507696209538,0.0,0.00015911,1.0,0.998
4,2.1734693877551017,4,0.01,10,1,-2.761598930853123,0.0,-2.676579737831232,0.0,0.00015911,1.0,0.998
