seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
2,0.5,2,0.01,10,1,-5.318614315725909,0.155,-5.232130541313878,0.156,0.00014051,0.3475,0.326
2,0.5408163265306123,2,0.01,10,1,-5.245494666115607,0.14,-5.1450457191746946,0.138,0.00014051,0.3925,0.374
2,0.5816326530612245,2,0.01,10,1,-5.167488022850178,0.1275,-5.052135288980662,0.127,0.00014051,0.4425,0.405
2,0.6224489795918368,2,0.01,10,1,-5.08586167528929,0.1225,-4.954678181712576,0.113,0.00014051,0.4675,0.44
2,0.6632653061224489,2,0.01,10,1,-5.002463920404035,0.1025,-4.861537623372889,0.098,0.00014051,0.52,0.493
2,0.7040816326530612,2,0.01,10,1,-4.913428767501301,0.09,-4.7631203663933945,0.088,0.00014051,0.57,0.543
2,0.7448979591836735,2,0.01,10,1,-4.821649450013785,0.0825,-4.661120246282855,0.079,0.00014051,0.61,0.588
2,0.7857142857142857,2,0.01,10,1,-4.73219889393568,0.075,-4.560081798356803,0.067,0.00014051,0.64,0.627
2,0.8265306122448979,2,0.01,10,1,-4.658729485166831,0.0625,-4.473624824135337,0.057,0.00014051,0.6525,0.667
2,0.8673469387755102,2,0.01,10,1,-4.581442987777398,0.0475,-4.387027375210232,0.043,0.00014051,0.6925,0.702
2,0.9081632653061225,2,0.01,10,1,-4.501063693004106,0.0375,-4.301688713115341,0.038,0.00014051,0.715,0.733
2,0.9489795918367346,2,0.01,10,1,-4.416079734704838,0.025,-4.216091677409136,0.035,0.00014051,0.74,0.754
2,0.9897959183673469,2,0.01,10,1,-4.334508650670867,0.02,-4.135692545230895,0.03,0.00014051,0.765,0.787
2,1.030612244897959,2,0.01,10,1,-4.252086216483351,0.015,-4.054220214264286,0.026,0.00014051,0.7825,0.809
2,1.0714285714285714,2,0.01,10,1,-4.167887336601414,0.01,-3.97141330839791,0.024,0.00014051,0.8175,0.824
2,1.1122448979591835,2,0.01,10,1,-4.090025140190292,0.01,-3.8933169420864213,0.018,0.00014051,0.8425,0.847
2,1.1530612244897958,2,0.01,10,1,-4.021747040259374,0.0025,-3.8214715170488778,0.017,0.00014051,0.8525,0.866
2,1.193877551020408,2,0.01,10,1,-3.953058682574597,0.0025,-3.749258583520187,0.015,0.00014051,0.88,0.879
2,1.2346938775510203,2,0.01,10,1,-3.8879292051926746,0.0025,-3.6797025428415178,0.011,0.00014051,0.8975,0.895
2,1.2755102040816326,2,0.01,10,1,-3.8348560523853035,0.0025,-3.620927549334632,0.009,0.00014051,0.9075,0.913
2,1.316326530612245,2,0.01,10,1,-3.7815214406579742,0.0025,-3.5618875009991933,0.008,0.00014051,0.9175,0.925
2,1.3571428571428572,2,0.01,10,1,-3.728524286517403,0.0025,-3.5023327466846483,0.006,0.00014051,0.93,0.938
2,1.3979591836734693,2,0.01,10,1,-3.675283556101716,0.0025,-3.44237289474165,0.006,0.00014051,0.935,0.95
2,1.4387755102040816,2,0.01,10,1,-3.620964745604839,0.0025,-3.3814473792613815,0.006,0.00014051,0.935,0.957
2,1.4795918367346939,2,0.01,10,1,-3.566594859316087,0.0025,-3.3199605449047818,0.004,0.00014051,0.9425,0.964
2,1.5204081632653061,2,0.01,10,1,-3.5122249777701158,0.0025,-3.258051209401282,0.004,0.00014051,0.9475,0.972
2,1.5612244897959182,2,0.01,10,1,-3.4575678276198154,0.0025,-3.195858862516728,0.002,0.00014051,0.955,0.978
2,1.6020408163265305,2,0.01,10,1,-3.4006037607263306,0.0025,-3.1326358370613554,0.001,0.00014051,0.96,0.98
2,1.6428571428571428,2,0.01,10,1,-3.346545336667793,0.0025,-3.07396668670133,0.0,0.00014051,0.965,0.982
2,1.683673469387755,2,0.01,10,1,-3.3171095683126977,0.0025,-3.0394231052914784,0.0,0.00014051,0.975,0.984
2,1.7244897959183672,2,0.01,10,1,-3.2881611148843,0.0025,-3.0049319640014245,0.0,0.00014051,0.9825,0.986
2,1.7653061224489794,2,0.01,10,1,-3.2662332111834433,0.0025,-2.9778496012647646,0.0,0.00014051,0.985,0.991
2,1.8061224489795917,2,0.01,10,1,-3.2433250912740323,0.0025,-2.950932723646735,0.0,0.00014051,0.9875,0.992
2,1.846938775510204,2,0.01,10,1,-3.2176588997462865,0.0,-2.9232744371022426,0.0,0.00014051,0.9875,0.994
2,1.8877551020408163,2,0.01,10,1,-3.186580840769966,0.0,-2.891708355330402,0.0,0.00014051,0.99,0.995
2,1.9285714285714284,2,0.01,10,1,-3.1526870153542466,0.0,-2.8577115644860513,0.0,0.00014051,0.9925,0.995
2,1.9693877551020407,2,0.01,10,1,-3.117557949346239,0.0,-2.8225674566605248,0.0,0.00014051,0.9925,0.996
2,2.010204081632653,2,0.01,10,1,-3.084655116613172,0.0,-2.7873417260904914,0.0,0.00014051,0.9925,0.997
2,2.0510204081632653,2,0.01,10,1,-3.0510144203788316,0.0,-2.752086574264232,0.0,0.00014051,0.995,0.997
2,2.091836734693877,2,0.01,10,1,-3.016632364371078,0.0,-2.716339711390462,0.0,0.00014051,0.9975,0.997
2,2.13265306122449,2,0.01,10,1,-2.9822503053220277,0.0,-2.6802725237255727,0.0,0.00014051,0.9975,0.997
2,2.1734693877551017,2,0.01,10,1,-2.947755384326501,0.0,-2.644175106968857,0.0,0.00014051,0.9975,0.998
2,2.2142857142857144,2,0.01,10,1,-2.9131499431035315,0.0,-2.608018564147062,0.0,0.00014051,0.9975,0.998
2,2.2551020408163263,2,0.01,10,1,-2.878544504692414,0.0,-2.5718018269693395,0.0,0.00014051,0.9975,0.998
2,2.2959183673469385,2,0.01,10,1,-2.84393906807779,0.0,-2.535295797186514,0.0,0.00014051,1.0,0.998
2,2.336734693877551,2,0.01,10,1,-2.819125019991817,0.0,-2.5106572306291715,0.0,0.00014051,1.0,0.998
2,2.377551020408163,2,0.01,10,1,-2.8019361940150818,0.0,-2.4945663434374556,0.0,0.00014051,1.0,0.998
2,2.4183673469387754,2,0.01,10,1,-2.7841709545048707,0.0,-2.4783048170596307,0.0,0.00014051,1.0,0.998
2,2.4591836734693877,2,0.01,10,1,-2.766405714136421,0.0,-2.461710257957443,0.0,0.00014051,1.0,0.998
2,2.5,2,0.01,10,1,-2.7486404803146565,0.0,-2.444739502954365,0.0,0.00014051,1.0,0.998
