seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
70,1,70,0.3,1,1,-0.8443895810384945,0.0,-0.8436959844439018,0.0,0.003047825,0.0,0.0
