,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],0.8640482794596193,0.835,0.04,1.0
1,"(100,)",-3.9197559669454063,-6.099885156887834,0.0,[0.015],0.28294589364196365,0.835,0.015,1.0
2,"(200,)",-3.8656773186485567,-6.001458401110045,0.0,[0.015],0.23266284283465058,0.825,0.015,1.0
3,"(300,)",-3.857227972014871,-5.986440715097971,0.0,[0.01],0.21996943368826183,0.825,0.01,1.0
4,"(400,)",-3.85424458771143,-5.981595189356035,0.0,[0.01],0.21813797392432402,0.825,0.01,1.0
5,"(500,)",-3.8532181399763634,-5.979909003937734,0.0,[0.01],0.21747241857428443,0.825,0.01,1.0
