seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
0,0.0001,0,0.05,1.5,4,0.4405820916022775,0.13,0.360391834992699,0.106,0.002570015,0.0,0.0,0.7695704735598804,0.6941283144967169,-0.924173744309641
0,0.00021544346900318845,0,0.05,1.5,4,0.4405820949259852,0.13,0.3603918367450247,0.106,0.002570015,0.0,0.0,0.7695704760890765,0.6941283187537115,-0.9241737448285168
0,0.00046415888336127773,0,0.05,1.5,4,0.4219647698466367,0.1275,0.3371704426973874,0.105,0.002570015,0.0,0.0,0.7403135385812547,0.6584020564522995,-0.9225552318401021
0,0.001,0,0.05,1.5,4,0.4132748689600089,0.125,0.3122548236340836,0.104,0.002570015,0.0,0.0,0.7364874288216359,0.6231629443090556,-0.922093329363519
0,0.002154434690031882,0,0.05,1.5,4,0.36871145180961723,0.1075,0.26028630582348117,0.093,0.002570015,0.0,0.0,0.7204005416950573,0.5745489794923908,-0.9181870848591193
0,0.004641588833612777,0,0.05,1.5,4,0.278932951900353,0.0775,0.165983465328222,0.076,0.002570015,0.0,0.0,0.6405482272566957,0.46356173373056936,-0.9134452055268665
0,0.01,0,0.05,1.5,4,0.11935809808937911,0.065,0.03749676667072856,0.054,0.002570015,0.0,0.0,0.4139368594852537,0.28253002850520936,-0.9040643821051898
0,0.021544346900318822,0,0.05,1.5,4,-0.0125438855481547,0.05,-0.06830195979793967,0.039,0.002570015,0.0,0.0,0.21108380676617963,0.15732979731830624,-0.8887785725198286
0,0.046415888336127774,0,0.05,1.5,4,-0.280250647698611,0.0075,-0.28935240448650656,0.01,0.002570015,0.0,0.0,-0.13913937628301848,-0.1426271377333784,-0.85896145926186
0,0.1,0,0.05,1.5,4,-0.4305579708712571,0.0,-0.43384968643286975,0.001,0.002570015,0.0,0.0,-0.3207021014147044,-0.3281177625949016,-0.8435171258291493
0,0.11,0,0.05,1.5,4,-0.4574150305774981,0.0,-0.4610287637019112,0.001,0.002570015,0.0,0.0,-0.35649583819795655,-0.3612503850554132,-0.8400614996093718
0,0.17357142857142857,0,0.05,1.5,4,-0.5637750171536577,0.0,-0.5665146264301052,0.0,0.002570015,0.0,0.0,-0.4904801808950277,-0.4956902738068467,-0.8291520047788449
0,0.23714285714285716,0,0.05,1.5,4,-0.6084325737631276,0.0,-0.608658697855677,0.0,0.002570015,0.0,0.0,-0.5497551121610053,-0.557966487776984,-0.8252782326532877
0,0.3007142857142857,0,0.05,1.5,4,-0.6317460720661818,0.0,-0.6295469150332449,0.0,0.002570015,0.0,0.0,-0.5809431181287377,-0.5892848859681599,-0.8229350696255342
