seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
30,0.0001,30,0.3,2,1,-425.47916559489676,1.0,-424.91688869893227,1.0,0.008074038
30,0.00021544346900318845,30,0.3,2,1,-425.4774107234807,1.0,-424.914894495534,1.0,0.008074038
30,0.00046415888336127773,30,0.3,2,1,-425.4749392156276,1.0,-424.9124687714633,1.0,0.008074038
30,0.001,30,0.3,2,1,-425.46963466451814,1.0,-424.907235332133,1.0,0.008074038
30,0.002154434690031882,30,0.3,2,1,-425.4588441351921,1.0,-424.89659185916764,1.0,0.008074038
30,0.004641588833612777,30,0.3,2,1,-425.4357056815905,1.0,-424.8737039374932,1.0,0.008074038
30,0.01,30,0.3,2,1,-425.38586929364595,1.0,-424.8244244620102,1.0,0.008074038
30,0.021544346900318822,30,0.3,2,1,-425.2785187267262,1.0,-424.7182701775222,1.0,0.008074038
30,0.046415888336127774,30,0.3,2,1,-425.0472394012658,1.0,-424.489566906115,1.0,0.008074038
30,0.1,30,0.3,2,1,-424.54896562074146,1.0,-423.99684461623303,1.0,0.008074038
30,0.11,30,0.3,2,1,-424.4559772961329,1.0,-423.9048919467781,1.0,0.008074038
30,0.17357142857142857,30,0.3,2,1,-423.86483349335236,0.995,-423.3203333528266,0.992,0.008074038
30,0.23714285714285716,30,0.3,2,1,-423.2736902048433,0.985,-422.73577506128635,0.986,0.008074038
30,0.3007142857142857,30,0.3,2,1,-422.68254683146426,0.96,-422.1512167583127,0.974,0.008074038
30,0.36428571428571427,30,0.3,2,1,-422.0914036445033,0.94,-421.56665858513276,0.946,0.008074038
30,0.4278571428571428,30,0.3,2,1,-421.5002603623491,0.91,-420.982100368465,0.898,0.008074038
30,0.49142857142857144,30,0.3,2,1,-420.90911693271016,0.885,-420.39754200978194,0.862,0.008074038
30,0.555,30,0.3,2,1,-420.3179737333589,0.84,-419.8129838542106,0.836,0.008074038
30,0.6185714285714285,30,0.3,2,1,-419.7268304911024,0.805,-419.2284256952253,0.782,0.008074038
30,0.6821428571428572,30,0.3,2,1,-419.13568716861135,0.765,-418.6438674034931,0.72,0.008074038
30,0.7457142857142857,30,0.3,2,1,-418.5445439750025,0.685,-418.05930928829616,0.678,0.008074038
30,0.8092857142857143,30,0.3,2,1,-417.9534006496994,0.66,-417.4747510063011,0.628,0.008074038
30,0.8728571428571429,30,0.3,2,1,-417.3622573337567,0.635,-416.89019276538454,0.56,0.008074038
30,0.9364285714285714,30,0.3,2,1,-416.7711140724275,0.58,-416.30563459617343,0.518,0.008074038
30,1.0,30,0.3,2,1,-416.1799707745394,0.535,-415.7210763283129,0.464,0.008074038
30,1.1,30,0.3,2,1,-415.2500823641006,0.455,-414.801546452224,0.414,0.008074038
30,1.2625000000000002,30,0.3,2,1,-413.73901400296234,0.335,-413.30731068945636,0.336,0.008074038
30,1.425,30,0.3,2,1,-412.227945364183,0.28,-411.81307468570265,0.256,0.008074038
30,1.5875000000000001,30,0.3,2,1,-410.71687694311623,0.195,-410.3188388509867,0.21,0.008074038
30,1.75,30,0.3,2,1,-409.20580839940624,0.17,-408.8246028908027,0.166,0.008074038
30,1.9125,30,0.3,2,1,-407.69473988063123,0.135,-407.3303669725132,0.128,0.008074038
30,2.075,30,0.3,2,1,-406.18367143260417,0.125,-405.83613115035405,0.102,0.008074038
30,2.2375,30,0.3,2,1,-404.67260287557656,0.09,-404.34189516253616,0.08,0.008074038
30,2.4000000000000004,30,0.3,2,1,-403.16153446871726,0.085,-402.84765938911744,0.066,0.008074038
30,2.5625,30,0.3,2,1,-401.6482236080101,0.055,-401.3509214586609,0.056,0.008074038
30,2.725,30,0.3,2,1,-400.12581618798276,0.045,-399.84354017806146,0.056,0.008074038
30,2.8875,30,0.3,2,1,-398.58046542085685,0.045,-398.3134701805172,0.042,0.008074038
30,3.0500000000000003,30,0.3,2,1,-397.02649371033925,0.025,-396.7742044324348,0.03,0.008074038
30,3.2125000000000004,30,0.3,2,1,-395.4622217534702,0.025,-395.22677924294845,0.026,0.008074038
30,3.375,30,0.3,2,1,-393.8878185318276,0.02,-393.66935267308776,0.024,0.008074038
30,3.5375,30,0.3,2,1,-392.3112772099092,0.02,-392.1094079174554,0.014,0.008074038
30,3.7,30,0.3,2,1,-390.73473597396907,0.015,-390.54946327689174,0.008,0.008074038
30,3.8625000000000003,30,0.3,2,1,-389.1574153455929,0.015,-388.9886490162682,0.006,0.008074038
30,4.025,30,0.3,2,1,-387.51121571671945,0.015,-387.3479257245081,0.004,0.008074038
30,4.1875,30,0.3,2,1,-385.7265002378484,0.01,-385.557362605018,0.004,0.008074038
30,4.35,30,0.3,2,1,-383.73838294111306,0.01,-383.54766786348716,0.004,0.008074038
30,4.5125,30,0.3,2,1,-381.52624806814407,0.01,-381.3060722552896,0.002,0.008074038
30,4.675000000000001,30,0.3,2,1,-379.0539331820437,0.01,-378.81220945343773,0.002,0.008074038
30,4.8375,30,0.3,2,1,-376.3878464489524,0.01,-376.1276978505474,0.002,0.008074038
30,5.0,30,0.3,2,1,-373.53948614185674,0.005,-373.26898130692484,0.0,0.008074038
