seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
6,6,0.8468715004999894,0.5299630666926219,0.02757865079284181,-2.9244281475398632,-0.41997238660253505,-9.105824866325872,-3.2334058409529662,-5.630580577499361,-2.0974265339799034,3.6609883415234767
