seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
20,20,0.6376655742871418,0.22972604982678974,0.2672671954814404,-0.3321850678124486,-0.6288964204381268,-1.0052451401500488,-0.7908765612984574,-0.8093115543048552
