,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8892499935109475,-0.7619504018993867,-0.47616623089740023,-0.47616623089740023,-0.47616623089740023,[0.232],0.7402772299086952,0.0,0.232,"(0,)",-0.761950401899378,-0.46548544921834684,[0.29],0.842771570416889,0.29
1,0.5423728813559322,-0.8835847155317506,-0.7502032666613488,-0.48641421686468195,-0.48641421686468195,-0.48641421686468195,[0.222],0.6576990630956933,0.0,0.222,"(0,)",-0.7502032666613065,-0.472993800371574,[0.27],0.758225442227908,0.27
2,0.5847457627118644,-0.8790374524868555,-0.7388874658770062,-0.49445325700064957,-0.49445325700064957,-0.49445325700064957,[0.194],0.5889074518813592,0.0,0.194,"(0,)",-0.7388874658770004,-0.47885222411050693,[0.245],0.6889611169911786,0.245
3,0.6271186440677966,-0.8752744967223958,-0.7278882899344976,-0.5012886913059811,-0.5012886913059811,-0.5012886913059811,[0.184],0.5303599222231045,0.0,0.184,"(0,)",-0.7278882899344972,-0.4828898731301316,[0.235],0.6290337387571235,0.235
4,0.6694915254237288,-0.8716840846300528,-0.7171649977113873,-0.5085769777945681,-0.5085769777945681,-0.5085769777945681,[0.174],0.47557874985203596,0.0,0.174,"(0,)",-0.7171649977113823,-0.48569107067509837,[0.22],0.5721242558950786,0.22
5,0.711864406779661,-0.8677025527201183,-0.7067188119756924,-0.5154152994835389,-0.5154152994835389,-0.5154152994835389,[0.158],0.42467221464589067,0.0,0.158,"(0,)",-0.7067188119756821,-0.4886458931254844,[0.21],0.5166428093800701,0.21
6,0.7542372881355932,-0.8643234513560937,-0.6965306195030078,-0.5209756561114505,-0.5209756561114505,-0.5209756561114505,[0.15],0.3807737362017401,0.0,0.15,"(0,)",-0.6965306195030095,-0.4909150678783057,[0.18],0.46828484105954526,0.18
7,0.7966101694915254,-0.8611550373645516,-0.6865563420675039,-0.5266837857266341,-0.5266837857266341,-0.5266837857266341,[0.14],0.3404444972799596,0.0,0.14,"(0,)",-0.6865563420674797,-0.49368336294160714,[0.175],0.4241855492346602,0.175
8,0.8389830508474576,-0.8583980464305707,-0.6767703718838093,-0.5313393614726342,-0.5313393614726342,-0.5313393614726342,[0.124],0.3052016969890812,0.0,0.124,"(0,)",-0.6767703718838027,-0.4958838745116814,[0.155],0.3842611663367474,0.155
9,0.8813559322033898,-0.8560237431698213,-0.6671376671076044,-0.5347536582774437,-0.5347536582774437,-0.5347536582774437,[0.108],0.27580648955465137,0.0,0.108,"(0,)",-0.6671376671076026,-0.4977803592122647,[0.13],0.35300993650486995,0.13
10,0.923728813559322,-0.8539513581320434,-0.6576314920384853,-0.537557202991949,-0.537557202991949,-0.537557202991949,[0.1],0.2503986369632851,0.0,0.1,"(0,)",-0.657631492038498,-0.49943560599244374,[0.115],0.326192490728284,0.115
11,0.9661016949152542,-0.852123764089781,-0.6482312344521031,-0.5400295241199833,-0.5400295241199833,-0.5400295241199833,[0.098],0.22707535226396558,0.0,0.098,"(0,)",-0.6482312344521043,-0.5008951829563331,[0.11],0.3020728944888025,0.11
12,1.0084745762711864,-0.8501765220704871,-0.6389247822060045,-0.5416966857274456,-0.5416966857274456,-0.5416966857274456,[0.088],0.20672080181307734,0.0,0.088,"(0,)",-0.6389247822060444,-0.5019191585916695,[0.105],0.2804056123889017,0.105
13,1.0508474576271185,-0.8482107316571343,-0.6297114720116276,-0.5427143589014862,-0.5427143589014862,-0.5427143589014862,[0.08],0.18882223791069147,0.0,0.08,"(0,)",-0.6297114720116448,-0.502496431904582,[0.1],0.2601490893690745,0.1
14,1.0932203389830508,-0.8460590580712883,-0.6205894072823803,-0.5435668471373513,-0.5435668471373513,-0.5435668471373513,[0.072],0.1726403409245672,0.0,0.072,"(0,)",-0.6205894072823958,-0.503034291431191,[0.1],0.24029307197205774,0.1
15,1.1355932203389831,-0.8441231000366044,-0.6115517224485609,-0.5443339024017413,-0.5443339024017413,-0.5443339024017413,[0.066],0.15828997562228198,0.0,0.066,"(0,)",-0.6115517224486144,-0.5035183183510028,[0.1],0.22076727158619708,0.1
16,1.1779661016949152,-0.841879402434392,-0.6025944938047335,-0.5451232354029374,-0.5451232354029374,-0.5451232354029374,[0.062],0.14500823138368368,0.0,0.062,"(0,)",-0.6025944938014187,-0.504159327151989,[0.095],0.20202681671828804,0.095
17,1.2203389830508473,-0.8395445062773274,-0.5937235758862056,-0.5460928253648262,-0.5460928253648262,-0.5460928253648262,[0.06],0.1314814065850342,0.0,0.06,"(0,)",-0.5937235758861241,-0.5048822217570944,[0.095],0.18379857291449447,0.095
18,1.2627118644067796,-0.8374245617366769,-0.5849322707494864,-0.5469190629182978,-0.5469190629182978,-0.5469190629182978,[0.056],0.11915995765295204,0.0,0.056,"(0,)",-0.5849322707494766,-0.5055379888189835,[0.095],0.16584913569056092,0.095
19,1.305084745762712,-0.8352182720180491,-0.5762147232523434,-0.5478366735306688,-0.5478366735306688,-0.5478366735306688,[0.05],0.10751337225926315,0.0,0.05,"(0,)",-0.5762147232523254,-0.5066604740121631,[0.09],0.1481413563395398,0.09
20,1.347457627118644,-0.8331320386324037,-0.5675699662254463,-0.5486417599697337,-0.5486417599697337,-0.5486417599697337,[0.048],0.0970865049086449,0.0,0.048,"(0,)",-0.5675699662254443,-0.5078216197827666,[0.09],0.13103115777030283,0.09
21,1.3898305084745761,-0.8312171299510169,-0.5589900226707857,-0.549266077971786,-0.549266077971786,-0.549266077971786,[0.046],0.0874394093740395,0.0,0.046,"(0,)",-0.5589900226707789,-0.5088869121796804,[0.075],0.1162997817275547,0.075
22,1.4322033898305084,-0.8294504969481609,-0.550467886795923,-0.5498419968235643,-0.5498419968235643,-0.5498419968235643,[0.04],0.07886133279848984,0.0,0.04,"(0,)",-0.5504678867958068,-0.5098697995712819,[0.07],0.10263429863112576,0.07
23,1.4745762711864407,-0.8278173453637928,-0.5419975651739736,-0.5503656247380392,-0.5503656247380392,-0.5503656247380392,[0.038],0.07131966903101702,0.0,0.038,"(0,)",-0.5419975651739724,-0.510778240253326,[0.055],0.09012548807615099,0.055
24,1.5169491525423728,-0.8263000602818151,-0.5335738944160971,-0.5507908366759263,-0.5507908366759263,-0.5507908366759263,[0.034],0.06454765824337971,0.0,0.034,"(0,)",-0.5335738944160984,-0.5116223010026953,[0.05],0.08089655280511888,0.05
25,1.559322033898305,-0.8248866682431414,-0.5251923986753404,-0.5511310420103673,-0.5511310420103673,-0.5511310420103673,[0.026],0.05890774251338581,0.0,0.026,"(0,)",-0.525192398675341,-0.512408559226059,[0.04],0.07314467571985431,0.04
26,1.6016949152542372,-0.823566314396586,-0.5168491754043967,-0.5514099296764305,-0.5514099296764305,-0.5514099296764305,[0.022],0.054298263482188906,0.0,0.022,"(0,)",-0.5168491754043962,-0.5131430861419397,[0.03],0.06674440038929771,0.03
27,1.6440677966101696,-0.8223300368596188,-0.5085408037293714,-0.5515922749112732,-0.5515922749112732,-0.5515922749112732,[0.018],0.05051483202482444,0.0,0.018,"(0,)",-0.5085408037293628,-0.5138306540576729,[0.025],0.061832162985654616,0.025
28,1.6864406779661016,-0.8211686452242617,-0.5002642711392393,-0.5517583528292785,-0.5517583528292785,-0.5517583528292785,[0.018],0.04705258214026523,0.0,0.018,"(0,)",-0.5002642711392387,-0.5144769174455858,[0.025],0.05740326905539724,0.025
29,1.7288135593220337,-0.8200761014632452,-0.4920169116040577,-0.5519145524277206,-0.5519145524277206,-0.5519145524277206,[0.018],0.04362944926445245,0.0,0.018,"(0,)",-0.4920169116040585,-0.5148989702424678,[0.025],0.053006256433968335,0.025
30,1.771186440677966,-0.8190459861390015,-0.4837963570360236,-0.5520618246680875,-0.5520618246680875,-0.5520618246680875,[0.016],0.040359017647473856,0.0,0.016,"(0,)",-0.48379635703602425,-0.5152933934967109,[0.025],0.04863826777708752,0.025
31,1.8135593220338984,-0.8180728405842191,-0.4756004953374097,-0.5522009522931195,-0.5522009522931195,-0.5522009522931195,[0.016],0.037373414211573974,0.0,0.016,"(0,)",-0.4756004953374103,-0.5156660036534509,[0.02],0.04435657454325963,0.02
32,1.8559322033898304,-0.8171518716000306,-0.46742743603915615,-0.5522223738016845,-0.5522223738016845,-0.5522223738016845,[0.014],0.034737971670695304,0.0,0.014,"(0,)",-0.4674274360391565,-0.516018635305595,[0.015],0.04105710779730155,0.015
33,1.8983050847457625,-0.8162788256264432,-0.4592754813586213,-0.552241012143853,-0.552241012143853,-0.552241012143853,[0.012],0.03226637648317153,0.0,0.012,"(0,)",-0.4592754813586221,-0.5163529160177303,[0.015],0.03846222260606422,0.015
34,1.9406779661016949,-0.8154499117223752,-0.45114310175469274,-0.5522587077392934,-0.5522587077392934,-0.5522587077392934,[0.01],0.03040545527003917,0.0,0.01,"(0,)",-0.4511431017546932,-0.5166702964720963,[0.015],0.03588075839403135,0.015
35,1.9830508474576272,-0.8146617390447022,-0.44302891517859644,-0.5522755329228977,-0.5522755329228977,-0.5522755329228977,[0.008],0.02893032452392951,0.0,0.008,"(0,)",-0.44302891517859677,-0.5169720748008896,[0.01],0.034051554852213214,0.01
36,2.0254237288135593,-0.8139112652502603,-0.43493166937479716,-0.5522915527582539,-0.5522915527582539,-0.5522915527582539,[0.008],0.027475472104212178,0.0,0.008,"(0,)",-0.4349316693747973,-0.5172594163897402,[0.01],0.03238143708821035,0.01
37,2.0677966101694913,-0.8131957528667356,-0.4268502267134596,-0.5523068258971539,-0.5523068258971539,-0.5523068258971539,[0.008],0.026030569621076423,0.0,0.008,"(0,)",-0.42685022671345946,-0.5175333702681955,[0.01],0.030716840397995174,0.01
38,2.110169491525424,-0.8125127315833199,-0.4187835511357399,-0.552318156435139,-0.552318156435139,-0.552318156435139,[0.008],0.02459492662726613,0.0,0.008,"(0,)",-0.4187835511357402,-0.517794883150789,[0.01],0.029057390777595258,0.01
39,2.152542372881356,-0.8118599655602043,-0.4107306968714708,-0.5522691585730013,-0.5522691585730013,-0.5522691585730013,[0.006],0.02332526632851554,0.0,0.006,"(0,)",-0.41073069687147074,-0.5180448117378016,[0.01],0.02740274811294804,0.01
40,2.194915254237288,-0.8112354253271861,-0.4026907986508637,-0.5521618891594243,-0.5521618891594243,-0.5521618891594243,[0.006],0.02221328374138282,0.0,0.006,"(0,)",-0.4026907986508636,-0.5182839334478405,[0.01],0.025752602326296396,0.01
41,2.23728813559322,-0.8106372635618664,-0.3946630631813864,-0.5520591505147916,-0.5520591505147916,-0.5520591505147916,[0.006],0.021108977620142508,0.0,0.006,"(0,)",-0.3946630631813861,-0.5185129556344894,[0.01],0.024106670036277787,0.01
42,2.2796610169491522,-0.8100637950190983,-0.3866467617003081,-0.5519479968261594,-0.5519479968261594,-0.5519479968261594,[0.006],0.020011863243653984,0.0,0.006,"(0,)",-0.38664676170030793,-0.5187325237281448,[0.01],0.022464691710096275,0.01
43,2.3220338983050848,-0.8095134783763528,-0.37864122344625817,-0.5518321098516512,-0.5518321098516512,-0.5518321098516512,[0.004],0.019033448633120696,0.0,0.004,"(0,)",-0.3786412234462574,-0.5189432278556066,[0.01],0.020826429132814208,0.01
44,2.364406779661017,-0.8089849009173998,-0.3706458299181304,-0.5517208008876685,-0.5517208008876685,-0.5517208008876685,[0.004],0.01830485577485626,0.0,0.004,"(0,)",-0.3706458299181304,-0.5191456088591729,[0.005],0.01946362756429554,0.005
45,2.406779661016949,-0.8084767653056374,-0.3626600098081171,-0.5516101227140937,-0.5516101227140937,-0.5516101227140937,[0.004],0.017580469268383803,0.0,0.004,"(0,)",-0.3626600098081174,-0.5193401629715529,[0.005],0.018760335758480975,0.005
46,2.4491525423728815,-0.8079878774313755,-0.3546832345328685,-0.5515022171374862,-0.5515022171374862,-0.5515022171374862,[0.002],0.017016394123779838,0.0,0.002,"(0,)",-0.3546832345328687,-0.5195273478376488,[0.005],0.01805433892970878,0.005
47,2.4915254237288136,-0.8075171365844614,-0.3467150142534109,-0.5513983170429305,-0.5513983170429305,-0.5513983170429305,[0.002],0.01664328800565413,0.0,0.002,"(0,)",-0.34671501425341084,-0.5197075848974481,[0.005],0.017345794509032272,0.005
48,2.5338983050847457,-0.8070635261801999,-0.3387548943450355,-0.5512981980143348,-0.5512981980143348,-0.5512981980143348,[0.002],0.016272484716689267,0.0,0.002,"(0,)",-0.3387548943450357,-0.5198812632956056,[0.005],0.016634847672085347,0.005
49,2.5762711864406778,-0.8066261057255807,-0.33080245225033056,-0.5512016524424913,-0.5512016524424913,-0.5512016524424913,[0.002],0.015903858713565,0.0,0.002,"(0,)",-0.33080245225033084,-0.5200487430623493,[0.005],0.015921632532577626,0.005
50,2.61864406779661,-0.8062040037184813,-0.3228572946670411,-0.5511084879518757,-0.5511084879518757,-0.5511084879518757,[0.002],0.015537293592429486,0.0,0.002,"(0,)",-0.3228572946670411,-0.5202103578340134,[0.005],0.01520627319114736,0.005
51,2.6610169491525424,-0.8057964113370003,-0.3149190550299806,-0.5510185260081342,-0.5510185260081342,-0.5510185260081342,[0.002],0.015172681260007937,0.0,0.002,"(0,)",-0.3149190550299807,-0.5203664172538474,[0.],0.015,0.0
52,2.7033898305084745,-0.8054025768126101,-0.30698739125141844,-0.5509316006716997,-0.5509316006716997,-0.5509316006716997,[0.],0.015,0.0,0.0,"(0,)",-0.3069873912514177,-0.5205172091354395,[0.],0.015,0.0
53,2.7457627118644066,-0.8050218004098613,-0.2990619836891644,-0.5508461721267567,-0.5508461721267567,-0.5508461721267567,[0.],0.015,0.0,0.0,"(0,)",-0.29906198368916387,-0.5206630013708718,[0.],0.015,0.0
54,2.788135593220339,-0.8046534299267771,-0.2911425333158439,-0.5507616600333013,-0.5507616600333013,-0.5507616600333013,[0.],0.015,0.0,0.0,"(0,)",-0.29114253331584344,-0.5208040436622684,[0.],0.015,0.0
55,2.830508474576271,-0.8042968566663131,-0.28322876006618797,-0.550679854491663,-0.550679854491663,-0.550679854491663,[0.],0.015,0.0,0.0,"(0,)",-0.28322876006618763,-0.5209405690570557,[0.],0.015,0.0
56,2.8728813559322033,-0.8039515118111062,-0.2753204013423739,-0.5506006249975954,-0.5506006249975954,-0.5506006249975954,[0.],0.015,0.0,0.0,"(0,)",-0.2753204013423732,-0.5210727953336,[0.],0.015,0.0
57,2.9152542372881354,-0.8036168631616931,-0.26741721065984786,-0.5505238494522926,-0.5505238494522926,-0.5505238494522926,[0.],0.015,0.0,0.0,"(0,)",-0.26741721065984736,-0.5212009262541543,[0.],0.015,0.0
58,2.9576271186440675,-0.80329241219322,-0.2595189564183499,-0.5504494134825139,-0.5504494134825139,-0.5504494134825139,[0.],0.015,0.0,0.0,"(0,)",-0.2595189564183483,-0.5213251526920827,[0.],0.015,0.0
59,3.0,-0.8029776913945804,-0.2516254207847232,-0.5503772098269978,-0.5503772098269978,-0.5503772098269978,[0.],0.015,0.0,0.0,"(0,)",-0.25162542078472183,-0.5214456536414026,[0.],0.015,0.0
