,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8486616242518638,-0.7215977935043213,-0.4612136340612459,-0.4612136340612459,-0.4612136340612459,[0.218],0.6482977445642424,0.0,0.218,"(0,)",-0.7215977935043111,-0.5192696416731285,[0.22],0.5165653803718787,0.22
1,0.5423728813559322,-0.8459575978043152,-0.7110541656243912,-0.46804274424957504,-0.46804274424957504,-0.46804274424957504,[0.2],0.5818643313334418,0.0,0.2,"(0,)",-0.7110541656243896,-0.5274869550847959,[0.195],0.4425051250051361,0.195
2,0.5847457627118644,-0.8431025379391363,-0.700794847045925,-0.47336090836538774,-0.47336090836538774,-0.47336090836538774,[0.182],0.5259913122332105,0.0,0.182,"(0,)",-0.700794847045892,-0.5348003744069133,[0.185],0.38130138154684107,0.185
3,0.6271186440677966,-0.8404826071349237,-0.6908017889296665,-0.4773030824115518,-0.4773030824115518,-0.4773030824115518,[0.168],0.4788471788988937,0.0,0.168,"(0,)",-0.6908017889296526,-0.5405593743378138,[0.165],0.33344159245946886,0.165
4,0.6694915254237288,-0.838333847561219,-0.6810141615845153,-0.4799189487934812,-0.4799189487934812,-0.4799189487934812,[0.154],0.4395087152401753,0.0,0.154,"(0,)",-0.6810141615845143,-0.5448256085209104,[0.14],0.29530888806203115,0.14
5,0.711864406779661,-0.8365331716659239,-0.671386073134441,-0.4814388522857884,-0.4814388522857884,-0.4814388522857884,[0.138],0.4065042012381557,0.0,0.138,"(0,)",-0.6713860731344014,-0.5477150683372933,[0.125],0.2644553445110128,0.125
6,0.7542372881355932,-0.834997408877306,-0.6618848311734078,-0.482553090399321,-0.482553090399321,-0.482553090399321,[0.132],0.3767295725103908,0.0,0.132,"(0,)",-0.6618848311734168,-0.5498904864622736,[0.115],0.23746155809463038,0.115
7,0.7966101694915254,-0.8334512493825118,-0.6524879282778292,-0.48371445600853347,-0.48371445600853347,-0.48371445600853347,[0.118],0.3506086482259219,0.0,0.118,"(0,)",-0.6524879282778377,-0.5519088037927833,[0.115],0.21203198594247424,0.115
8,0.8389830508474576,-0.8315543586659893,-0.64319730651123,-0.48530720184196646,-0.48530720184196646,-0.48530720184196646,[0.11],0.32586524174132997,0.0,0.11,"(0,)",-0.6431973065214234,-0.5544558355267433,[0.11],0.1867725126730836,0.11
9,0.8813559322033898,-0.8296603211214266,-0.6340151334697038,-0.48681866191893014,-0.48681866191893014,-0.48681866191893014,[0.102],0.30361880491148735,0.0,0.102,"(0,)",-0.6340151334696511,-0.5565014087092647,[0.105],0.16311177279085187,0.105
10,0.923728813559322,-0.8276124764733134,-0.6249379604626346,-0.48793968256860054,-0.48793968256860054,-0.48793968256860054,[0.096],0.2835909042964556,0.0,0.096,"(0,)",-0.6249379604626213,-0.5579441452149482,[0.09],0.14249699366903973,0.09
11,0.9661016949152542,-0.8258018907848892,-0.6159545104308022,-0.48872863924063786,-0.48872863924063786,-0.48872863924063786,[0.094],0.26487453014397166,0.0,0.094,"(0,)",-0.6159545104307805,-0.5590819782370827,[0.08],0.1254058869631023,0.08
12,1.0084745762711864,-0.824063038129718,-0.6070521974974771,-0.48935227302940243,-0.48935227302940243,-0.48935227302940243,[0.082],0.2484583477315782,0.0,0.082,"(0,)",-0.6070521974974546,-0.5601754983713507,[0.075],0.10935877894584582,0.075
13,1.0508474576271185,-0.8219537720338623,-0.5982370599366784,-0.48998825511675553,-0.48998825511675553,-0.48998825511675553,[0.072],0.23425334444427676,0.0,0.072,"(0,)",-0.598237059936681,-0.5612816687185607,[0.06],0.09476653285690992,0.06
14,1.0932203389830508,-0.8198269364318291,-0.5895101901910638,-0.4905490174640091,-0.4905490174640091,-0.4905490174640091,[0.07],0.22068133089710457,0.0,0.07,"(0,)",-0.5895101901910607,-0.5621737697105293,[0.06],0.08324179541942546,0.06
15,1.1355932203389831,-0.817787024491924,-0.5808695829139229,-0.4910247362159684,-0.4910247362159684,-0.4910247362159684,[0.066],0.2075064898008081,0.0,0.066,"(0,)",-0.580869582913917,-0.5629133791310972,[0.05],0.07235240929126224,0.05
16,1.1779661016949152,-0.8159435864559369,-0.572304896986293,-0.4914374507318546,-0.4914374507318546,-0.4914374507318546,[0.064],0.19526347349711437,0.0,0.064,"(0,)",-0.5723048969862475,-0.5635818475724916,[0.04],0.06430972419203548,0.04
17,1.2203389830508473,-0.8142683242262697,-0.5638065484258864,-0.4917942646829611,-0.4917942646829611,-0.4917942646829611,[0.058],0.1838381632061306,0.0,0.058,"(0,)",-0.5638065484259925,-0.5641891983214977,[0.04],0.0572362754744765,0.04
18,1.2627118644067796,-0.8127363213407272,-0.5553665596717324,-0.4918761798886689,-0.4918761798886689,-0.4918761798886689,[0.056],0.17330036699367152,0.0,0.056,"(0,)",-0.5553665596717411,-0.5647084436374166,[0.035],0.05043273377353657,0.035
19,1.305084745762712,-0.8113297508918841,-0.5469782244953625,-0.4918978512433324,-0.4918978512433324,-0.4918978512433324,[0.054],0.1631012113558507,0.0,0.054,"(0,)",-0.5469782244952583,-0.564856382149511,[0.03],0.04502938383423492,0.03
20,1.347457627118644,-0.8100348466354591,-0.5386358604797755,-0.491917748233815,-0.491917748233815,-0.491917748233815,[0.048],0.15372852065548614,0.0,0.048,"(0,)",-0.538635860479775,-0.564992884696378,[0.02],0.040496872172642306,0.02
21,1.3898305084745761,-0.8088364634571451,-0.5303346126379133,-0.4919361808909163,-0.4919361808909163,-0.4919361808909163,[0.046],0.1453998154389179,0.0,0.046,"(0,)",-0.530334612637905,-0.5651192558737256,[0.015],0.037408823115837535,0.015
22,1.4322033898305084,-0.8077231829576657,-0.5220703072221343,-0.4919405025165834,-0.4919405025165834,-0.4919405025165834,[0.042],0.13765516745424577,0.0,0.042,"(0,)",-0.5220703072221302,-0.5651715761423604,[0.01],0.03586900098699573,0.01
23,1.4745762711864407,-0.8066867405670037,-0.5138393308357871,-0.49192741102600557,-0.49192741102600557,-0.49192741102600557,[0.034],0.13053523091186794,0.0,0.034,"(0,)",-0.5138393308357879,-0.5651159654079146,[0.01],0.03437701379457893,0.01
24,1.5169491525423728,-0.8057190414387525,-0.5056385390055957,-0.491894326178905,-0.491894326178905,-0.491894326178905,[0.034],0.12446854636053252,0.0,0.034,"(0,)",-0.5056385390055963,-0.5649441148273372,[0.01],0.032880818046680506,0.01
25,1.559322033898305,-0.8048130985470409,-0.49746518021165415,-0.49184024536928544,-0.49184024536928544,-0.49184024536928544,[0.032],0.11852250708150487,0.0,0.032,"(0,)",-0.4974651802116545,-0.5646636805618591,[0.01],0.031380921779224,0.01
26,1.6016949152542372,-0.8039629577000382,-0.48931683513577623,-0.4917894959670441,-0.4917894959670441,-0.4917894959670441,[0.03],0.1130167355888415,0.0,0.03,"(0,)",-0.48931683513577673,-0.5643454596936305,[0.01],0.029877727254227823,0.01
27,1.6440677966101696,-0.803163430974793,-0.481191367019196,-0.49171787195174466,-0.49171787195174466,-0.49171787195174466,[0.03],0.1076310513377234,0.0,0.03,"(0,)",-0.48119136701919646,-0.5640461852730592,[0.01],0.028371578184876654,0.01
28,1.6864406779661016,-0.802409966280192,-0.4730868807907237,-0.49164297516203587,-0.49164297516203587,-0.49164297516203587,[0.028],0.10245548788892829,0.0,0.028,"(0,)",-0.4730868807907244,-0.5637641577392404,[0.01],0.026862771502727253,0.01
29,1.7288135593220337,-0.8016985478142963,-0.46500168920772067,-0.4915517028451057,-0.4915517028451057,-0.4915517028451057,[0.026],0.09747559041818937,0.0,0.026,"(0,)",-0.46500168920772156,-0.5634978741686869,[0.01],0.025351566993278677,0.01
30,1.771186440677966,-0.8010256219532575,-0.4569342846308632,-0.491436499100326,-0.491436499100326,-0.491436499100326,[0.026],0.0928770246205631,0.0,0.026,"(0,)",-0.4569342846308638,-0.5630346672569778,[0.01],0.0238381916534672,0.01
31,1.8135593220338984,-0.8003880434085233,-0.4488833153376261,-0.49132734636385483,-0.49132734636385483,-0.49132734636385483,[0.024],0.08840183318524868,0.0,0.024,"(0,)",-0.44888331533762676,-0.562567044494622,[0.01],0.02232284447798292,0.01
