seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
80,0.0001,80,0.05,2.5,4,0.541279840896509,0.5675,0.6421116823112298,0.539,0.00220472,0.0,0.0,0.8502816997752836,1.1044495883350551,-0.9131544967431953
80,0.00021544346900318845,80,0.05,2.5,4,0.5412798396078916,0.5675,0.6421116807724484,0.539,0.00220472,0.0,0.0,0.850281697370157,1.1044495858039756,-0.9131544968132683
80,0.00046415888336127773,80,0.05,2.5,4,0.5412798400354734,0.5675,0.6421116810051332,0.539,0.00220472,0.0,0.0,0.8502816979804046,1.1044495866900597,-0.9131544967248487
80,0.001,80,0.05,2.5,4,0.5412798408607464,0.5675,0.642111682458509,0.535,0.00220472,0.0,0.0,0.8502816988680181,1.1044495876547737,-0.9131544967790427
80,0.002154434690031882,80,0.05,2.5,4,0.5412798399846833,0.5625,0.6421116813141186,0.534,0.00220472,0.0,0.0,0.8502816979912545,1.1044495861919799,-0.9131544967674009
80,0.004641588833612777,80,0.05,2.5,4,0.5409883888538428,0.5625,0.6415316692987176,0.529,0.00220472,0.0,0.0,0.850281696877776,1.1041531004410903,-0.9131286034009783
80,0.01,80,0.05,2.5,4,0.5389512707903436,0.5475,0.6279403882473422,0.521,0.00220472,0.0,0.0,0.8502816966465667,1.1028201437759244,-0.9121517470541751
80,0.021544346900318822,80,0.05,2.5,4,0.3604806265569729,0.5025,0.3369098392069863,0.5,0.00220472,0.0,0.0,0.6556434474040106,0.7038564150522302,-0.9262867372904302
80,0.046415888336127774,80,0.05,2.5,4,0.06080928276984517,0.455,0.11588328257213507,0.439,0.00220472,0.0,0.0,0.35940136094898795,0.49149360648499396,-0.9125866348853164
80,0.1,80,0.05,2.5,4,-0.29322541723287404,0.37,-0.27596151148622267,0.338,0.00220472,0.0,0.0,-0.14279146941157597,-0.07951663173596002,-0.8913398754116755
80,0.11,80,0.05,2.5,4,-0.3154731546625719,0.345,-0.304876981409151,0.32,0.00220472,0.0,0.0,-0.16733185215025323,-0.11982270423390684,-0.8903854655017959
80,0.17357142857142857,80,0.05,2.5,4,-0.45415717022251517,0.26,-0.47214751964132484,0.229,0.00220472,0.0,0.0,-0.3566216736914774,-0.3571430498445113,-0.8869890614118979
80,0.23714285714285716,80,0.05,2.5,4,-0.5146877083607674,0.17,-0.5391316018926949,0.158,0.00220472,0.0,0.0,-0.4401315964661908,-0.45228969407937714,-0.881484346232887
80,0.3007142857142857,80,0.05,2.5,4,-0.5522149633767083,0.1225,-0.5752927326993813,0.11,0.00220472,0.0,0.0,-0.49198573226342085,-0.5054354414053583,-0.8762619954040692
