seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
90,90,1.0,-420.7351166341711,0.43594040697453734,-389.7620270407664,-389.51645017301814,-428.23934527019617,-389.99854559061225,-428.49428631442134,-389.6368569543192,-417.6229676423618
