,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.087259259739893,-6.639829766380425,0.0,[0.05],1.0668277590121813,0.755,0.05,1.0
1,"(100,)",-4.37891866970051,-7.095492896384787,-0.11093265568676047,[0.075],1.6465772303472286,0.69,0.075,1.0
2,"(200,)",-4.422700656553833,-7.154296430151723,-0.10942145508980894,[0.075],1.666986882998127,0.685,0.075,1.0
3,"(300,)",-4.443734234465804,-7.1814073351291565,-0.12475722476340281,[0.08],1.6757957489773656,0.68,0.08,1.0
4,"(400,)",-4.447114796944881,-7.185406573341423,-0.129726371397038,[0.08],1.6804906322959543,0.68,0.08,1.0
5,"(500,)",-4.447170526884191,-7.18546287059346,-0.12977976034449668,[0.08],1.680794641107626,0.68,0.08,1.0
