,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.025227420328369,-6.638868592372473,0.0,[0.065],1.0179655498034392,0.78,0.065,1.0
1,"(100,)",-4.36759241665543,-7.176859423693694,-0.035657356904803095,[0.115],1.7500743568524129,0.695,0.115,1.0
2,"(200,)",-4.4070350118895405,-7.255049857154088,0.0,[0.13],1.8241681103316782,0.675,0.13,1.0
3,"(300,)",-4.412594757331342,-7.258524635935363,0.0,[0.13],1.8469940276337806,0.675,0.13,1.0
4,"(400,)",-4.4154053468878605,-7.264136571051031,0.0,[0.13],1.8577104136581568,0.675,0.13,1.0
5,"(500,)",-4.416050791312379,-7.2644835575587585,0.0,[0.13],1.8605252619297217,0.675,0.13,1.0
