,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-8.730068894791247,-4.414331421436715,[0.06],0.6622561734741219,0.06,34.80627305989886,[1.66225617],1,0.0,tensor(-1.1303),"[np.float64(0.5910019778975223), np.float64(9.184927849832347), np.float64(0.0), np.float64(2.461175170848512)]",1.0
1,1,-9.765437108089472,-4.650170082588566,[0.035],0.6064569192783773,0.035,34.759695615498984,[1.66225617],1,9.999999911530591e-05,tensor(1.9511),"[np.float64(0.5908331013991192), np.float64(9.18506862984001), np.float64(0.0003999999992633997), np.float64(2.46101944820074)]",1.0
2,2,-9.829415200061458,-4.656011428719519,[0.035],0.6093669676634006,0.035,34.71329450931123,[1.66225617],1,6.917947631620997e-05,tensor(1.9536),"[np.float64(0.5906646405269903), np.float64(9.18520905666118), np.float64(0.0007986152887318942), np.float64(2.460864003009354)]",1.0
3,3,-9.892416158156387,-4.662554155590881,[0.035],0.612251543540554,0.035,34.666911571297334,[1.66225617],1,9.332844899712955e-06,tensor(1.9561),"[np.float64(0.5904962692358334), np.float64(9.185349522826245), np.float64(0.001197355335839597), np.float64(2.4607085205698764)]",1.0
4,4,-9.950380141067061,-4.671452219109923,[0.04],0.6156674713513761,0.04,34.620699372176034,[1.66225617],1,-6.353577475008755e-05,tensor(-4.6925),"[np.float64(0.5903284375980227), np.float64(9.18548963490106), np.float64(0.0015947649971612262), np.float64(2.460553454326566)]",1.0
5,5,-10.008427448655382,-4.680321422759929,[0.04],0.6189608677952457,0.04,34.574649316286624,[1.66225617],1,-5.7343327270215054e-05,tensor(-4.6993),"[np.float64(0.5901610262546662), np.float64(9.185629378269049), np.float64(0.001990859541675439), np.float64(2.4603987814204396)]",1.0
6,6,-10.066495125625181,-4.689175175569662,[0.04],0.6221851299787444,0.04,34.52871908479686,[1.66225617],1,-2.0606546115185353e-05,tensor(-4.7059),"[np.float64(0.5899939006074806), np.float64(9.18576889927688), np.float64(0.002386000514215766), np.float64(2.46024435992461)]",1.0
7,7,-10.124326767112928,-4.6980178150248655,[0.04],0.6254663481466559,0.04,34.48288594156146,[1.66225617],1,3.3435409057989576e-05,tensor(1.9217),"[np.float64(0.5898269870951616), np.float64(9.185908277945579), np.float64(0.002780360799962019), np.float64(2.460090113461252)]",1.0
8,8,-10.181977362413887,-4.706851970761743,[0.04],0.6287884129180322,0.04,34.4371365844206,[1.66225617],1,6.950722596979535e-05,tensor(1.9245),"[np.float64(0.5896602415472839), np.float64(9.186047562319601), np.float64(0.003174021933329005), np.float64(2.4599359973964554)]",1.0
9,9,-10.23958756165528,-4.7156793555688274,[0.04],0.6320949849070544,0.04,34.39146278053835,[1.66225617],1,9.069580867211767e-05,tensor(1.9273),"[np.float64(0.5894936356169328), np.float64(9.186186783226779), np.float64(0.0035670159173066627), np.float64(2.4597819842734485)]",1.0
10,10,-10.29715986310325,-4.724501149786424,[0.04],0.6353884422436429,0.04,34.34585923981434,[1.66225617],1,9.935405728261212e-05,tensor(1.9300),"[np.float64(0.5893271501938758), np.float64(9.186325961455992), np.float64(0.003959345710016866), np.float64(2.459628056689368)]",1.0
11,11,-10.354695544568981,-4.733318203625745,[0.04],0.6386706058202583,0.04,34.30032249025462,[1.66225617],1,9.732633357241006e-05,tensor(1.9328),"[np.float64(0.5891607719241989), np.float64(9.186465111541322), np.float64(0.0043509961451206), np.float64(2.459474203531695)]",1.0
12,12,-10.412195156955494,-4.7421311529147525,[0.04],0.6419429040850883,0.04,34.25485023492531,[1.66225617],1,8.609069847426177e-05,tensor(1.9355),"[np.float64(0.5889944912311493), np.float64(9.186604243917), np.float64(0.0047419401064380026), np.float64(2.4593204178226853)]",1.0
13,13,-10.469658809568047,-4.750940488663774,[0.04],0.6452064795492898,0.04,34.20944096121599,[1.66225617],1,6.685298471037935e-05,tensor(1.9383),"[np.float64(0.5888283011136598), np.float64(9.186743366222675), np.float64(0.005132142489586864), np.float64(2.4591666954047597)]",1.0
14,14,-10.527086340838045,-4.759746601340549,[0.04],0.6484622604617978,0.04,34.1640936933754,[1.66225617],1,4.061145172149873e-05,tensor(1.9410),"[np.float64(0.5886621963890915), np.float64(9.186882484126947), np.float64(0.005521562603875748), np.float64(2.459013034108801)]",1.0
15,15,-10.58447742521363,-4.768549809392793,[0.04],0.6517110107593794,0.04,34.118807829345755,[1.66225617],1,8.202661296871375e-06,tensor(1.9437),"[np.float64(0.5884961731954105), np.float64(9.18702160186863), np.float64(0.0059101559111321336), np.float64(2.458859433202273)]",1.0
16,16,-10.641632776824974,-4.777350379299818,[0.04],0.6550391847576765,0.04,34.07358302684519,[1.66225617],1,-2.9665085305975555e-05,tensor(-4.7736),"[np.float64(0.5883302286502652), np.float64(9.187160722626887), np.float64(0.006297875231844819), np.float64(2.458705893010345)]",1.0
17,17,-10.69881346039279,-4.786148536124316,[0.04],0.6583342377822411,0.04,34.02841914708361,[1.66225617],1,-4.0671536103291884e-05,tensor(-4.7804),"[np.float64(0.5881643606599307), np.float64(9.18729984871408), np.float64(0.006684671117915369), np.float64(2.458552414724418)]",1.0
18,18,-10.756046673827267,-4.794944477333553,[0.04],0.6615848168755109,0.04,33.98331616832244,[1.66225617],1,-3.0948651131708057e-05,tensor(-4.7871),"[np.float64(0.5879985676839514), np.float64(9.187438981853223), np.float64(0.007070493178484843), np.float64(2.4583990000966773)]",1.0
19,19,-10.813312640291565,-4.803738380848016,[0.04],0.6647997571821913,0.04,33.9382741460543,[1.66225617],1,-4.782513977219695e-06,tensor(-4.7937),"[np.float64(0.5878328486034092), np.float64(9.187578123321027), np.float64(0.007455290320293158), np.float64(2.4582456513032245)]",1.0
20,20,-10.870361984533584,-4.812530409318887,[0.04],0.6680863285709581,0.04,33.893293186075546,[1.66225617],1.001,3.468836449340524e-05,tensor(1.9575),"[np.float64(0.58766720263674), np.float64(9.187717274037015), np.float64(0.007839011154640725), np.float64(2.4580923708486804)]",1.0
21,21,-11.396867082419428,-4.742971557435389,[0.045],0.27860429763404004,0.045,33.849011888249386,[1.66225617],1.001,6.328714563188618e-05,tensor(1.5917),"[np.float64(0.5875016293301455), np.float64(9.187856434553412), np.float64(0.008221604064302217), np.float64(2.45793916156957)]",1.0
